frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,trusted_snapshot_active,trusted_snapshot_points,trusted_snapshot_age,trusted_snapshot_evaluation_ran,trusted_snapshot_icp_converged,trusted_snapshot_aligned_points,trusted_snapshot_matched_points,trusted_snapshot_overlap_ratio,trusted_snapshot_fitness_rmse,trusted_snapshot_correction_translation,trusted_snapshot_correction_rotation,trusted_snapshot_consistency_translation,trusted_snapshot_consistency_rotation,trusted_snapshot_consistent_streak,trusted_snapshot_candidate_accepted,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
27,1624181092.361795902,1624181092.461874962,32,31,0,0.012475635,0.024501333,1,0,0,0,1,-0.006320773,-0.020380817,-0.004831976,0.000001808,-0.000050060,0.000043195,0.999999998,2378,1995,0.838940286,0.013634582,0.002611197,0.002277065,0.124733831,111.035413022,1673,0.976000859,154.076678044,339.538422470,1139.234336805,0.094360616,0.092096042,0,0,0,0,1,0.002856821,0.000107827,0.100000000,0.030000000,0.913624113,0.013634582,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000592,0.000001631,0.000003545,-0.092489614,-0.995668005,0.009533920,0.000000001,0.000000002,0.000000008,-0.006326373,0.014861649,-0.999869546,0.000000000,0.130675655,0.033664952,0.047467028,0.003753793,108.272307031,0,0.101571458,0.098853231,211,205,6,0.088730025,51,0,0,0,0,0,2115,52,5079,10392,2231,0,0,51029
28,1624181092.461793423,1624181092.561836243,33,32,0,0.012670155,0.025563863,1,0,0,0,1,-0.006113200,-0.019943677,-0.005156912,-0.000002255,-0.000043034,0.000134927,0.999999990,2347,1979,0.843204090,0.013958968,0.002796796,0.002330427,0.123141232,113.488411208,1678,0.976505545,150.762028666,335.421562793,1152.392712890,0.092007939,0.089846263,0,0,0,0,1,0.001228809,0.000218667,0.100000000,0.030000000,0.891138857,0.013958968,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000597,0.000001657,0.000003556,-0.086666741,-0.996163102,0.012163485,0.000000001,0.000000002,0.000000008,-0.006028095,0.014341629,-0.999878983,0.000000000,0.129635424,0.030890213,0.045384871,0.003826475,108.883518455,0,0.100687631,0.098031834,163,160,3,0.069450362,60,0,0,0,0,0,2123,61,5132,10555,2291,0,0,53152
29,1624181092.561790943,1624181092.661748648,34,33,0,0.012030838,0.026309971,1,0,0,0,1,-0.007667840,-0.019736359,-0.005400405,-0.000009320,-0.000077725,0.000101565,0.999999992,2388,2007,0.840452261,0.014145756,0.002770028,0.002392198,0.124016350,111.833135793,1689,0.974017795,160.640247884,332.274505134,1152.201303223,0.097646757,0.095109679,0,0,0,0,1,0.001921800,0.000145442,0.100000000,0.030000000,0.946209452,0.014145756,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000595,0.000001638,0.000003576,-0.083474285,-0.996454614,0.010499765,0.000000001,0.000000002,0.000000008,-0.005991381,0.020409342,-0.999773755,0.000000000,0.128572829,0.030273562,0.042151279,0.003709812,109.357284979,0,0.100073797,0.097453989,171,166,5,0.071608040,56,0,0,0,0,0,2160,57,5184,10726,2347,0,0,55312
30,1624181092.661788702,1624181092.761736155,35,34,0,0.012146913,0.022880121,1,0,0,0,1,-0.009736391,-0.024005696,-0.004485512,0.000004716,-0.000069599,0.000145326,0.999999987,2333,1973,0.845692242,0.013007988,0.002821401,0.002301061,0.118990846,114.379384453,1675,0.976136245,153.984225674,337.358095900,1143.685888234,0.094178330,0.091930881,0,0,0,0,1,0.005397995,0.000084334,0.100000000,0.030000000,0.913084141,0.013007988,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000596,0.000001697,0.000003693,-0.091867942,-0.995712262,0.010833866,0.000000001,0.000000002,0.000000008,-0.003094199,0.012632476,-0.999915420,0.000000000,0.127373552,0.030793694,0.045673600,0.003477031,110.064634388,0,0.099411253,0.096836978,148,146,2,0.063437634,52,0,0,0,0,0,2133,52,5220,10874,2399,0,0,57445
31,1624181092.761786222,1624181092.861739397,36,35,0,0.013146149,0.026313403,1,0,0,0,1,-0.009177883,-0.024156500,-0.004465967,-0.000000682,-0.000063843,0.000130341,0.999999989,2368,1998,0.843750000,0.013371945,0.002806777,0.002316429,0.122280461,113.339337267,1681,0.977879840,155.141043135,334.952155964,1153.722812764,0.094378593,0.092290924,0,0,0,0,1,0.002249641,0.000052883,0.100000000,0.030000000,0.916274477,0.013371945,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000597,0.000001685,0.000003630,-0.079485631,-0.996767928,0.011650380,0.000000001,0.000000002,0.000000008,-0.003676884,0.013775351,-0.999898355,0.000000000,0.126576218,0.031400528,0.044046999,0.003000779,110.665480137,0,0.098957625,0.096423561,127,125,2,0.053631757,55,0,0,0,0,0,2185,56,5255,11001,2454,0,0,59630
32,1624181092.861783743,1624181092.961729527,37,36,0,0.013158441,0.025077196,1,0,0,0,1,-0.010736762,-0.022890059,-0.004296193,0.000009604,-0.000049516,0.000136751,0.999999989,2338,1961,0.838751069,0.012227743,0.002472201,0.002136833,0.112342985,121.078433457,1689,0.976360789,154.267687557,334.279540506,1160.526145061,0.093548104,0.091336701,0,0,0,0,1,0.002276361,0.000021980,0.100000000,0.030000000,0.909590944,0.012227743,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000586,0.000001716,0.000003827,-0.091855345,-0.995708434,0.011283141,0.000000001,0.000000002,0.000000009,-0.005472079,0.020555294,-0.999773743,0.000000000,0.125390237,0.040545918,0.045008540,0.002905961,111.471391416,0,0.098493494,0.095992917,142,136,6,0.060735672,43,0,0,0,0,0,2153,43,5295,11143,2497,0,0,61783
33,1624181092.961781263,1624181093.061702490,38,37,0,0.012006808,0.027462525,1,0,0,0,1,-0.007132905,-0.024069698,-0.004819182,-0.000004835,-0.000057579,0.000026144,0.999999998,2383,1993,0.836340747,0.013042731,0.002369395,0.002049971,0.118296218,117.642153931,1692,0.975878357,160.542382166,332.564523029,1158.079274249,0.097228516,0.094883205,0,0,0,0,1,0.004817105,0.000210795,0.100000000,0.030000000,0.946960595,0.013042731,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000584,0.000001688,0.000003787,-0.093356390,-0.995552088,0.012673743,0.000000001,0.000000002,0.000000009,-0.006506242,0.010570940,-0.999922959,0.000000000,0.124501759,0.041311266,0.047626382,0.002897314,112.069250431,0,0.098277416,0.095794034,189,187,2,0.079311792,57,0,0,0,0,0,2137,57,5341,11332,2554,0,0,63920
34,1624181093.061778784,1624181093.161693096,39,38,0,0.012517064,0.025601993,1,0,0,0,1,-0.007234776,-0.022775104,-0.004988555,-0.000012689,-0.000040229,0.000184343,0.999999982,2364,1996,0.844331641,0.013591557,0.002712371,0.002352598,0.114097192,118.336782286,1697,0.975820651,159.173832349,333.229090710,1163.564721943,0.096121342,0.093797191,0,0,0,0,1,0.002200932,0.000327111,0.100000000,0.030000000,0.942052290,0.013591557,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000579,0.000001667,0.000003734,-0.080037486,-0.996686850,0.014468002,0.000000001,0.000000002,0.000000008,-0.004634330,0.008655068,-0.999951805,0.000000000,0.123756770,0.040571100,0.045227827,0.003173464,112.638008564,0,0.097917696,0.095457044,128,124,4,0.054145516,53,0,0,0,0,0,2182,54,5382,11460,2607,0,0,66102
35,1624181093.161776543,1624181093.261679649,40,39,0,0.012760910,0.024729287,1,0,0,0,1,-0.008458583,-0.026730920,-0.004838796,0.000017954,-0.000030387,0.000178883,0.999999983,2352,1977,0.840561224,0.012856416,0.002445702,0.002155901,0.113884091,116.836836449,1669,0.976940175,151.082428901,326.521569758,1152.909153641,0.092659436,0.090522726,0,0,0,0,1,0.004594545,0.000049705,0.100000000,0.030000000,0.918305375,0.012856416,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000588,0.000001674,0.000003782,-0.081052340,-0.996644950,0.011373743,0.000000001,0.000000002,0.000000008,-0.004268888,0.018172496,-0.999825753,0.000000000,0.123033044,0.042557404,0.046437623,0.003054882,112.994559977,0,0.097407570,0.094987507,143,142,1,0.060799320,57,0,0,0,0,0,2152,57,5420,11603,2664,0,0,68254
36,1624181093.261774063,1624181093.361694336,41,40,0,0.012396059,0.025595897,1,0,0,0,1,-0.010394834,-0.027610878,-0.004569122,-0.000000089,-0.000018646,0.000168276,0.999999986,2342,1992,0.850555081,0.013888352,0.002944809,0.002469654,0.114083031,118.485698115,1700,0.976307349,160.146438692,332.791365835,1166.784689471,0.096489889,0.094203787,0,0,0,0,1,0.001746918,0.000011808,0.100000000,0.030000000,0.968404410,0.013888352,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000586,0.000001672,0.000003776,-0.071830844,-0.997361221,0.010532045,0.000000001,0.000000002,0.000000008,-0.003320932,0.014156375,-0.999894279,0.000000000,0.122338633,0.040911756,0.045800035,0.002921354,113.537506173,0,0.097106170,0.094712902,142,139,3,0.060631939,61,0,0,0,0,0,2138,62,5450,11745,2725,0,0,70392
37,1624181093.361771584,1624181093.461661100,42,41,0,0.013384198,0.025848840,1,0,0,0,1,-0.008758379,-0.027847926,-0.004552280,0.000028690,-0.000014220,0.000073938,0.999999997,2352,1995,0.848214286,0.014218632,0.002860864,0.002388892,0.116767196,118.319772775,1680,0.975626468,155.418214052,328.059627278,1155.574624147,0.094821989,0.092510842,0,0,0,0,1,0.002891891,0.000190622,0.100000000,0.030000000,0.958864886,0.014218632,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000587,0.000001644,0.000003740,-0.082761472,-0.996501180,0.011659162,0.000000001,0.000000002,0.000000008,-0.003994301,0.015439580,-0.999872824,0.000000000,0.121835685,0.041351930,0.046802868,0.003005317,113.969456192,0,0.096681283,0.094312921,136,135,1,0.057823129,73,0,0,0,0,0,2143,73,5478,11881,2798,0,0,72535
38,1624181093.461769104,1624181093.561662912,43,42,0,0.012649603,0.027530005,1,0,0,0,1,-0.009863644,-0.031821402,-0.004869203,0.000013795,-0.000035408,0.000246603,0.999999969,2361,2000,0.847098687,0.012266027,0.002557487,0.002149695,0.115618874,121.760771989,1713,0.977404967,154.063502923,337.460858691,1182.770346046,0.092016956,0.089937830,0,0,0,0,1,0.003413494,0.000340632,0.100000000,0.030000000,0.936352026,0.012266027,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000583,0.000001663,0.000003775,-0.093812678,-0.995546096,0.009335533,0.000000000,0.000000002,0.000000008,-0.007656767,0.014441361,-0.999866402,0.000000000,0.121190903,0.047528872,0.048800920,0.003061156,114.535657018,0,0.096119751,0.093782511,178,178,0,0.075391783,53,0,0,0,0,0,2129,54,5510,12059,2851,0,0,74664
39,1624181093.561766624,1624181093.661618948,44,43,0,0.012947550,0.025707137,1,0,0,0,1,-0.010725158,-0.031844366,-0.004691796,0.000032401,-0.000036797,0.000159909,0.999999986,2349,1972,0.839506173,0.013305810,0.002670070,0.002304109,0.114866312,119.431530011,1680,0.974361299,160.991060105,330.239939531,1145.695982702,0.098349567,0.095828012,0,0,0,0,1,0.002095588,0.000147865,0.100000000,0.030000000,1.006170894,0.013305810,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000591,0.000001669,0.000003785,-0.095836580,-0.995341442,0.010524458,0.000000001,0.000000002,0.000000008,-0.005586931,0.012558240,-0.999905534,0.000000000,0.120498556,0.047440229,0.046396957,0.003228999,114.972567454,0,0.095880075,0.093547783,144,139,5,0.061302682,61,0,0,0,0,0,2144,61,5559,12203,2912,0,0,76808
40,1624181093.661764145,1624181093.761579990,45,44,0,0.011441714,0.023770139,1,0,0,0,1,-0.008150455,-0.030150644,-0.005054938,-0.000003887,-0.000039263,0.000163941,0.999999986,2386,2002,0.839061190,0.012802057,0.002709835,0.002333931,0.111142037,123.406380105,1701,0.973241201,149.329840708,338.326936786,1167.826506065,0.090203170,0.087789442,0,0,0,0,1,0.004377852,0.000045001,0.100000000,0.030000000,0.921767857,0.012802057,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000590,0.000001654,0.000003855,-0.096132372,-0.995282505,0.013088266,0.000000000,0.000000002,0.000000008,-0.004461709,0.013301185,-0.999901581,0.000000000,0.119849970,0.046554964,0.048691549,0.002920572,115.538734053,0,0.095452291,0.093119735,147,146,1,0.061609388,53,0,0,0,0,0,2185,54,5605,12350,2965,0,0,78993
41,1624181093.761761904,1624181093.861642361,46,45,0,0.012940547,0.024545132,1,0,0,0,1,-0.006762012,-0.027797066,-0.005351860,0.000036045,-0.000004165,0.000135726,0.999999990,2344,1979,0.844283276,0.013262165,0.002638484,0.002254666,0.112091772,120.200953207,1686,0.973619554,156.562209024,330.178621998,1154.781736450,0.095376215,0.092860148,0,0,0,0,1,0.002530892,0.000041748,0.100000000,0.030000000,0.977511851,0.013262165,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000599,0.000001677,0.000003940,-0.098495755,-0.995062835,0.012187719,0.000000001,0.000000002,0.000000009,0.005524535,-0.015029958,0.999871782,0.000000000,0.119008839,0.044732914,0.046390048,0.002790273,116.036430085,0,0.095270061,0.092942521,137,133,4,0.058447099,51,0,0,0,0,0,2155,52,5641,12487,3016,0,0,81148
42,1624181093.861759424,1624181093.961691856,47,46,0,0.013141147,0.025146934,1,0,0,0,1,-0.008104292,-0.026291980,-0.006065796,0.000002923,-0.000003829,0.000247561,0.999999969,2346,1968,0.838874680,0.013303752,0.003111012,0.002403540,0.107769676,122.209917798,1682,0.974158104,153.419701206,330.459378832,1154.654850780,0.093632300,0.091212664,0,0,0,0,1,0.002583748,0.000253759,0.100000000,0.030000000,0.961789123,0.013303752,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000592,0.000001687,0.000004044,-0.094078694,-0.995482154,0.012824977,0.000000001,0.000000002,0.000000009,0.007340995,-0.007283708,0.999946527,0.000000000,0.118094703,0.044615398,0.047918314,0.002824304,116.555719747,0,0.094938915,0.092614707,155,154,1,0.066069906,56,0,0,0,0,0,2135,56,5685,12642,3072,0,0,83283
43,1624181093.961756945,1624181094.061714172,48,47,0,0.012629694,0.025995752,1,0,0,0,1,-0.006603292,-0.024518893,-0.005819663,0.000000558,-0.000022710,0.000038118,0.999999999,2373,2001,0.843236410,0.012561025,0.002696878,0.002188552,0.105003024,121.957164669,1695,0.974819076,146.050263126,323.165410581,1183.102660412,0.088391117,0.086165347,0,0,0,0,1,0.001790586,0.000458368,0.100000000,0.030000000,0.909754034,0.012561025,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000579,0.000001660,0.000004018,-0.088792087,-0.995972269,0.012458148,0.000000001,0.000000002,0.000000008,0.004784539,-0.014025923,0.999890185,0.000000000,0.117176415,0.042894418,0.048273528,0.002922089,117.109940217,0,0.094493478,0.092183490,176,169,7,0.074167720,39,0,0,0,0,0,2158,39,5732,12818,3111,0,0,85441
44,1624181094.061754465,1624181094.161719561,49,48,0,0.013524336,0.026380785,1,0,0,0,1,-0.006678254,-0.023044843,-0.005739512,0.000004592,-0.000041900,0.000034151,0.999999999,2330,1977,0.848497854,0.012764095,0.002512501,0.002118895,0.111042018,117.289749995,1669,0.974435390,150.797529184,325.058504787,1150.476631454,0.092722438,0.090352025,0,0,0,0,1,0.000778744,0.000047678,0.100000000,0.030000000,0.956917764,0.012764095,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000584,0.000001651,0.000003897,-0.085649660,-0.996258515,0.011537240,0.000000001,0.000000002,0.000000008,-0.008594700,0.011423547,-0.999897812,0.000000000,0.116370678,0.043325359,0.046267051,0.002571006,117.475858651,0,0.094240367,0.091932546,126,124,2,0.054077253,47,0,0,0,0,0,2157,47,5773,12944,3158,0,0,87598
45,1624181094.161751986,1624181094.261744261,50,49,0,0.011968739,0.024821435,1,0,0,0,1,-0.009368581,-0.027277311,-0.005519198,0.000010419,-0.000035856,0.000278210,0.999999961,2361,2003,0.848369335,0.012761463,0.002456531,0.002071396,0.105558167,122.490721540,1711,0.975246760,151.056785646,329.456117967,1188.134302926,0.090526497,0.088285672,0,0,0,0,1,0.006610350,0.000515994,0.100000000,0.030000000,0.939204396,0.012761463,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000578,0.000001661,0.000003919,-0.088569157,-0.996011223,0.010823536,0.000000001,0.000000001,0.000000008,0.007830831,-0.012513089,0.999891044,0.000000000,0.115356840,0.043340269,0.047689019,0.002909609,117.974579407,0,0.093912440,0.091615035,145,145,0,0.061414655,52,0,0,0,0,0,2163,53,5816,13089,3210,0,0,89761
46,1624181094.261749744,1624181094.361753464,51,50,0,0.013466567,0.025051194,1,0,0,0,1,-0.009033744,-0.030102834,-0.005341128,0.000027108,-0.000025264,0.000149831,0.999999988,2351,2008,0.854104636,0.013280704,0.003070633,0.002532457,0.112904841,116.854016323,1704,0.975328907,156.919102981,324.497651934,1180.543702807,0.094418072,0.092088675,0,0,0,0,1,0.002719180,0.000279549,0.100000000,0.030000000,0.986102111,0.013280704,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000579,0.000001665,0.000003773,-0.081253795,-0.996556477,0.016522987,0.000000001,0.000000001,0.000000009,0.003868023,-0.003525985,0.999986303,0.000000000,0.114931508,0.042576170,0.047367153,0.003117503,118.018828219,0,0.093953892,0.091652403,120,117,3,0.051042110,51,0,0,0,0,0,2180,51,5847,13209,3261,0,0,91941
47,1624181094.361747265,1624181094.461806059,52,51,0,0.013177388,0.024723099,1,0,0,0,1,-0.007924891,-0.029151102,-0.005133152,0.000020454,-0.000030976,0.000167657,0.999999985,2366,2021,0.854184277,0.012769496,0.002406749,0.002109197,0.111300073,118.278307173,1688,0.975245081,153.237819052,330.155409587,1162.820468733,0.093085010,0.090780698,0,0,0,0,1,0.002733329,0.000082801,0.100000000,0.030000000,0.978821132,0.012769496,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000576,0.000001633,0.000003742,-0.078296568,-0.996799092,0.016162217,0.000000001,0.000000002,0.000000008,0.006626488,-0.013027207,0.999893185,0.000000000,0.114259820,0.042651282,0.048260272,0.002969689,118.380972927,0,0.093890112,0.091586636,115,113,2,0.048605241,48,0,0,0,0,0,2203,48,5891,13324,3309,0,0,94144
48,1624181094.461744785,1624181094.561728001,53,52,0,0.012051887,0.026140010,1,0,0,0,1,-0.008064742,-0.029483833,-0.005164843,0.000002469,-0.000030000,0.000274924,0.999999962,2362,2003,0.848010161,0.012503961,0.002359963,0.002081017,0.104996855,118.402398313,1691,0.975088904,149.864105024,331.206649615,1167.804582111,0.090888681,0.088624545,0,0,0,0,1,0.000526893,0.000205236,0.100000000,0.030000000,0.959130930,0.012503961,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000584,0.000001633,0.000003854,-0.075350074,-0.997048663,0.014708168,0.000000001,0.000000001,0.000000008,0.006323434,-0.006829580,0.999956685,0.000000000,0.113352601,0.041902697,0.047035396,0.003117501,118.626672282,0,0.093834149,0.091525550,155,154,1,0.065622354,43,0,0,0,0,0,2164,43,5928,13479,3352,0,0,96308
49,1624181094.561742306,1624181094.661679745,54,53,0,0.012483939,0.023660965,1,0,0,0,1,-0.006425572,-0.027468984,-0.005215901,0.000022368,0.000005135,0.000138478,0.999999990,2311,1964,0.849848550,0.013352820,0.002872283,0.002422862,0.114770069,112.781510404,1663,0.973981237,151.538390435,323.023793568,1145.168613656,0.093557763,0.091123506,0,0,0,0,1,0.002836416,0.000289725,0.100000000,0.030000000,0.988394224,0.013352820,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000592,0.000001665,0.000003787,-0.072052050,-0.997275731,0.015799294,0.000000001,0.000000002,0.000000008,0.007850267,-0.007756804,0.999939101,0.000000000,0.112890287,0.038127628,0.044801822,0.003302871,118.674091013,0,0.093629699,0.091326241,106,104,2,0.045867590,46,0,0,0,0,0,2156,49,5960,13585,3398,0,0,98464
50,1624181094.661739826,1624181094.761737108,55,54,0,0.012264328,0.025918276,1,0,0,0,1,-0.008308265,-0.027307292,-0.005378862,-0.000007276,-0.000021382,0.000283276,0.999999960,2341,2005,0.856471593,0.013337567,0.002649622,0.002242594,0.110790413,121.023178969,1692,0.976445349,151.668335098,323.515615838,1176.961579219,0.091800833,0.089638496,0,0,0,0,1,0.002839025,0.000326900,0.100000000,0.030000000,0.972779667,0.013337567,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000582,0.000001680,0.000003838,-0.094913594,-0.995378718,0.014581403,0.000000001,0.000000002,0.000000009,0.009120837,-0.009548053,0.999912819,0.000000000,0.112480265,0.038351045,0.046119619,0.003562498,119.006280739,0,0.093510824,0.091211622,150,150,0,0.064075182,53,0,0,0,0,0,2138,53,5995,13735,3451,0,0,100602
51,1624181094.761737585,1624181094.861746788,56,55,0,0.012409295,0.024550266,1,0,0,0,1,-0.008734480,-0.028756714,-0.005523296,0.000009695,-0.000026505,0.000128542,0.999999991,2346,2013,0.858056266,0.012511154,0.002618814,0.002216735,0.110244661,120.843543279,1721,0.976157618,149.618653409,324.097708244,1206.250899275,0.089060458,0.086937044,0,0,0,0,1,0.001890255,0.000326934,0.100000000,0.030000000,0.944743355,0.012511154,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000582,0.000001705,0.000003868,-0.093949484,-0.995460104,0.015253723,0.000000001,0.000000001,0.000000009,-0.008099429,0.011011833,-0.999906565,0.000000000,0.111878475,0.039197930,0.045621657,0.003859149,119.381491039,0,0.093244918,0.090943928,116,111,5,0.049445865,51,0,0,0,0,0,2179,51,6027,13851,3502,0,0,102781
