frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
41,1624181093.961756945,1624181094.061714172,1,0,0,1,-0.009332279,-0.020512309,-0.004804799,-0.000014408,-0.000032808,0.000118349,0.999999992,2376,2002,0.842592593,0.011748346,0.002074905,0.001818468,0.108507755,119.470433396,1538,0.995764496,119.216141221,285.240533003,1127.029120474,0.077843452,0.077513746,0.000000573,0.000001694,0.000003839,-0.065091998,-0.997821440,0.010742720,0.000000001,0.000000002,0.000000008,-0.002699851,0.011060402,-0.999935187,0.000000000,0.116076878,0.049219742,0.044824927,0.002802499,116.786652737,0,116,109,7,0.048821549,43,0,0,0,0,0,2217,43,5667,12505,2974,0,0,81132
42,1624181094.061754465,1624181094.161719561,1,0,0,1,-0.008334331,-0.018976596,-0.004810090,-0.000011862,-0.000022902,0.000004618,1.000000000,2332,1972,0.845626072,0.012886514,0.002457240,0.002042128,0.116527886,114.392271142,1532,0.995608750,120.980705798,295.510432088,1108.781467694,0.079317432,0.078969129,0.000000583,0.000001691,0.000003731,-0.062555394,-0.997972014,0.011776354,0.000000001,0.000000002,0.000000008,-0.002354201,0.006160241,-0.999978254,0.000000000,0.115721679,0.043196740,0.045461246,0.002670318,117.090736449,0,151,148,3,0.064751286,48,0,0,0,0,0,2133,48,5707,12656,3022,0,0,83265
43,1624181094.161751986,1624181094.261744261,1,0,0,1,-0.010334572,-0.022777317,-0.005016784,0.000000682,-0.000011144,0.000261641,0.999999966,2361,1987,0.841592546,0.012495593,0.002217391,0.001893097,0.106549180,123.318742555,1540,0.996094805,113.458420073,288.310313589,1132.217265335,0.073963139,0.073674299,0.000000574,0.000001715,0.000003884,-0.079430110,-0.996802516,0.008694905,0.000000001,0.000000002,0.000000009,0.004585856,-0.010761173,0.999931581,0.000000000,0.114762440,0.040220428,0.047816159,0.002934026,117.796570948,0,144,144,0,0.060991105,52,0,0,0,0,0,2164,53,5748,12800,3074,0,0,85429
44,1624181094.261749744,1624181094.361753464,1,0,0,1,-0.009206945,-0.024496609,-0.004952216,0.000011318,-0.000047679,0.000113179,0.999999992,2352,2007,0.853316327,0.012468878,0.002312100,0.001975119,0.113882190,117.196945058,1549,0.995663010,120.726175714,293.139475265,1128.416351522,0.078277627,0.077938138,0.000000574,0.000001700,0.000003747,-0.070494748,-0.997470230,0.009144952,0.000000001,0.000000001,0.000000008,-0.001440876,0.008915884,-0.999959215,0.000000000,0.114444711,0.040171289,0.048009861,0.003196139,117.957729392,0,116,114,2,0.049319728,51,0,0,0,0,0,2185,51,5776,12916,3125,0,0,87614
45,1624181094.361747265,1624181094.461806059,1,0,0,1,-0.007616122,-0.023905801,-0.004740893,0.000009385,-0.000030524,0.000160868,0.999999987,2364,1998,0.845177665,0.012124426,0.002028259,0.001799534,0.107166612,120.075294845,1533,0.995875415,114.366861656,294.647627246,1117.662522346,0.074912284,0.074603302,0.000000572,0.000001688,0.000003812,-0.067047582,-0.997689251,0.010990029,0.000000001,0.000000002,0.000000008,-0.002527602,0.003131638,-0.999991902,0.000000000,0.113805643,0.040150011,0.047947900,0.003253485,118.187233094,0,106,104,2,0.044839255,42,0,0,0,0,0,2216,42,5819,13022,3167,0,0,89830
46,1624181094.461744785,1624181094.561728001,1,0,0,1,-0.007438349,-0.022948157,-0.004785903,-0.000009217,-0.000012042,0.000216850,0.999999976,2362,1992,0.843353091,0.012336564,0.002377846,0.001973547,0.107088537,117.889025872,1540,0.995811404,111.585165841,298.889691942,1123.074704443,0.072762673,0.072457900,0.000000578,0.000001696,0.000003848,-0.060547125,-0.998125009,0.008972829,0.000000001,0.000000002,0.000000008,-0.003391678,0.006799658,-0.999971130,0.000000000,0.112987083,0.039831875,0.046388988,0.003301607,118.513528965,0,110,109,1,0.046570703,51,0,0,0,0,0,2201,51,5857,13132,3218,0,0,92031
47,1624181094.561742306,1624181094.661679745,1,0,0,1,-0.005942807,-0.022035368,-0.004621719,0.000008728,-0.000009240,0.000146819,0.999999989,2313,1958,0.846519671,0.012194050,0.002156612,0.001816521,0.113453383,114.531222043,1516,0.995688708,113.886040983,292.536712387,1103.041327681,0.075447997,0.075122718,0.000000582,0.000001711,0.000003807,-0.059681336,-0.998179422,0.008716630,0.000000001,0.000000002,0.000000008,-0.001998735,0.011492991,-0.999931956,0.000000000,0.112734967,0.040157169,0.046594148,0.003435562,118.415435390,0,95,93,2,0.041072201,44,0,0,0,0,0,2171,47,5890,13227,3262,0,0,94202
48,1624181094.661739826,1624181094.761737108,1,0,0,1,-0.007573026,-0.022688363,-0.004709930,-0.000010142,-0.000034028,0.000207945,0.999999978,2340,2001,0.855128205,0.012743158,0.002259158,0.002002183,0.110499288,120.717238919,1546,0.995958683,116.947235642,290.263760412,1132.541127582,0.075951989,0.075645042,0.000000571,0.000001705,0.000003810,-0.076283852,-0.997053406,0.008079560,0.000000001,0.000000002,0.000000009,-0.004531981,0.014247217,-0.999888233,0.000000000,0.112255423,0.037743976,0.044185623,0.003463670,118.770982290,0,138,138,0,0.058974359,47,0,0,0,0,0,2155,47,5932,13365,3309,0,0,96357
49,1624181094.761737585,1624181094.861746788,1,0,0,1,-0.007688506,-0.023910167,-0.005210776,-0.000003543,-0.000011153,0.000056288,0.999999998,2346,2001,0.852941176,0.012680585,0.002600456,0.002111750,0.110890571,118.461148665,1569,0.995989283,116.879084104,288.818016449,1157.010084847,0.074792696,0.074492724,0.000000574,0.000001719,0.000003773,-0.079635859,-0.996775337,0.009851785,0.000000001,0.000000002,0.000000008,-0.005039800,0.009289483,-0.999944151,0.000000000,0.111901749,0.037727333,0.043670231,0.003681417,118.947564434,0,150,145,5,0.063938619,53,0,0,0,0,0,2143,53,5969,13515,3362,0,0,98500
50,1624181094.861735106,1624181094.961675882,1,0,0,1,-0.007915388,-0.023951495,-0.005203913,-0.000003321,-0.000036893,0.000122630,0.999999992,2328,1997,0.857817869,0.012490562,0.002127440,0.001836260,0.110112468,119.638850735,1545,0.995682395,115.915750784,285.680003061,1136.733545922,0.075351715,0.075026376,0.000000567,0.000001724,0.000003804,-0.087367279,-0.996105201,0.011890612,0.000000001,0.000000002,0.000000009,-0.003094515,0.008019630,-0.999963054,0.000000000,0.111275778,0.037406039,0.041559482,0.003733415,119.282811339,0,106,99,7,0.045532646,43,0,0,0,0,0,2178,44,6004,13621,3405,0,0,100678
51,1624181094.961732626,1624181095.061641693,1,0,0,1,-0.008894837,-0.023270829,-0.004682337,0.000010926,-0.000035015,0.000163030,0.999999986,2344,2000,0.853242321,0.011890606,0.001977634,0.001752087,0.110882102,118.594063641,1551,0.995845962,115.435283418,293.276487300,1135.845315822,0.074736819,0.074426359,0.000000562,0.000001720,0.000003773,-0.078284619,-0.996868753,0.011144883,0.000000001,0.000000002,0.000000008,-0.005130553,0.007073813,-0.999961819,0.000000000,0.111321130,0.037741578,0.041459474,0.003793047,119.090948015,0,102,98,4,0.043515358,51,0,0,0,0,0,2190,52,6045,13723,3456,0,0,102868
52,1624181095.061730146,1624181095.161641359,1,0,0,1,-0.008714218,-0.025258758,-0.004462273,-0.000004427,-0.000032174,0.000219881,0.999999975,2329,1996,0.857020180,0.012438428,0.001934333,0.001724720,0.116731117,115.084431939,1531,0.995833170,119.820243775,291.860265909,1112.940074055,0.078590205,0.078262733,0.000000567,0.000001701,0.000003677,-0.078758950,-0.996831492,0.011135745,0.000000001,0.000000002,0.000000008,-0.004165843,0.005216987,-0.999977714,0.000000000,0.111556298,0.035256556,0.038941762,0.003901813,118.881420531,0,118,117,1,0.050665522,63,0,0,0,0,0,2148,63,6076,13841,3519,0,0,105016
53,1624181095.161727667,1624181095.261631966,1,0,0,1,-0.009099217,-0.024106041,-0.004829009,0.000000437,-0.000026006,0.000181044,0.999999983,2326,1986,0.853826311,0.012513902,0.002410434,0.002063763,0.111791540,117.997116254,1536,0.996051590,115.783380548,296.372872967,1117.778988419,0.075678615,0.075379805,0.000000571,0.000001689,0.000003761,-0.089505920,-0.995900828,0.013047243,0.000000001,0.000000002,0.000000008,-0.004410775,0.010746443,-0.999932527,0.000000000,0.111555945,0.033972698,0.038544357,0.003966890,118.923418605,0,86,86,0,0.036973345,56,0,0,0,0,0,2183,57,6103,13927,3575,0,0,107199
54,1624181095.261725426,1624181095.361643314,1,0,0,1,-0.010710608,-0.023527234,-0.004721095,0.000005376,-0.000037837,0.000155688,0.999999987,2327,2004,0.861194671,0.012204104,0.002074525,0.001807019,0.106661515,118.468221340,1559,0.996114242,115.332763772,295.198855653,1142.410483081,0.074267266,0.073978681,0.000000568,0.000001697,0.000003793,-0.073045651,-0.997244081,0.012983688,0.000000001,0.000000002,0.000000008,-0.002546158,0.004940094,-0.999984556,0.000000000,0.111236432,0.033165566,0.038451454,0.003920678,118.899551988,0,113,111,2,0.048560378,46,0,0,0,0,0,2168,46,6137,14040,3621,0,0,109367
55,1624181095.361722946,1624181095.461591482,1,0,0,1,-0.010954804,-0.027000883,-0.004745046,0.000013349,-0.000029665,0.000169085,0.999999985,2332,2008,0.861063465,0.012020311,0.002136173,0.001839178,0.106760563,120.059764301,1587,0.996027989,114.484713516,293.664945988,1172.546758643,0.072426756,0.072139076,0.000000567,0.000001709,0.000003847,-0.081129020,-0.996641344,0.011140587,0.000000001,0.000000001,0.000000008,-0.005763183,0.006668859,-0.999961155,0.000000000,0.110934354,0.028156156,0.039470059,0.003603941,118.909676410,0,116,114,2,0.049742710,53,0,0,0,0,0,2162,54,6176,14156,3674,0,0,111529
56,1624181095.461720467,1624181095.561677456,1,0,0,1,-0.010032679,-0.025388732,-0.004236336,0.000012370,-0.000018421,0.000103156,0.999999994,2328,2000,0.859106529,0.011417473,0.002134615,0.001868733,0.104553869,120.131638417,1583,0.996040123,117.474325462,296.700670785,1162.556518971,0.074504964,0.074209934,0.000000562,0.000001717,0.000003870,-0.063022022,-0.997950872,0.011058096,0.000000001,0.000000002,0.000000008,-0.004342608,0.009481158,-0.999945623,0.000000000,0.110675887,0.033454680,0.039496016,0.003483751,118.730057339,0,102,102,0,0.043814433,39,0,0,0,0,0,2187,39,6203,14258,3713,0,0,113716
57,1624181095.561717987,1624181095.661695719,1,0,0,1,-0.009247109,-0.023725133,-0.004844394,-0.000002260,-0.000036228,0.000170743,0.999999985,2356,2025,0.859507640,0.012200975,0.002056471,0.001752720,0.105176222,122.776399779,1578,0.996093659,119.385214189,291.068879255,1161.381699828,0.075952727,0.075656029,0.000000553,0.000001724,0.000003857,-0.068972074,-0.997550281,0.011674290,0.000000000,0.000000002,0.000000008,-0.003408160,0.010020771,-0.999943983,0.000000000,0.110363887,0.032621994,0.038144397,0.003563562,118.846193400,0,93,92,1,0.039473684,61,0,0,0,0,0,2201,62,6227,14351,3774,0,0,115917
58,1624181095.661715508,1624181095.761759281,1,0,0,1,-0.009515225,-0.019893056,-0.004839898,0.000016871,-0.000018711,0.000209482,0.999999978,2348,2033,0.865843271,0.011977038,0.002184876,0.001877399,0.103572036,126.306684566,1603,0.996231539,116.623131583,290.561303326,1189.774721902,0.073028249,0.072753045,0.000000550,0.000001738,0.000003916,-0.080248417,-0.996718300,0.010621814,0.000000000,0.000000002,0.000000008,0.009506327,-0.007747390,0.999924801,0.000000000,0.109923747,0.032864189,0.037875955,0.003462306,119.027299231,0,105,104,1,0.044718910,47,0,0,0,0,0,2196,47,6265,14456,3821,0,0,118113
59,1624181095.761713266,1624181095.861711264,1,0,0,1,-0.008041596,-0.017945734,-0.004612821,-0.000003316,-0.000036726,0.000041802,0.999999998,2340,2006,0.857264957,0.012517029,0.002121033,0.001839024,0.110854706,121.970324646,1578,0.995928127,122.947721804,280.037458425,1168.589404685,0.078232190,0.077913639,0.000000556,0.000001765,0.000003832,-0.084481616,-0.996338914,0.013100571,0.000000000,0.000000002,0.000000009,-0.006539929,0.006677057,-0.999956322,0.000000000,0.109631287,0.028426996,0.036426433,0.003329762,119.325589137,0,111,109,2,0.047435897,56,0,0,0,0,0,2173,56,6297,14567,3877,0,0,120286
60,1624181095.861710787,1624181095.961697817,1,0,0,1,-0.009323276,-0.021025687,-0.004769957,0.000007116,-0.000011378,0.000237622,0.999999972,2343,2021,0.862569356,0.012315574,0.002218820,0.001851643,0.103823360,123.752005693,1576,0.995813859,116.183444434,291.824555160,1161.394642570,0.074030361,0.073720460,0.000000557,0.000001748,0.000003859,-0.082857319,-0.996466899,0.013725305,0.000000000,0.000000002,0.000000008,0.008221758,0.002149999,0.999963889,0.000000000,0.109274245,0.028146909,0.039222333,0.003365281,119.541591190,0,103,101,2,0.043960734,52,0,0,0,0,0,2188,52,6329,14670,3929,0,0,122474
61,1624181095.961708307,1624181096.061608553,1,0,0,1,-0.009393972,-0.020029097,-0.004474880,0.000014682,-0.000013577,0.000153124,0.999999988,2365,2022,0.854968288,0.011988088,0.002119865,0.001851476,0.108149032,122.822589870,1579,0.996085404,116.854095515,289.950472260,1166.014285066,0.074295966,0.074005127,0.000000552,0.000001744,0.000003811,-0.084334364,-0.996360834,0.012361404,0.000000000,0.000000002,0.000000008,-0.006288511,0.009381540,-0.999936219,0.000000000,0.109256309,0.026906156,0.038432605,0.003306814,119.709199014,0,97,95,2,0.041014799,45,0,0,0,0,0,2223,45,6357,14767,3974,0,0,124697
62,1624181096.061705828,1624181096.161587715,1,0,0,1,-0.008167122,-0.018852860,-0.004678897,0.000007543,-0.000024994,0.000136408,0.999999990,2342,1993,0.850982067,0.012182693,0.001856857,0.001626559,0.107573827,119.740290565,1567,0.996175361,112.639038417,289.038572943,1159.329179093,0.072157943,0.071881965,0.000000559,0.000001754,0.000003837,-0.089586966,-0.995911191,0.011622154,0.000000001,0.000000002,0.000000009,-0.006071827,-0.001606781,-0.999980275,0.000000000,0.108808606,0.024652768,0.035844519,0.002826202,119.976599985,0,80,78,2,0.034158839,46,0,0,0,0,0,2215,47,6379,14847,4020,0,0,126912
63,1624181096.161703348,1624181096.261595011,1,0,0,1,-0.008397848,-0.021305323,-0.004782245,0.000014628,-0.000013029,0.000150335,0.999999989,2343,1988,0.848484848,0.012526860,0.002043117,0.001747441,0.108327478,120.905347520,1555,0.995986207,113.735875418,288.963478000,1146.059199107,0.073436802,0.073142042,0.000000560,0.000001729,0.000003832,-0.070812365,-0.997429531,0.010951735,0.000000001,0.000000002,0.000000008,-0.006667965,-0.006694262,-0.999955362,0.000000000,0.108897521,0.024755047,0.036252874,0.002557131,119.855930233,0,92,90,2,0.039265898,54,0,0,0,0,0,2197,54,6405,14939,4074,0,0,129109
64,1624181096.261700869,1624181096.361628771,1,0,0,1,-0.008093399,-0.021324549,-0.004980511,0.000013170,-0.000032732,0.000103917,0.999999994,2354,2007,0.852591334,0.011801547,0.001843230,0.001611218,0.104655835,122.565442011,1561,0.996117499,113.572391859,285.328948067,1156.038076781,0.073039754,0.072756177,0.000000557,0.000001736,0.000003893,-0.079923714,-0.996730448,0.011858053,0.000000001,0.000000001,0.000000008,0.007190889,-0.004838148,0.999962441,0.000000000,0.108436203,0.025789637,0.034906602,0.002554588,120.124355081,0,82,78,4,0.034834325,55,0,0,0,0,0,2217,55,6433,15021,4129,0,0,131326
65,1624181096.361698627,1624181096.461656570,1,0,0,1,-0.008793183,-0.021045345,-0.004845501,0.000009397,-0.000043683,0.000207438,0.999999977,2335,1998,0.855674518,0.012388245,0.001772976,0.001564983,0.104789367,122.205708385,1564,0.995696690,111.049663290,289.490722646,1156.729237171,0.071310492,0.071003621,0.000000555,0.000001719,0.000003925,-0.078966084,-0.996799556,0.012450019,0.000000001,0.000000002,0.000000009,0.005243155,-0.003184815,0.999981183,0.000000000,0.108317341,0.025835348,0.034696986,0.002649665,120.230875758,0,89,87,2,0.038115632,48,0,0,0,0,0,2198,48,6459,15110,4177,0,0,133524
66,1624181096.461696148,1624181096.561617136,1,0,0,1,-0.007962545,-0.018088541,-0.004811407,0.000004667,-0.000025557,0.000160005,0.999999987,2343,1990,0.849338455,0.011975150,0.001937859,0.001656802,0.103573597,124.054289634,1564,0.995625638,110.180188068,292.824473437,1154.153835741,0.070757208,0.070447691,0.000000557,0.000001729,0.000003983,-0.088957403,-0.995966257,0.011738652,0.000000001,0.000000002,0.000000009,0.005947056,0.004885435,0.999970382,0.000000000,0.108141594,0.026228695,0.036008669,0.002604469,120.539138946,0,82,79,3,0.034997866,42,0,0,0,0,0,2217,44,6493,15192,4219,0,0,135741
67,1624181096.561693668,1624181096.661623001,1,0,0,1,-0.008281082,-0.017483634,-0.004585849,-0.000009366,-0.000024587,0.000082555,0.999999996,2332,1996,0.855917667,0.012657490,0.002013650,0.001701527,0.102063087,126.581286313,1575,0.995516210,113.661259067,295.226092936,1159.050678628,0.072490913,0.072165879,0.000000558,0.000001722,0.000004026,-0.085812190,-0.996267095,0.009388509,0.000000000,0.000000002,0.000000009,0.004961315,-0.008539403,0.999951231,0.000000000,0.107572079,0.027282273,0.034970217,0.002637114,121.141642160,0,93,92,1,0.039879931,52,0,0,0,0,0,2187,52,6518,15285,4271,0,0,137928
68,1624181096.661691189,1624181096.761646509,1,0,0,1,-0.009355478,-0.019104212,-0.005073994,-0.000004272,-0.000027752,0.000228495,0.999999974,2338,2007,0.858426005,0.012594697,0.001817458,0.001589248,0.102109682,121.275718102,1578,0.995325339,111.054817203,295.932532859,1163.636034129,0.070707477,0.070376944,0.000000550,0.000001713,0.000003947,-0.076284547,-0.997048106,0.008702978,0.000000001,0.000000002,0.000000008,0.004524348,-0.010644738,0.999933108,0.000000000,0.107152599,0.026513961,0.035649419,0.002625678,121.169566119,0,94,92,2,0.040205304,48,0,0,0,0,0,2196,48,6543,15379,4319,0,0,140124
69,1624181096.761688709,1624181096.861688375,1,0,0,1,-0.008655239,-0.020231238,-0.005263834,-0.000010065,-0.000030332,0.000124496,0.999999992,2361,2015,0.853451927,0.011419316,0.001780148,0.001553289,0.100925462,122.871142206,1570,0.996069456,111.080515065,285.670213694,1167.078316875,0.071031111,0.070751920,0.000000547,0.000001750,0.000003947,-0.087053707,-0.996140715,0.011194974,0.000000001,0.000000001,0.000000008,0.005349911,-0.002499046,0.999982566,0.000000000,0.106654343,0.029057806,0.036759060,0.002700992,121.390065796,0,81,79,2,0.034307497,40,0,0,0,0,0,2238,42,6576,15460,4359,0,0,142362
70,1624181096.961683989,1624181097.061668634,1,0,0,1,-0.009417979,-0.022928740,-0.005042741,-0.000016142,-0.000044258,0.000091658,0.999999995,2334,1998,0.856041131,0.011616814,0.001811911,0.001583082,0.098237227,128.178418333,1576,0.996131884,106.223571023,287.247584948,1176.432692529,0.067662469,0.067400743,0.000000672,0.000002256,0.000005395,-0.098808577,-0.995058354,0.009784565,0.000000001,0.000000001,0.000000009,-0.008463717,0.007077345,-0.999939136,0.000000000,0.106060581,0.030167688,0.038269235,0.002685870,121.817044176,0,89,89,0,0.038131962,38,0,0,0,0,0,2207,38,6608,15549,4397,0,0,144569
71,1624181097.061681509,1624181097.161606073,1,0,0,1,-0.010454316,-0.024569840,-0.005192485,0.000004580,-0.000038562,0.000193847,0.999999980,2345,2011,0.857569296,0.011836743,0.001899742,0.001639038,0.100295936,124.967192548,1572,0.995663376,111.703791308,288.091064634,1165.387971485,0.071367887,0.071058391,0.000000558,0.000001855,0.000004416,-0.094693933,-0.995441026,0.011411548,0.000000001,0.000000001,0.000000008,-0.006354399,-0.002398876,-0.999976933,0.000000000,0.105531273,0.030336104,0.038207719,0.002776543,122.135700621,0,93,90,3,0.039658849,40,0,0,0,0,0,2211,41,6640,15642,4437,0,0,146780
72,1624181097.161679029,1624181097.261595488,1,0,0,1,-0.010054361,-0.025750944,-0.005396457,0.000008173,-0.000006751,0.000235561,0.999999972,2357,2033,0.862537123,0.011835649,0.002032902,0.001724818,0.103074877,122.123539694,1573,0.995912839,116.529243304,279.261671213,1170.779981176,0.074384915,0.074080892,0.000000543,0.000001769,0.000004005,-0.084569360,-0.996347131,0.011849833,0.000000001,0.000000001,0.000000008,0.006741657,0.002876068,0.999973139,0.000000000,0.104848461,0.030259080,0.038201837,0.002782296,122.487656009,0,105,104,1,0.044548154,37,0,0,0,0,0,2214,38,6665,15747,4474,0,0,148994
73,1624181097.261676550,1624181097.361665726,1,0,0,1,-0.008629797,-0.022819596,-0.005095348,0.000011838,-0.000010042,0.000153228,0.999999988,2339,2014,0.861051732,0.011523254,0.001860558,0.001560768,0.100911241,126.945543729,1577,0.995681721,113.599964213,288.063533275,1168.526576047,0.072347906,0.072035488,0.000000547,0.000001763,0.000003997,-0.090097632,-0.995849781,0.012869706,0.000000000,0.000000002,0.000000009,0.002850014,-0.003418426,0.999990096,0.000000000,0.104304446,0.031007373,0.039759297,0.002896251,122.935077383,0,80,80,0,0.034202651,40,0,0,0,0,0,2219,40,6688,15827,4514,0,0,151213
