frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
34,1706584508.772565365,1706584508.872396946,75,74,0,0.098692349,0.123180112,1,0,1,0,1,1,0.068849223,0.003250396,0.001469812,0.000525807,-0.002181677,-0.011458566,0.999931830,1120,856,0.764285714,0.022554545,0.012016353,0.008009209,0.033128152,108.636088391,907,0.941473364,16.612368456,324.189173567,513.114799143,0.019454328,0.018315731,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003806,0.000005680,0.000025322,0.971298201,-0.236377976,0.026556673,0.000000011,0.000000027,0.000001088,0.980966577,-0.194093131,0.005694900,1.000000000,0.034194784,0.059595898,0.326950491,0.028288331,102.422227068,20,0.022607389,0.021394748,84,84,0,0.075000000,20,0,0,0,0,0,0,1016,20,2917,6100,1153,0,0,0,29541
35,1706584508.872408390,1706584508.972235680,76,75,0,0.148343645,0.201466320,1,0,1,0,1,1,0.149301366,-0.004626536,0.006747882,-0.001331321,-0.004953261,-0.016376513,0.999852740,1184,894,0.755067568,0.024564471,0.012884067,0.008998600,0.034280706,102.092209638,894,0.940915342,20.756970171,316.041822954,504.379523066,0.024676064,0.023218087,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003742,0.000005632,0.000023956,0.968721325,-0.247980543,0.009200206,0.000000011,0.000000023,0.000001076,0.982315186,-0.187016052,0.009048314,1.000000000,0.034322444,0.061004564,0.401157235,0.037851252,102.479693397,20,0.022763150,0.021532475,99,89,10,0.083614865,28,0,0,0,0,0,0,1057,28,2949,6199,1181,0,0,0,30598
36,1706584508.973046541,1706584509.072878361,77,76,0,0.145644791,0.185230830,1,0,1,0,1,1,0.231161353,-0.004010300,0.010258654,-0.005480153,-0.005054461,-0.021781296,0.999734963,1203,929,0.772236076,0.021220855,0.011986094,0.008112721,0.026911946,126.814445020,900,0.942157523,17.261399080,327.689866613,502.990504605,0.020356821,0.019179332,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003499,0.000005566,0.000025687,0.966925945,-0.254684259,0.013789312,0.000000009,0.000000028,0.000001018,0.985604220,-0.169055046,-0.002170934,1.000000000,0.033625144,0.058670871,0.465861758,0.048376287,103.927368090,20,0.022520416,0.021297936,96,87,9,0.079800499,28,0,0,0,0,0,0,1079,28,2975,6295,1209,0,0,0,31677
37,1706584509.072890520,1706584509.172708750,78,77,0,0.180973757,0.266300719,1,0,1,0,1,1,0.322345185,-0.017758963,0.009625909,-0.002505245,-0.002145215,-0.025573975,0.999667492,1195,911,0.762343096,0.027457702,0.015369564,0.010769967,0.031993550,110.658579135,922,0.943965008,19.375927614,336.854182457,514.105627725,0.022262590,0.021015106,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003561,0.000005495,0.000024709,0.962120030,-0.272580380,-0.004998353,0.000000010,0.000000025,0.000001053,0.986894277,-0.161209605,0.007151868,1.000000000,0.033459726,0.073086332,0.526261811,0.055528797,104.389739584,20,0.022619707,0.021385569,88,85,3,0.073640167,39,0,0,0,0,0,0,1068,39,2997,6383,1248,0,0,0,32745
38,1706584509.172720432,1706584509.272556543,79,78,0,0.204677157,0.244770354,1,0,1,0,1,1,0.425781670,-0.040026035,0.004911632,0.003611604,-0.000447464,-0.032596227,0.999461976,1168,910,0.779109589,0.023873554,0.013839508,0.009956103,0.025560639,125.127580383,953,0.944298754,15.835744669,348.852255903,535.228711721,0.017596900,0.016616731,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003649,0.000005399,0.000026924,0.966889332,-0.254257437,0.021867201,0.000000010,0.000000023,0.000001081,0.988408405,-0.151461019,0.010410798,1.000000000,0.033218881,0.073222698,0.627555049,0.068991912,105.629527769,20,0.022462474,0.021234671,87,85,2,0.074486301,19,0,0,0,0,0,0,1062,19,3015,6470,1267,0,0,0,33807
39,1706584509.272568226,1706584509.371421099,80,79,0,0.197147840,0.236405909,1,0,1,0,1,1,0.511559295,-0.044525116,0.007207581,0.002685062,0.004211912,-0.040256351,0.999176899,1201,915,0.761865112,0.025631927,0.014557259,0.010666943,0.027965966,119.431701320,922,0.939822369,16.729874209,324.849922622,524.936427266,0.019307052,0.018145200,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003587,0.000005498,0.000026697,0.964787228,-0.262396573,0.018265912,0.000000010,0.000000023,0.000001063,0.990502188,-0.136670944,0.015048851,1.000000000,0.032818092,0.076784552,0.704656942,0.083983048,106.597151254,20,0.022249672,0.021022103,83,83,0,0.069109076,34,0,0,0,0,0,0,1084,34,3032,6553,1301,0,0,0,34891
40,1706584509.372405529,1706584509.469961643,81,80,0,0.167120067,0.198534080,1,0,1,0,1,1,0.621878846,-0.063233525,0.006175779,0.002510328,0.005478558,-0.047447015,0.998855577,1194,933,0.781407035,0.024395574,0.013366433,0.009636944,0.045828122,102.369587981,930,0.946425092,22.486788352,334.781631844,522.906915298,0.025548078,0.024179342,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003339,0.000005357,0.000020815,0.962127055,-0.272582104,-0.003244550,0.000000008,0.000000017,0.000001084,0.990499635,-0.133883615,0.031395088,1.000000000,0.033808211,0.076714364,0.810921092,0.098246704,105.544092134,20,0.022355186,0.021118580,94,92,2,0.078726968,40,0,0,0,0,0,0,1060,40,3049,6647,1341,0,0,0,35951
41,1706584509.473045111,1706584509.572850943,82,81,0,0.152885155,0.208344904,1,0,1,0,1,1,0.722157457,-0.079212623,0.002200671,0.000198723,0.007211915,-0.053433294,0.998545358,1247,948,0.760224539,0.025682582,0.013463987,0.009398527,0.040959872,111.386752164,966,0.945765755,24.574130810,341.912387383,547.123200810,0.026897843,0.025439059,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003514,0.000005474,0.000020115,0.965688307,-0.255763457,0.045068261,0.000000008,0.000000024,0.000000991,0.993898805,-0.108103689,0.021880549,1.000000000,0.033991336,0.079586300,0.902500640,0.109859004,106.394283872,20,0.022538817,0.021288431,110,107,3,0.088211708,26,0,0,0,0,0,0,1111,26,3083,6757,1367,0,0,0,37062
42,1706584509.572875738,1706584509.672702074,83,82,0,0.133790030,0.164736552,1,0,1,0,1,1,0.792366118,-0.088299491,0.004361289,0.000916888,0.005789664,-0.058845688,0.998249881,1256,977,0.777866242,0.024700955,0.013359972,0.009432568,0.040345946,112.793969290,959,0.941551085,21.397951660,343.898672930,537.650865827,0.023697892,0.022312775,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003380,0.000004991,0.000019315,0.966942274,-0.254994979,0.000447007,0.000000007,0.000000015,0.000001038,0.993033392,-0.115281643,0.024389043,1.000000000,0.034382551,0.078848836,0.968226373,0.120655405,106.833207412,20,0.022647461,0.021388297,122,119,3,0.097133758,41,0,0,0,0,0,0,1093,41,3106,6879,1408,0,0,0,38155
43,1706584509.672713518,1706584509.772538185,84,83,0,0.128802360,0.162986504,1,0,1,0,1,1,0.865827190,-0.106922991,0.003655294,0.004168951,0.003312502,-0.062915111,0.998004677,1279,980,0.766223612,0.026495054,0.013515262,0.009250511,0.042407915,115.853966047,995,0.946073419,21.383009042,353.398901404,566.561141918,0.022715427,0.021490461,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003184,0.000004897,0.000018522,0.965946720,-0.258455439,0.012154037,0.000000006,0.000000017,0.000001054,0.994924327,-0.099274832,0.016434473,1.000000000,0.034437317,0.081984271,1.039217926,0.128263663,108.049269614,20,0.022410341,0.021175108,113,111,2,0.088350274,42,0,0,0,0,0,0,1124,42,3144,6992,1450,0,0,0,39279
44,1706584509.772550344,1706584509.872293949,85,84,0,0.126790039,0.156112353,1,0,1,0,1,1,0.923138366,-0.118862179,0.004722741,0.005618184,-0.001082858,-0.065937505,0.997807351,1339,1011,0.755041075,0.028249213,0.014681938,0.010097813,0.046173390,112.104318120,1061,0.941380494,30.614939923,375.632953085,592.556810860,0.030651578,0.028854797,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003137,0.000004848,0.000017210,0.964395209,-0.264442884,0.003441198,0.000000006,0.000000017,0.000000976,0.995673079,-0.092135753,0.012088099,1.000000000,0.034945465,0.092517649,1.086950756,0.134009409,108.542880812,20,0.022780464,0.021513887,150,150,0,0.112023898,42,0,0,0,0,0,0,1147,42,3176,7142,1492,0,0,0,40426
45,1706584509.872780561,1706584509.972597599,86,85,0,0.091471237,0.158805899,1,0,1,0,1,1,0.951994420,-0.120163531,0.005083697,0.001476506,-0.002753352,-0.068774570,0.997627334,1335,1027,0.769288390,0.027072815,0.014168256,0.009458963,0.047143249,116.558016433,1044,0.942036061,26.658837573,380.322134958,576.504675469,0.027106484,0.025535285,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003119,0.000004631,0.000016486,0.964393282,-0.264469638,-0.001186710,0.000000005,0.000000015,0.000000932,0.995954161,-0.089782306,0.003800861,1.000000000,0.036003436,0.094382142,1.109742654,0.139546887,108.771320407,20,0.023101736,0.021813859,109,106,3,0.081647940,39,0,0,0,0,0,0,1187,39,3209,7251,1531,0,0,0,41613
46,1706584509.972609520,1706584510.072422028,87,86,0,0.069195537,0.091349860,1,0,1,0,1,1,0.989486751,-0.129871765,0.014035125,0.001005190,-0.001521163,-0.070211871,0.997530435,1350,1027,0.760740741,0.028413203,0.014934412,0.010476791,0.046006647,117.834004423,1051,0.946418672,27.301791520,371.561624238,595.822608298,0.027447648,0.025976966,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003069,0.000004460,0.000016254,0.965022744,-0.261462018,-0.019201981,0.000000005,0.000000014,0.000000953,0.995978593,-0.089182875,0.008547291,1.000000000,0.036419721,0.100363539,1.141389750,0.142301690,109.919781432,20,0.023240113,0.021944627,130,128,2,0.096296296,35,0,0,0,0,0,0,1185,35,3241,7381,1566,0,0,0,42798
47,1706584510.072434187,1706584510.172255039,88,87,0,0.039970376,0.063922417,1,0,1,0,1,1,1.010403863,-0.130398284,0.017526798,0.000306853,-0.001430798,-0.071033672,0.997472845,1427,1102,0.772249474,0.023931414,0.013264036,0.009236546,0.050831569,113.524983162,1123,0.941916483,26.645504183,404.690871374,626.435834617,0.025190210,0.023727074,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002992,0.000004446,0.000015030,0.968111207,-0.250517263,-0.001338947,0.000000005,0.000000012,0.000000938,0.996390009,-0.084773389,0.004519013,1.000000000,0.037368700,0.099772030,1.151735394,0.143127339,110.308177443,20,0.023382512,0.022072552,114,109,5,0.079887877,40,0,0,0,0,0,0,1273,40,3272,7495,1606,0,0,0,44071
48,1706584510.173065901,1706584510.272901297,89,88,0,0.026772706,0.044674665,1,0,1,0,1,1,1.031116635,-0.134527435,0.016287781,0.002146446,-0.002229054,-0.070837042,0.997483101,1420,1062,0.747887324,0.026854900,0.014812678,0.009706382,0.046956822,113.191177425,1120,0.940948253,28.062235216,402.403993300,623.395814802,0.026627997,0.025055567,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003079,0.000004517,0.000015297,0.966544603,-0.256243634,-0.011433775,0.000000006,0.000000013,0.000000915,0.996436666,-0.084140436,0.005861611,1.000000000,0.037919637,0.093013936,1.168082061,0.142931958,110.951978316,20,0.023443595,0.022124431,116,105,11,0.081690141,34,0,0,0,0,0,0,1270,34,3310,7611,1640,0,0,0,45341
49,1706584510.272913456,1706584510.372736692,90,89,0,0.037694533,0.051661335,1,0,1,0,1,1,1.039151619,-0.133101694,0.017336154,0.000911721,-0.002919813,-0.070615358,0.997498930,1390,1072,0.771223022,0.024542234,0.013254169,0.009027270,0.057426033,105.547342682,1087,0.944491235,27.921313206,393.435093863,605.305565254,0.027196209,0.025686581,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003047,0.000004592,0.000013995,0.966934424,-0.254715375,-0.012565701,0.000000005,0.000000014,0.000000957,0.996507221,-0.083411227,0.003990593,1.000000000,0.038636417,0.089232453,1.161249799,0.143134079,111.556861818,20,0.023567793,0.022246204,111,106,5,0.079856115,47,0,0,0,0,0,0,1232,47,3332,7722,1687,0,0,0,46573
50,1706584510.372748613,1706584510.472571611,91,90,0,0.027231137,0.038332232,1,0,1,0,1,1,1.028656988,-0.134016924,0.014039132,-0.000290852,-0.003964158,-0.070030708,0.997536917,1430,1072,0.749650350,0.024783100,0.013288821,0.009411236,0.040851473,129.232992276,1095,0.941517244,24.368138197,403.601666932,602.991576559,0.023636325,0.022254007,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003047,0.000004685,0.000015763,0.967914388,-0.251196311,0.006492419,0.000000005,0.000000017,0.000000907,0.996643722,-0.081797255,0.003240335,1.000000000,0.039263026,0.077855853,1.159631066,0.141410775,112.468336915,20,0.023706902,0.022369821,115,114,1,0.080419580,31,0,0,0,0,0,0,1284,31,3354,7837,1718,0,0,0,47857
51,1706584510.472583055,1706584510.572421074,92,91,0,0.020090253,0.040331170,1,0,1,0,1,1,1.031543302,-0.137317615,0.010600289,0.000424364,-0.004161518,-0.069786102,0.997553207,1389,1049,0.755219582,0.023383046,0.011966345,0.008432305,0.045372729,116.500886175,1077,0.944337488,25.771963475,398.009946754,593.269563979,0.025339881,0.023929400,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003061,0.000004562,0.000016077,0.962414672,-0.271571066,0.002674969,0.000000005,0.000000014,0.000001035,0.996704665,-0.081063224,0.002926567,1.000000000,0.039786710,0.076591563,1.134106797,0.136671783,113.356438699,20,0.023886416,0.022534447,91,87,4,0.065514759,35,0,0,0,0,0,0,1263,35,3374,7928,1753,0,0,0,49120
52,1706584510.572432995,1706584510.671058655,93,92,0,0.018747485,0.025310607,1,0,1,0,1,1,1.022762902,-0.133315965,0.009617852,0.000146827,-0.004303749,-0.069664995,0.997561148,1403,1090,0.776906629,0.023794267,0.013614502,0.009542284,0.048637461,110.543474894,1103,0.946488149,25.802994199,402.514853184,615.658581250,0.024716070,0.023393467,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003076,0.000004436,0.000015406,0.964891557,-0.262648486,0.000235848,0.000000006,0.000000013,0.000000893,0.996484227,-0.083767129,0.001501250,1.000000000,0.040582537,0.075205543,1.091280751,0.130172494,113.660608344,20,0.024066508,0.022706295,103,103,0,0.073414113,27,0,0,0,0,0,0,1273,27,3390,8031,1780,0,0,0,50393
53,1706584510.673067093,1706584510.772899628,94,93,0,0.017326323,0.035857600,1,0,1,0,1,1,1.018613686,-0.138182429,0.011777336,-0.000286950,-0.004053645,-0.069403362,0.997580402,1363,1031,0.756419663,0.024865645,0.012917993,0.008905491,0.042368758,120.918797002,1056,0.943935647,23.326911765,377.378615362,596.090516619,0.023401890,0.022089879,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003079,0.000004591,0.000016397,0.962621889,-0.270833333,0.002898970,0.000000005,0.000000015,0.000001024,0.996726192,-0.080850491,0.000308983,1.000000000,0.041057547,0.072548192,1.017982798,0.122537180,114.556043598,20,0.024191364,0.022820742,97,95,2,0.071166544,29,0,0,0,0,0,0,1237,29,3410,8128,1809,0,0,0,51630
54,1706584510.772910118,1706584510.872747898,95,94,0,0.020018246,0.033743175,1,0,1,0,1,1,1.004433105,-0.135831347,0.011168338,0.000786320,-0.004223712,-0.069424454,0.997577960,1388,1089,0.784582133,0.026482015,0.013805465,0.009792259,0.050356048,113.839392779,1103,0.947763460,31.669769322,398.458906505,615.254420649,0.030294893,0.028712393,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003005,0.000004251,0.000015268,0.958547029,-0.282727681,-0.035392826,0.000000005,0.000000012,0.000000875,0.995921990,-0.090143403,0.003682063,1.000000000,0.041918942,0.068928088,0.951360894,0.112766208,114.816208818,20,0.024733393,0.023340576,76,74,2,0.054755043,38,0,0,0,0,0,0,1274,38,3428,8204,1847,0,0,0,52904
55,1706584510.872760057,1706584510.972577095,96,95,0,0.019964953,0.034587097,1,0,1,0,1,1,0.999804815,-0.131558089,0.010446756,-0.000072339,-0.004156134,-0.069524410,0.997571590,1408,1062,0.754261364,0.025235483,0.013648174,0.009400106,0.051711448,111.541419926,1081,0.939634349,30.168624621,380.696500212,604.879606848,0.029700990,0.027908071,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003001,0.000004271,0.000014549,0.960179461,-0.278186948,-0.025834556,0.000000005,0.000000012,0.000000953,0.995626394,-0.093420654,-0.000815951,1.000000000,0.042790479,0.068505081,0.875763883,0.102190141,115.288669332,20,0.024984639,0.023575075,78,77,1,0.055397727,40,0,0,0,0,0,0,1290,40,3443,8282,1887,0,0,0,54194
56,1706584510.972589254,1706584511.072427750,97,96,0,0.020029379,0.026497046,1,0,1,0,1,1,1.003541888,-0.133715949,0.012263403,0.001079504,-0.003995420,-0.069527693,0.997571437,1400,1037,0.740714286,0.023819567,0.013354581,0.009356528,0.052171897,106.416172486,1079,0.938170714,27.743646725,382.348402644,602.194151359,0.027406920,0.025712370,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003140,0.000004536,0.000014471,0.961813853,-0.270400435,-0.042399482,0.000000006,0.000000015,0.000000975,0.996274621,-0.086237333,0.000045930,1.000000000,0.044053477,0.059038040,0.788229320,0.094574228,114.268755705,20,0.025337144,0.023901727,96,94,2,0.068571429,24,0,0,0,0,0,0,1280,24,3464,8378,1911,0,0,0,55474
57,1706584511.072440386,1706584511.172271490,98,97,0,0.017961119,0.025728133,1,0,1,0,1,1,1.001182274,-0.130832121,0.016805138,0.000382877,-0.004036072,-0.069596389,0.997566993,1387,1042,0.751261716,0.024585999,0.013184215,0.009059934,0.043039793,119.631450659,1085,0.942387614,27.552908844,389.100634377,605.837017469,0.026946859,0.025394386,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003106,0.000004633,0.000015691,0.965018170,-0.261781636,-0.014501977,0.000000006,0.000000016,0.000000959,0.996316886,-0.085747584,0.000122091,1.000000000,0.044605789,0.057027139,0.688192914,0.080642772,114.717399281,20,0.025571357,0.024120691,87,83,4,0.062725306,32,0,0,0,0,0,0,1268,32,3485,8465,1943,0,0,0,56742
58,1706584511.173082829,1706584511.272895813,99,98,0,0.014458123,0.019597273,1,0,1,0,1,1,1.005049637,-0.131406458,0.017702912,0.000540463,-0.003988012,-0.069555967,0.997569933,1379,1027,0.744742567,0.023931889,0.013547746,0.008918476,0.044542200,120.939522670,1069,0.937579693,27.212030641,381.596287514,593.464374161,0.027150326,0.025455595,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003071,0.000004505,0.000016270,0.964191825,-0.265205028,-0.000645964,0.000000005,0.000000014,0.000000933,0.995765638,-0.091909309,0.001863832,1.000000000,0.045554867,0.056905900,0.606278229,0.065415751,114.507996396,20,0.026049029,0.024562634,81,80,1,0.058738216,23,0,0,0,0,0,0,1275,23,3505,8546,1966,0,0,0,58017
59,1706584511.272907734,1706584511.372746229,100,99,0,0.011777096,0.017546791,1,0,1,0,1,1,1.001847705,-0.126993208,0.019636470,0.000576283,-0.003900517,-0.069634077,0.997564810,1411,1058,0.749822821,0.022518305,0.013228556,0.009143779,0.042768425,117.248925112,1096,0.937302945,28.977156604,399.670283100,598.636587668,0.028207541,0.026439012,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003133,0.000004404,0.000016613,0.965028536,-0.262144518,-0.000418730,0.000000006,0.000000013,0.000000905,0.995937759,-0.089903632,0.005031644,1.000000000,0.046294990,0.062147442,0.500163978,0.051179903,114.398857585,20,0.026494053,0.024977324,79,77,2,0.055988661,21,0,0,0,0,0,0,1311,21,3523,8625,1987,0,0,0,59328
60,1706584511.372758389,1706584511.472580194,101,100,0,0.012872512,0.017087077,1,0,1,0,1,1,1.001424031,-0.126304178,0.017885979,0.000316014,-0.003969999,-0.069629854,0.997564947,1408,1055,0.749289773,0.024314274,0.013220512,0.009621006,0.038521530,130.731979299,1100,0.943104281,25.258376491,397.000488070,615.155844501,0.024347425,0.022962160,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003051,0.000004362,0.000017617,0.966938638,-0.254990439,0.003089773,0.000000005,0.000000014,0.000000929,0.996345708,-0.085411580,0.000304556,1.000000000,0.045929660,0.062242998,0.400470797,0.039173478,115.816977151,20,0.026434020,0.024916465,72,70,2,0.051136364,25,0,0,0,0,0,0,1311,25,3543,8697,2012,0,0,0,60639
61,1706584511.472591877,1706584511.571712494,102,101,0,0.010690940,0.021985658,1,0,1,0,1,1,0.994526920,-0.122546063,0.017231567,0.001237580,-0.004142361,-0.069667825,0.997560877,1406,1061,0.754623044,0.023221644,0.012973693,0.008822572,0.048181365,110.692591320,1092,0.944628775,28.725283070,396.621877389,606.187461507,0.027847134,0.026305204,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003122,0.000004444,0.000016196,0.962315752,-0.271309501,-0.018426801,0.000000006,0.000000014,0.000000950,0.996257774,-0.086135068,0.007155221,1.000000000,0.046290735,0.064610814,0.337525313,0.028425730,115.782269109,20,0.026481485,0.024959773,84,79,5,0.059743954,27,0,0,0,0,0,0,1295,27,3565,8781,2039,0,0,0,61934
