frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_map_pause_active,transition_guard_selective_recovery_active,transition_guard_consecutive_pause_frames,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
29,1624181092.661788702,1624181092.761736155,34,33,0,0.012817407,0.025220177,1,1,0,0,0,1,-0.011192607,-0.025046022,-0.004431354,0.000007295,-0.000021967,0.000202389,0.999999979,2333,1974,0.846120874,0.012843621,0.002460047,0.002137311,0.121046894,112.567330771,1684,0.975893632,156.299465079,340.636537226,1146.468873201,0.095107096,0.092814409,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000583,0.000001670,0.000003597,-0.089160810,-0.995936110,0.012712766,0.000000001,0.000000002,0.000000008,-0.005438632,0.008987309,-0.999944823,0.000000000,0.129895012,0.042990936,0.045534382,0.003618754,108.655840590,0,0.100662250,0.098028333,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,158,156,2,0.067723961,51,0,0,0,0,0,0,2124,51,5187,10707,2280,0,0,0,55368
30,1624181092.761786222,1624181092.861739397,35,34,0,0.013719094,0.026313403,1,1,0,0,0,1,-0.010247021,-0.024551526,-0.004471181,0.000003092,-0.000019100,0.000131872,0.999999991,2368,2003,0.845861486,0.012937470,0.002463414,0.002167192,0.122304538,114.365826564,1678,0.977504765,155.630178793,333.371977317,1151.250839204,0.094881813,0.092747425,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000587,0.000001666,0.000003564,-0.087328210,-0.996131380,0.009800944,0.000000001,0.000000002,0.000000008,-0.005042186,0.012105446,-0.999914014,0.000000000,0.129043527,0.044693684,0.043684554,0.003540253,109.261432325,0,0.099965814,0.097385260,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,144,143,1,0.060810811,54,0,0,0,0,0,0,2169,55,5220,10851,2334,0,0,0,57537
31,1624181092.861783743,1624181092.961729527,36,35,0,0.013158441,0.025077196,1,1,0,0,0,1,-0.012119818,-0.023303614,-0.004354023,0.000012368,-0.000020740,0.000156912,0.999999987,2338,1953,0.835329341,0.011693488,0.002246529,0.001964439,0.110753158,123.070769588,1688,0.976294586,154.473506072,332.465772301,1161.045982035,0.093734762,0.091512741,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000581,0.000001712,0.000003849,-0.102858287,-0.994621742,0.012155776,0.000000001,0.000000002,0.000000009,-0.007495530,0.013588888,-0.999879572,0.000000000,0.127634006,0.055983977,0.043927365,0.003300582,110.251716475,0,0.099429252,0.096885221,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,160,153,7,0.068434559,44,0,0,0,0,0,0,2134,44,5261,11011,2378,0,0,0,59671
32,1624181092.961781263,1624181093.061702490,37,36,0,0.012006808,0.027462525,1,1,0,0,0,1,-0.007867828,-0.023288295,-0.004805223,-0.000004942,-0.000045485,0.000033161,0.999999998,2384,1996,0.837248322,0.012806003,0.002338747,0.002028398,0.116317886,118.610045424,1690,0.975364132,162.170009896,332.538267239,1153.657105390,0.098382320,0.095958586,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000578,0.000001698,0.000003802,-0.103100508,-0.994603298,0.011600239,0.000000001,0.000000002,0.000000009,-0.007604173,0.013598128,-0.999878626,0.000000000,0.126684017,0.057062148,0.046788824,0.003441293,110.895950275,0,0.099139101,0.096618003,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,184,182,2,0.077181208,57,0,0,0,0,0,0,2143,57,5311,11195,2435,0,0,0,61814
33,1624181093.061778784,1624181093.161693096,38,37,0,0.012517064,0.025601993,1,1,0,0,0,1,-0.008559274,-0.023759152,-0.004692768,-0.000020722,-0.000050574,0.000210704,0.999999976,2365,1998,0.844820296,0.013272258,0.002372828,0.002152554,0.112682906,118.975142397,1701,0.975665735,159.950278347,332.599121253,1167.058015022,0.096378383,0.094033085,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000576,0.000001686,0.000003768,-0.093386469,-0.995540167,0.013369482,0.000000001,0.000000002,0.000000008,-0.006391974,0.011391947,-0.999914679,0.000000000,0.125401905,0.055201165,0.046623027,0.003474920,111.627339746,0,0.098818324,0.096317592,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,152,148,4,0.064270613,53,0,0,0,0,0,0,2159,54,5356,11347,2488,0,0,0,63973
34,1624181093.161776543,1624181093.261679649,39,38,0,0.013317997,0.024729287,1,1,0,0,0,1,-0.008569565,-0.026325460,-0.004737718,0.000013556,-0.000008954,0.000134310,0.999999991,2350,1977,0.841276596,0.012906002,0.002471309,0.002196972,0.112518191,118.225784575,1668,0.976508529,152.147907687,328.704846279,1147.963471748,0.093410113,0.091215772,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000583,0.000001668,0.000003834,-0.087081175,-0.996126555,0.012196519,0.000000001,0.000000002,0.000000008,-0.006283243,0.015568372,-0.999859063,0.000000000,0.124275319,0.055737827,0.046339166,0.003495653,112.271647614,0,0.098323218,0.095857919,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,143,142,1,0.060851064,54,0,0,0,0,0,0,2153,54,5391,11490,2542,0,0,0,66126
35,1624181093.261774063,1624181093.361694336,40,39,0,0.012396059,0.025595897,1,1,0,0,0,1,-0.010666836,-0.026452537,-0.004662489,-0.000010296,-0.000037944,0.000154100,0.999999987,2344,1980,0.844709898,0.012808016,0.002402062,0.002071504,0.113765673,119.625158827,1701,0.975505225,160.806093268,329.366142769,1169.162152362,0.096909999,0.094536210,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000583,0.000001682,0.000003837,-0.086212348,-0.996187692,0.013323432,0.000000001,0.000000002,0.000000008,-0.006175315,0.009993923,-0.999930991,0.000000000,0.123375132,0.056579292,0.044142518,0.003157477,112.775928496,0,0.097951455,0.095517367,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,156,153,3,0.066552901,45,0,0,0,0,0,0,2142,46,5429,11646,2587,0,0,0,68268
36,1624181093.361771584,1624181093.461661100,41,40,0,0.013384198,0.025848840,1,1,0,0,0,1,-0.008575036,-0.025530093,-0.004381726,0.000009381,-0.000032971,0.000068221,0.999999997,2353,1993,0.847003825,0.013363615,0.002340428,0.002060571,0.113560273,120.882236885,1683,0.975480656,154.612574602,333.717535004,1153.403834768,0.094176389,0.091867246,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000584,0.000001649,0.000003860,-0.095269561,-0.995392343,0.010853334,0.000000001,0.000000002,0.000000008,0.006103629,-0.018090931,0.999817715,0.000000000,0.122384407,0.053743431,0.044750753,0.003099332,113.533112344,0,0.097529759,0.095123898,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,130,129,1,0.055248619,69,0,0,0,0,0,0,2154,69,5462,11776,2656,0,0,0,70422
37,1624181093.461769104,1624181093.561662912,42,41,0,0.013199803,0.027530005,1,1,0,0,0,1,-0.009633191,-0.029218544,-0.004175625,0.000005175,-0.000034719,0.000236421,0.999999971,2361,1990,0.842863194,0.012156763,0.002303332,0.002011207,0.116044580,121.951451516,1713,0.976203213,157.545653880,334.361465242,1180.328985106,0.094212566,0.091970609,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000579,0.000001681,0.000003850,-0.101694209,-0.994771619,0.009365593,0.000000000,0.000000002,0.000000009,-0.008860721,0.012446092,-0.999883284,0.000000000,0.121630194,0.054892424,0.048117321,0.003309107,114.194044896,0,0.097135674,0.094756065,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,161,160,1,0.068191444,59,0,0,0,0,0,0,2140,60,5490,11937,2715,0,0,0,72562
38,1624181093.561766624,1624181093.661618948,43,42,0,0.012947550,0.025707137,1,1,0,0,0,1,-0.008948361,-0.026818734,-0.003915062,0.000022020,0.000005130,0.000051071,0.999999998,2346,1972,0.840579710,0.013378521,0.002678757,0.002233675,0.109114248,123.009523678,1693,0.974686148,156.715348274,330.447999976,1162.980300908,0.094970731,0.092566656,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000580,0.000001698,0.000003894,-0.102466472,-0.994674016,0.011145539,0.000000000,0.000000002,0.000000009,-0.005605854,0.014025759,-0.999885920,0.000000000,0.120626506,0.054347458,0.048236693,0.003385908,114.831195572,0,0.096801183,0.094432291,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,169,164,5,0.072037511,54,0,0,0,0,0,0,2123,54,5538,12106,2769,0,0,0,74685
39,1624181093.661764145,1624181093.761579990,44,43,0,0.012756730,0.025784305,1,1,0,0,0,1,-0.007278366,-0.024006410,-0.004447444,-0.000008532,-0.000024353,0.000090754,0.999999996,2382,1998,0.838790932,0.012619912,0.002577002,0.002251782,0.110902654,123.816981850,1708,0.973483483,155.941023280,337.943328993,1168.825436425,0.093787277,0.091300365,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000577,0.000001660,0.000003888,-0.090364520,-0.995841228,0.011597538,0.000000000,0.000000002,0.000000008,-0.007216127,0.014519627,-0.999868545,0.000000000,0.119472713,0.052799037,0.049645312,0.003295696,115.668288435,0,0.096239346,0.093879788,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,161,160,1,0.067590260,51,0,0,0,0,0,0,2169,52,5587,12267,2820,0,0,0,76854
40,1624181093.761761904,1624181093.861642361,45,44,0,0.013611520,0.026970874,1,1,0,0,0,1,-0.006374310,-0.019738063,-0.004772683,0.000026904,0.000028564,0.000065031,0.999999997,2344,1970,0.840443686,0.013349490,0.003019802,0.002419431,0.114277580,118.321280907,1686,0.974490276,158.372402734,326.200568858,1158.417634120,0.096392762,0.093933809,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000586,0.000001676,0.000003878,-0.092239552,-0.995646575,0.013407525,0.000000001,0.000000002,0.000000009,-0.006138685,0.012039249,-0.999908682,0.000000000,0.118862163,0.044515337,0.052024701,0.003184892,116.085410183,0,0.096136798,0.093775841,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,140,136,4,0.059726962,45,0,0,0,0,0,0,2158,46,5623,12407,2865,0,0,0,79012
41,1624181093.861759424,1624181093.961691856,46,45,0,0.013141147,0.025146934,1,1,0,0,0,1,-0.010213562,-0.020661983,-0.005243526,-0.000013611,-0.000030151,0.000263387,0.999999965,2341,1963,0.838530543,0.012325310,0.002164504,0.001917158,0.110574174,121.514877184,1683,0.974797982,154.921051604,327.131699843,1158.532252813,0.094430372,0.092050536,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000586,0.000001694,0.000003954,-0.093891241,-0.995512885,0.011769914,0.000000001,0.000000002,0.000000009,0.005081287,-0.011774225,0.999917771,0.000000000,0.117714534,0.044972218,0.051500127,0.003443344,116.771354305,0,0.095861499,0.093512992,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,148,147,1,0.063220846,53,0,0,0,0,0,0,2140,53,5663,12555,2918,0,0,0,81152
42,1624181093.961756945,1624181094.061714172,47,46,0,0.012629694,0.025995752,1,1,0,0,0,1,-0.009658338,-0.019793698,-0.005180230,-0.000010736,-0.000036301,0.000069087,0.999999997,2373,2005,0.844922040,0.011728720,0.002054720,0.001779177,0.107708402,120.906262349,1694,0.974653150,154.747945986,320.323934858,1175.990555811,0.093726283,0.091350617,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000574,0.000001690,0.000003914,-0.085008771,-0.996309397,0.011878342,0.000000001,0.000000002,0.000000009,0.005327479,-0.012816873,0.999903668,0.000000000,0.116708051,0.050140908,0.050445366,0.003824953,117.338975859,0,0.095511224,0.093173004,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,123,116,7,0.051833123,37,0,0,0,0,0,0,2213,37,5709,12678,2955,0,0,0,83365
43,1624181094.061754465,1624181094.161719561,48,47,0,0.013524336,0.026380785,1,1,0,0,0,1,-0.008800421,-0.018372797,-0.005420013,-0.000009392,-0.000026963,-0.000003052,1.000000000,2332,1969,0.844339623,0.012676902,0.002348695,0.002023955,0.112181669,116.604148854,1673,0.975123485,156.922557266,323.024898807,1151.434134729,0.096189977,0.093797105,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000582,0.000001688,0.000003849,-0.081835131,-0.996568360,0.012430452,0.000000001,0.000000002,0.000000008,-0.004973253,0.005438750,-0.999972843,0.000000000,0.116074073,0.046149814,0.049687128,0.003480138,117.681746264,0,0.095498341,0.093162778,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,148,145,3,0.063464837,43,0,0,0,0,0,0,2141,43,5749,12826,2998,0,0,0,85506
44,1624181094.161751986,1624181094.261744261,49,48,0,0.012687984,0.026637962,1,1,0,0,0,1,-0.011054660,-0.022903627,-0.005336241,0.000000950,-0.000027662,0.000267743,0.999999964,2360,1990,0.843220339,0.012596855,0.002279908,0.001878115,0.106498568,121.695948797,1703,0.975532349,153.587691822,323.039523941,1184.704373920,0.092448547,0.090186548,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000574,0.000001702,0.000003893,-0.088965897,-0.995926564,0.014674741,0.000000001,0.000000002,0.000000009,0.006433442,-0.007938533,0.999947794,0.000000000,0.115112082,0.042282285,0.051889509,0.003727780,118.280518428,0,0.095197222,0.092866374,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,139,139,0,0.058898305,50,0,0,0,0,0,0,2170,51,5791,12965,3048,0,0,0,87676
45,1624181094.261749744,1624181094.361753464,50,49,0,0.013466567,0.025051194,1,1,0,0,0,1,-0.010567748,-0.026644034,-0.004899881,0.000015371,-0.000043162,0.000163178,0.999999986,2352,2006,0.852891156,0.012221985,0.002443342,0.002090970,0.110818095,117.899246208,1703,0.975028158,158.081956845,322.300996883,1180.089999771,0.095202970,0.092825577,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000572,0.000001701,0.000003783,-0.092148368,-0.995550649,0.019687141,0.000000001,0.000000001,0.000000009,0.003519134,-0.005666117,0.999977755,0.000000000,0.114497218,0.042299770,0.054210466,0.003933853,118.439848552,0,0.095133497,0.092800340,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,112,109,3,0.047619048,45,0,0,0,0,0,0,2195,45,5825,13077,3093,0,0,0,89871
46,1624181094.361747265,1624181094.461806059,50,50,0,0.013177388,0.024723099,1,1,0,0,0,1,-0.008197773,-0.025251254,-0.004661105,0.000012016,-0.000028561,0.000142068,0.999999989,2365,2009,0.849471459,0.012156670,0.002045704,0.001811326,0.108471219,118.833664959,1690,0.974501766,153.752127323,324.460413653,1168.695443801,0.093358056,0.090977590,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000570,0.000001691,0.000003778,-0.081453724,-0.996497719,0.018909989,0.000000001,0.000000002,0.000000008,0.005746301,-0.007328607,0.999956635,0.000000000,0.113712418,0.042801321,0.054427214,0.003884123,118.817755480,0,0.094932094,0.092595557,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,102,100,2,0.043128964,45,0,0,0,0,0,0,2218,45,5868,13179,3138,0,0,0,92089
47,1624181094.561742306,1624181094.661679745,52,51,0,0.012925514,0.026140010,1,1,0,0,0,1,-0.005529330,-0.021383048,-0.004179872,0.000003944,-0.000013533,0.000126777,0.999999992,2310,1959,0.848051948,0.012151665,0.001970357,0.001743889,0.111873505,113.513240775,1669,0.974058730,152.018438062,323.203894524,1150.481688043,0.093509296,0.091083546,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000712,0.000002196,0.000004946,-0.062541847,-0.997837230,0.020233131,0.000000001,0.000000002,0.000000009,0.005728092,-0.004378388,0.999974009,0.000000000,0.113183162,0.042345533,0.057237928,0.003878245,118.804583158,0,0.094947489,0.092599726,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,90,88,2,0.038961039,40,0,0,0,0,0,0,2177,43,5905,13269,3178,0,0,0,94266
48,1624181094.661739826,1624181094.761737108,53,52,0,0.012935538,0.025918276,1,1,0,0,0,1,-0.008159501,-0.021231523,-0.004468818,-0.000016192,-0.000029185,0.000219957,0.999999975,2342,2005,0.856105892,0.012938502,0.002178339,0.001916755,0.111255858,119.054456654,1689,0.975911307,153.265295296,317.963647607,1177.085254853,0.092983058,0.090743218,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000579,0.000001813,0.000004103,-0.083574518,-0.996364452,0.016528103,0.000000001,0.000000002,0.000000009,0.007441886,-0.007163780,0.999946648,0.000000000,0.112633504,0.039639779,0.055133148,0.003935211,119.172168938,0,0.094709638,0.092373583,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,133,133,0,0.056789069,47,0,0,0,0,0,0,2162,47,5945,13402,3225,0,0,0,96428
49,1624181094.761737585,1624181094.861746788,54,53,0,0.013066170,0.026014521,1,1,0,0,0,1,-0.008929541,-0.022669655,-0.004987934,-0.000011300,-0.000036350,0.000096021,0.999999995,2345,2003,0.854157783,0.012017633,0.002014586,0.001817625,0.110945513,118.567777998,1727,0.975742560,154.383602612,320.556013662,1210.167785479,0.091616476,0.089394095,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000577,0.000001743,0.000003854,-0.087401749,-0.996023535,0.017264174,0.000000001,0.000000001,0.000000009,-0.006118762,0.002743028,-0.999977518,0.000000000,0.112128435,0.041026280,0.055777244,0.004042051,119.472191299,0,0.094535107,0.092202567,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,103,99,4,0.043923241,51,0,0,0,0,0,0,2191,51,5978,13505,3276,0,0,0,98619
50,1624181094.861735106,1624181094.961675882,55,54,0,0.013119309,0.027656959,1,1,0,0,0,1,-0.008441265,-0.022937704,-0.005227115,-0.000004769,-0.000027921,0.000108299,0.999999994,2328,2001,0.859536082,0.012725393,0.002150574,0.001877864,0.112204738,116.212252536,1691,0.975523138,150.877740062,310.522608414,1188.209277214,0.091462694,0.089223974,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000574,0.000001722,0.000003756,-0.092406401,-0.995503926,0.020808434,0.000000001,0.000000002,0.000000008,-0.002791430,0.004723963,-0.999984946,0.000000000,0.111623445,0.040682279,0.054129913,0.004016527,119.564512598,0,0.094364151,0.092026394,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,112,106,6,0.048109966,41,0,0,0,0,0,0,2174,42,6010,13617,3317,0,0,0,100793
51,1624181094.961732626,1624181095.061641693,56,55,0,0.013356225,0.027471872,1,1,0,0,0,1,-0.009514246,-0.022621235,-0.004697833,0.000011968,-0.000027087,0.000135988,0.999999990,2344,2002,0.854095563,0.012074266,0.002091231,0.001839114,0.111537762,117.885169431,1705,0.973531610,150.580678113,321.937088162,1187.353628703,0.090718280,0.088317113,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000566,0.000001731,0.000003737,-0.086848632,-0.996060285,0.017922707,0.000000001,0.000000002,0.000000008,0.005807653,-0.008942806,0.999943147,0.000000000,0.111662675,0.038440397,0.051091593,0.003824403,119.305232590,0,0.094213327,0.091866613,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,96,92,4,0.040955631,42,0,0,0,0,0,0,2205,43,6050,13713,3359,0,0,0,102998
52,1624181095.061730146,1624181095.161641359,57,56,0,0.013088723,0.025437718,1,1,0,0,0,1,-0.008845461,-0.023022090,-0.004408658,-0.000005657,-0.000023605,0.000184249,0.999999983,2329,1995,0.856590812,0.012831923,0.002015591,0.001788032,0.119309527,111.393348199,1670,0.975202657,154.908553695,319.855902108,1153.823981970,0.095118294,0.092759613,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000570,0.000001697,0.000003570,-0.075406922,-0.997013107,0.016693148,0.000000001,0.000000002,0.000000007,0.001354423,0.004002885,0.999991071,0.000000000,0.111812257,0.038479770,0.051079140,0.003565837,118.944397729,0,0.094050126,0.091706664,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,104,102,2,0.044654358,61,0,0,0,0,0,0,2164,61,6080,13817,3420,0,0,0,105162
53,1624181095.161727667,1624181095.261631966,58,57,0,0.013139941,0.026142534,1,1,0,0,0,1,-0.009952682,-0.022059468,-0.004759585,-0.000006858,-0.000029003,0.000178860,0.999999984,2326,1993,0.856835770,0.012702403,0.002169626,0.001896750,0.112471454,115.986419451,1695,0.975242387,155.189155882,324.959167768,1172.887522190,0.093881301,0.091557024,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000572,0.000001673,0.000003669,-0.086450003,-0.996078264,0.018827856,0.000000001,0.000000002,0.000000008,-0.005235923,0.003557624,-0.999979964,0.000000000,0.111801684,0.036719966,0.050020970,0.003423825,118.794961582,0,0.093925272,0.091582861,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,86,86,0,0.036973345,50,0,0,0,0,0,0,2189,51,6106,13903,3470,0,0,0,107351
54,1624181095.261725426,1624181095.361643314,59,58,0,0.013195283,0.027154046,1,1,0,0,0,1,-0.011718495,-0.022199476,-0.004796447,0.000009946,-0.000024824,0.000152777,0.999999988,2327,2008,0.862913623,0.012525062,0.002170197,0.001867354,0.110303480,115.385424985,1707,0.977019643,150.765621419,323.594836331,1193.412073155,0.090399391,0.088321981,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000571,0.000001686,0.000003678,-0.075164686,-0.996974584,0.019797694,0.000000001,0.000000002,0.000000008,-0.003919442,0.003963216,-0.999984465,0.000000000,0.111690949,0.036318514,0.049690244,0.003436411,118.652943602,0,0.093774736,0.091438172,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,131,128,3,0.056295660,45,0,0,0,0,0,0,2151,45,6142,14034,3515,0,0,0,109502
