frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
40,1624181093.761761904,1624181093.861642361,45,44,0,1,0,0,1,-0.008541106,-0.018910631,-0.004898882,0.000034983,0.000024718,0.000085768,0.999999995,2344,1978,0.843856655,0.013106360,0.002428617,0.002073670,0.119673073,114.852221735,1693,0.974599482,158.829181949,333.023917597,1158.143823954,0.096260290,0.093815229,0.000000590,0.000001646,0.000003648,-0.084814444,-0.996317533,0.012565140,0.000000001,0.000000002,0.000000008,-0.004502910,0.010806027,-0.999931474,0.000000000,0.122374054,0.040031808,0.038120262,0.002409359,114.030778600,0,135,131,4,0.057593857,53,0,0,0,0,0,2155,54,5607,12691,3001,0,0,78621
41,1624181093.861759424,1624181093.961691856,46,45,0,1,0,0,1,-0.008836814,-0.016556943,-0.005510351,-0.000001567,0.000001018,0.000158267,0.999999987,2345,1971,0.840511727,0.013004891,0.002319133,0.001999550,0.115372467,115.846776804,1686,0.974928274,149.424485794,332.379766547,1161.924818322,0.090905788,0.088626623,0.000000586,0.000001673,0.000003691,-0.076494599,-0.996987736,0.012807423,0.000000001,0.000000002,0.000000008,-0.005761972,0.003325674,-0.999977870,0.000000000,0.121864698,0.040086848,0.039036405,0.002403518,114.256482676,0,168,167,1,0.071641791,55,0,0,0,0,0,2122,55,5652,12859,3056,0,0,80743
42,1624181093.961756945,1624181094.061714172,47,46,0,1,0,0,1,-0.008669387,-0.014690656,-0.005245445,-0.000004854,-0.000013263,0.000036958,0.999999999,2370,1998,0.843037975,0.012248980,0.002070456,0.001814169,0.114393531,116.659215938,1709,0.974796035,154.670952088,327.327263333,1183.928208868,0.092843807,0.090503775,0.000000582,0.000001668,0.000003707,-0.073386879,-0.997232610,0.011894877,0.000000001,0.000000002,0.000000008,-0.002749557,0.011788068,-0.999926738,0.000000000,0.121527858,0.040779223,0.039202343,0.002522051,114.426803945,0,110,102,8,0.046413502,40,0,0,0,0,0,2220,40,5701,12969,3096,0,0,82963
43,1624181094.061754465,1624181094.161719561,48,47,0,1,0,0,1,-0.008576110,-0.014900214,-0.005200531,0.000006385,-0.000018814,-0.000042394,0.999999999,2331,1971,0.845559846,0.012689863,0.002158148,0.001876985,0.122088808,110.197143787,1683,0.974644482,156.769169999,329.093632876,1154.463860389,0.095571921,0.093148645,0.000000590,0.000001663,0.000003590,-0.069834191,-0.997486456,0.011998198,0.000000001,0.000000002,0.000000008,-0.003056274,0.006486180,-0.999974294,0.000000000,0.121435076,0.041282060,0.038560919,0.002570663,114.307235002,0,128,126,2,0.054912055,44,0,0,0,0,0,2159,44,5741,13097,3140,0,0,85122
44,1624181094.161751986,1624181094.261744261,49,48,0,1,0,0,1,-0.010660307,-0.016230367,-0.005356262,0.000009277,0.000011420,0.000140563,0.999999990,2361,2001,0.847522236,0.013344493,0.002345057,0.002028028,0.120016320,113.936417546,1705,0.976255872,158.006027818,331.215796744,1175.294438051,0.094926094,0.092672157,0.000000585,0.000001669,0.000003555,-0.076200756,-0.997036037,0.010610685,0.000000001,0.000000002,0.000000008,0.004774200,-0.007316135,0.999961840,0.000000000,0.121168563,0.040766650,0.036628174,0.002743294,114.280481346,0,141,141,0,0.059720457,51,0,0,0,0,0,2168,52,5779,13238,3191,0,0,87290
45,1624181094.261749744,1624181094.361753464,50,49,0,1,0,0,1,-0.010728160,-0.018057625,-0.005411406,0.000009316,-0.000014375,0.000100097,0.999999995,2349,2011,0.856108983,0.012729063,0.002368552,0.002010186,0.122067844,112.945393198,1707,0.974406488,160.784084709,323.179812712,1179.347977525,0.096665025,0.094191028,0.000000581,0.000001683,0.000003493,-0.082510395,-0.996490944,0.014065293,0.000000001,0.000000001,0.000000008,0.004333227,-0.004989435,0.999978164,0.000000000,0.120948519,0.038134587,0.036988307,0.002741728,114.257562432,0,132,129,3,0.056194125,48,0,0,0,0,0,2169,48,5811,13370,3239,0,0,89459
46,1624181094.361747265,1624181094.461806059,51,50,0,1,0,0,1,-0.009341045,-0.018656413,-0.004961368,0.000015906,-0.000003554,0.000069853,0.999999997,2362,2004,0.848433531,0.012544447,0.002037071,0.001802567,0.119301904,114.127206332,1705,0.975377344,157.020341214,333.467075749,1172.530955335,0.094418885,0.092094042,0.000000581,0.000001681,0.000003528,-0.093617412,-0.995482068,0.015850302,0.000000001,0.000000002,0.000000008,0.004849691,-0.008688654,0.999950493,0.000000000,0.120424407,0.038724214,0.036233065,0.002707344,114.497172640,0,105,103,2,0.044453853,53,0,0,0,0,0,2204,53,5852,13475,3292,0,0,91663
47,1624181094.461744785,1624181094.561728001,52,51,0,1,0,0,1,-0.009680317,-0.018388067,-0.004988625,-0.000004998,0.000003735,0.000168330,0.999999986,2363,2003,0.847651291,0.012772155,0.002112024,0.001850126,0.117355620,110.108824568,1704,0.975655856,153.649657772,330.870215953,1177.997704253,0.092419870,0.090169987,0.000000587,0.000001662,0.000003521,-0.072322784,-0.997278808,0.014296667,0.000000001,0.000000001,0.000000007,0.006486110,-0.002970769,0.999974552,0.000000000,0.120034629,0.037215318,0.034974586,0.002812660,114.325101812,0,137,136,1,0.057977148,45,0,0,0,0,0,2181,45,5886,13612,3337,0,0,93844
48,1624181094.561742306,1624181094.661679745,53,52,0,1,0,0,1,-0.008080860,-0.017654696,-0.004759841,0.000006627,0.000018501,0.000072959,0.999999997,2311,1972,0.853310255,0.012606647,0.002354737,0.002056525,0.116913793,111.990876575,1682,0.974641190,154.248508056,327.174256547,1157.923716224,0.094091463,0.091705415,0.000000585,0.000001681,0.000003615,-0.081361266,-0.996598287,0.013122490,0.000000001,0.000000002,0.000000008,-0.003347687,0.013174382,-0.999907610,0.000000000,0.119660516,0.035243636,0.033222321,0.002904580,114.280997686,0,88,86,2,0.038078754,37,0,0,0,0,0,2183,40,5921,13700,3374,0,0,96027
49,1624181094.661739826,1624181094.761737108,54,53,0,1,0,0,1,-0.008798677,-0.016634051,-0.004927431,-0.000014255,0.000005242,0.000128969,0.999999992,2341,2007,0.857325929,0.012937531,0.002373350,0.002041837,0.116498056,116.699683296,1707,0.975734435,157.939747603,324.316507724,1183.322425875,0.094825750,0.092524750,0.000000577,0.000001677,0.000003610,-0.096231215,-0.995275895,0.012862564,0.000000001,0.000000002,0.000000008,-0.004022987,0.008425853,-0.999956409,0.000000000,0.119463680,0.034328673,0.033287207,0.002989175,114.382907552,0,133,132,1,0.056813328,43,0,0,0,0,0,2165,43,5961,13833,3417,0,0,98192
50,1624181094.761737585,1624181094.861746788,55,54,0,1,0,0,1,-0.008840354,-0.016046676,-0.004992519,0.000003353,-0.000000666,-0.000014654,1.000000000,2345,2010,0.857142857,0.012591107,0.002157203,0.001811325,0.117848715,114.914780059,1724,0.976906298,152.424583375,324.129062389,1207.632811936,0.090503390,0.088413331,0.000000579,0.000001709,0.000003591,-0.103556445,-0.994493552,0.016082210,0.000000001,0.000000001,0.000000008,-0.005646056,0.009738576,-0.999936639,0.000000000,0.119072136,0.034567878,0.032398596,0.003164715,114.464205787,0,129,125,4,0.055010661,63,0,0,0,0,0,2153,63,5995,13962,3480,0,0,100345
51,1624181094.861735106,1624181094.961675882,56,55,0,1,0,0,1,-0.008135129,-0.013838426,-0.005278483,0.000004369,-0.000013565,-0.000015454,1.000000000,2328,1993,0.856099656,0.012755860,0.002126690,0.001861193,0.116655350,114.254091450,1712,0.974686884,158.464928343,317.835316845,1192.363700685,0.094965154,0.092561290,0.000000577,0.000001713,0.000003608,-0.101765419,-0.994685323,0.015649518,0.000000001,0.000000002,0.000000008,0.004199307,-0.012345908,0.999914969,0.000000000,0.119024375,0.030649363,0.030574450,0.003088662,114.335885805,0,133,128,5,0.057130584,45,0,0,0,0,0,2149,46,6026,14095,3525,0,0,102494
52,1624181094.961732626,1624181095.061641693,57,56,0,1,0,0,1,-0.009469309,-0.015696452,-0.004813622,0.000018671,-0.000004064,0.000028097,0.999999999,2344,2005,0.855375427,0.012085196,0.001826242,0.001616333,0.117574714,113.971071178,1712,0.974413755,153.120663310,322.755883524,1192.319801083,0.091788154,0.089439640,0.000000570,0.000001710,0.000003554,-0.102034698,-0.994676587,0.014401662,0.000000001,0.000000002,0.000000008,0.004676169,-0.005302658,0.999975007,0.000000000,0.118530469,0.032308556,0.031544555,0.002862527,114.410471455,0,99,95,4,0.042235495,49,0,0,0,0,0,2195,50,6067,14194,3574,0,0,104689
53,1624181095.061730146,1624181095.161641359,58,57,0,1,0,0,1,-0.009528572,-0.017192023,-0.004384795,0.000001388,-0.000007385,0.000120519,0.999999993,2329,1998,0.857878918,0.013066155,0.001905287,0.001698304,0.123058294,110.313238752,1687,0.975205812,159.588477874,317.825695929,1167.758030486,0.097004118,0.094598979,0.000000574,0.000001689,0.000003458,-0.102661088,-0.994635439,0.012690337,0.000000001,0.000000002,0.000000008,-0.004771936,0.005628334,-0.999972775,0.000000000,0.118672540,0.031594509,0.032271200,0.002894976,114.208290554,0,104,103,1,0.044654358,61,0,0,0,0,0,2164,61,6097,14298,3635,0,0,106853
54,1624181095.161727667,1624181095.261631966,59,58,0,1,0,0,1,-0.010271390,-0.021411547,-0.004672372,-0.000003055,-0.000013021,0.000161810,0.999999987,2326,1989,0.855116079,0.013106123,0.002114159,0.001908285,0.122273984,112.609162062,1706,0.975396842,161.881928840,323.410658556,1178.734425045,0.097283234,0.094889759,0.000000577,0.000001693,0.000003513,-0.117466739,-0.992977510,0.014043864,0.000000001,0.000000002,0.000000008,0.005565690,-0.016675825,0.999845458,0.000000000,0.118704795,0.030716632,0.035710388,0.002951663,114.256388751,0,120,120,0,0.051590714,55,0,0,0,0,0,2150,56,6122,14418,3690,0,0,109003
55,1624181095.261725426,1624181095.361643314,60,59,0,1,0,0,1,-0.011940933,-0.020990481,-0.004546609,0.000022478,-0.000011555,0.000096756,0.999999995,2330,2015,0.864806867,0.012721047,0.002132166,0.001841003,0.112816507,114.818262478,1714,0.976432430,156.899200813,327.908649703,1188.797334090,0.093749232,0.091539790,0.000000573,0.000001691,0.000003605,-0.103534459,-0.994506970,0.015378611,0.000000001,0.000000002,0.000000008,0.005135139,-0.009283538,0.999943722,0.000000000,0.118206682,0.028886461,0.036083746,0.002972891,114.328973750,0,116,114,2,0.049785408,55,0,0,0,0,0,2159,55,6156,14534,3745,0,0,111162
56,1624181095.361722946,1624181095.461591482,61,60,0,1,0,0,1,-0.010823128,-0.023119735,-0.004732165,0.000028753,-0.000000320,0.000100556,0.999999995,2330,2009,0.862231760,0.012305992,0.002128607,0.001839340,0.113428520,115.824952313,1730,0.976603013,154.360301023,324.010436545,1211.152474726,0.091363232,0.089225608,0.000000573,0.000001699,0.000003656,-0.105397032,-0.994356225,0.012131124,0.000000001,0.000000001,0.000000008,-0.003696545,0.004860420,-0.999981356,0.000000000,0.117822603,0.028271459,0.035629898,0.002733363,114.412834503,0,119,117,2,0.051072961,52,0,0,0,0,0,2158,53,6194,14653,3797,0,0,113320
57,1624181095.461720467,1624181095.561677456,62,61,0,1,0,0,1,-0.010194313,-0.021988910,-0.004231010,0.000023134,-0.000004398,0.000007590,1.000000000,2330,1999,0.857939914,0.012046891,0.002049259,0.001789444,0.112615771,113.594647768,1741,0.975984549,163.260158747,327.708716939,1208.220224195,0.096081218,0.093773784,0.000000570,0.000001706,0.000003648,-0.088125240,-0.996033933,0.012261540,0.000000001,0.000000002,0.000000008,-0.002657886,0.011474074,-0.999930638,0.000000000,0.117730378,0.028844941,0.036336514,0.002786046,114.102257807,0,118,117,1,0.050643777,43,0,0,0,0,0,2169,43,6223,14771,3840,0,0,115489
58,1624181095.561717987,1624181095.661695719,63,62,0,1,0,0,1,-0.010079846,-0.021246687,-0.004854418,0.000009819,-0.000017972,0.000098712,0.999999995,2356,2037,0.864601019,0.012493942,0.002004417,0.001738986,0.113955650,116.713477584,1740,0.975462816,157.044355367,318.979860443,1221.281083411,0.092525697,0.090255377,0.000000560,0.000001696,0.000003607,-0.091111887,-0.995738257,0.014281026,0.000000001,0.000000002,0.000000008,-0.005094982,0.014122403,-0.999887293,0.000000000,0.117533082,0.027262503,0.035148796,0.002810005,114.154430931,0,100,99,1,0.042444822,66,0,0,0,0,0,2189,67,6245,14871,3906,0,0,117678
59,1624181095.661715508,1624181095.761759281,64,63,0,1,0,0,1,-0.010351547,-0.015832676,-0.004785935,0.000022565,0.000009375,0.000105078,0.999999994,2348,2035,0.866695060,0.012604750,0.002108940,0.001814122,0.106069873,124.673328351,1758,0.975818854,153.195889177,317.773427689,1244.520228113,0.089301558,0.087142144,0.000000555,0.000001718,0.000003761,-0.107984352,-0.994056338,0.013833923,0.000000000,0.000000002,0.000000008,-0.008963371,0.009872557,-0.999911091,0.000000000,0.116998940,0.026699601,0.036962426,0.002715363,114.452538589,0,103,102,1,0.043867121,53,0,0,0,0,0,2192,53,6281,14974,3959,0,0,119870
60,1624181095.761713266,1624181095.861711264,65,64,0,1,0,0,1,-0.009298080,-0.015709294,-0.004678403,0.000012497,-0.000003145,0.000014615,1.000000000,2339,2003,0.856348867,0.013213503,0.002169465,0.001918951,0.114564652,117.120819922,1729,0.973594817,157.848503921,307.327094574,1218.169840185,0.093770714,0.091294681,0.000000563,0.000001726,0.000003661,-0.107457971,-0.994089986,0.015423526,0.000000001,0.000000002,0.000000008,-0.005675929,0.008190357,-0.999950350,0.000000000,0.116743519,0.027266577,0.035578799,0.002751291,114.565968498,0,96,94,2,0.041043181,51,0,0,0,0,0,2192,51,6309,15070,4010,0,0,122062
61,1624181095.861710787,1624181095.961697817,66,65,0,1,0,0,1,-0.010674181,-0.017964474,-0.004878728,0.000019356,0.000009106,0.000113868,0.999999993,2343,2027,0.865130175,0.012799019,0.002053713,0.001747997,0.113467976,115.767744304,1725,0.975211105,154.111776226,310.572694019,1217.554685755,0.091611098,0.089340160,0.000000565,0.000001715,0.000003570,-0.095402209,-0.995337803,0.014180151,0.000000001,0.000000002,0.000000007,0.003739956,-0.011629842,0.999925377,0.000000000,0.116648294,0.026782978,0.036335841,0.002707178,114.562016873,0,96,95,1,0.040973111,57,0,0,0,0,0,2190,57,6338,15166,4067,0,0,124252
62,1624181095.961708307,1624181096.061608553,67,66,0,1,0,0,1,-0.010418364,-0.015537320,-0.004479628,0.000023615,0.000012179,0.000041589,0.999999999,2365,2034,0.860042283,0.012398777,0.001923785,0.001685341,0.109836763,122.575573295,1732,0.974345169,149.947989346,312.202838896,1225.415004059,0.088854601,0.086575052,0.000000555,0.000001720,0.000003682,-0.107832571,-0.994067601,0.014203549,0.000000000,0.000000002,0.000000009,-0.006158560,0.011967381,-0.999909423,0.000000000,0.116420456,0.026128870,0.038575120,0.002693032,114.857834741,0,94,92,2,0.039746300,45,0,0,0,0,0,2226,45,6373,15260,4112,0,0,126478
63,1624181096.061705828,1624181096.161587715,68,67,0,1,0,0,1,-0.010959145,-0.018296936,-0.004374351,0.000018884,0.000006576,0.000090448,0.999999996,2340,2012,0.859829060,0.012455599,0.001824550,0.001600911,0.114872965,116.804521591,1733,0.974532241,153.104970388,315.130368716,1220.629035122,0.090655575,0.088346780,0.000000565,0.000001721,0.000003646,-0.110049963,-0.993835172,0.013440872,0.000000001,0.000000002,0.000000008,0.005508712,0.000648416,0.999984617,0.000000000,0.116059663,0.026463318,0.038911807,0.002424833,115.188203631,0,88,88,0,0.037606838,52,0,0,0,0,0,2199,53,6399,15348,4164,0,0,128677
64,1624181096.161703348,1624181096.261595011,69,68,0,1,0,0,1,-0.010843757,-0.018104824,-0.004262363,0.000030109,0.000002510,0.000038577,0.999999999,2342,1999,0.853543980,0.012786566,0.001955291,0.001722516,0.112526727,117.628993842,1711,0.973436512,150.955348871,321.900093760,1192.694430101,0.090633941,0.088226387,0.000000566,0.000001683,0.000003660,-0.086390342,-0.996186178,0.012239633,0.000000001,0.000000002,0.000000007,-0.004244766,-0.001060651,-0.999990428,0.000000000,0.115685184,0.023743699,0.037332984,0.002447642,115.372832446,0,100,97,3,0.042698548,61,0,0,0,0,0,2181,61,6426,15448,4225,0,0,130858
65,1624181096.261700869,1624181096.361628771,70,69,0,1,0,0,1,-0.010440953,-0.017763502,-0.004469347,0.000025618,-0.000005896,0.000023028,0.999999999,2355,2013,0.854777070,0.012381220,0.001818468,0.001582105,0.110432251,118.021607038,1722,0.974353694,150.227907759,319.820219318,1207.788933518,0.089536649,0.087240365,0.000000565,0.000001700,0.000003694,-0.094979671,-0.995367314,0.014925537,0.000000001,0.000000001,0.000000008,0.004531424,-0.008247709,0.999955720,0.000000000,0.115103404,0.024172636,0.036323634,0.002418252,115.626643138,0,80,75,5,0.033970276,50,0,0,0,0,0,2225,50,6448,15528,4275,0,0,133083
66,1624181096.361698627,1624181096.461656570,71,70,0,1,0,0,1,-0.011161457,-0.015644939,-0.004696658,0.000020938,-0.000008470,0.000097791,0.999999995,2335,2001,0.856959315,0.012463713,0.001847766,0.001618640,0.114382405,116.205649925,1721,0.974231939,150.565821325,324.402319031,1201.685025942,0.089801412,0.087487403,0.000000566,0.000001684,0.000003659,-0.095647646,-0.995294174,0.015525322,0.000000001,0.000000002,0.000000008,0.006533824,-0.005920928,0.999961125,0.000000000,0.114857429,0.024313467,0.038139454,0.002370825,115.730565318,0,84,82,2,0.035974304,47,0,0,0,0,0,2204,47,6475,15612,4322,0,0,135287
67,1624181096.461696148,1624181096.561617136,72,71,0,1,0,0,1,-0.009978907,-0.012866639,-0.004799544,0.000015667,0.000000747,0.000030886,0.999999999,2343,2002,0.854460094,0.012545938,0.001932220,0.001656766,0.115363928,116.712923106,1729,0.974226402,156.558016529,326.592023647,1201.287409194,0.092943799,0.090548303,0.000000567,0.000001700,0.000003648,-0.103301009,-0.994560110,0.013382432,0.000000001,0.000000002,0.000000008,0.007430842,0.002236637,0.999969890,0.000000000,0.114757845,0.024232546,0.039386321,0.002313893,116.060770244,0,84,81,3,0.035851472,42,0,0,0,0,0,2215,44,6505,15696,4364,0,0,137502
68,1624181096.561693668,1624181096.661623001,73,72,0,1,0,0,1,-0.010099031,-0.011809859,-0.005149387,-0.000007622,-0.000004084,0.000000210,1.000000000,2333,2004,0.858979854,0.012708683,0.002028326,0.001760951,0.107980712,121.907815680,1729,0.975041526,152.096937328,323.703224630,1210.046635834,0.090219905,0.087968153,0.000000566,0.000001686,0.000003773,-0.093388999,-0.995540619,0.013318077,0.000000001,0.000000002,0.000000009,0.005345834,-0.006383365,0.999965337,0.000000000,0.114311191,0.024271391,0.039246972,0.002263223,116.556617200,0,92,91,1,0.039434205,57,0,0,0,0,0,2184,57,6530,15788,4421,0,0,139686
69,1624181096.661691189,1624181096.761646509,74,73,0,1,0,0,1,-0.011438577,-0.013465689,-0.005553270,-0.000001473,0.000003533,0.000143056,0.999999990,2337,2010,0.860077022,0.012991142,0.002120181,0.001782446,0.109283878,116.924242175,1735,0.974435664,151.700469311,326.197612968,1212.747795095,0.089729299,0.087435429,0.000000560,0.000001670,0.000003726,-0.081634676,-0.996604682,0.010718558,0.000000001,0.000000002,0.000000008,0.005376346,-0.008669155,0.999947969,0.000000000,0.113950482,0.024500438,0.040822316,0.002261669,116.567845144,0,103,101,2,0.044073599,53,0,0,0,0,0,2181,53,6553,15891,4474,0,0,141867
70,1624181096.761688709,1624181096.861688375,75,74,0,1,0,0,1,-0.011105360,-0.014412291,-0.005294018,0.000004109,0.000002574,0.000025046,1.000000000,2362,2012,0.851820491,0.012083738,0.002100673,0.001746305,0.108178190,119.816051066,1738,0.974281220,152.555358313,322.299231718,1218.446170664,0.090093480,0.087776386,0.000000558,0.000001721,0.000003784,-0.099506121,-0.994993639,0.009283837,0.000000001,0.000000001,0.000000009,0.007453115,-0.010558245,0.999916484,0.000000000,0.113466955,0.026284430,0.039523103,0.002496088,116.812908694,0,81,79,2,0.034292972,47,0,0,0,0,0,2232,49,6587,15972,4521,0,0,144099
71,1624181096.861686468,1624181096.961653709,76,75,0,1,0,0,1,-0.008773766,-0.014821599,-0.005020299,0.000010931,0.000012782,-0.000024630,1.000000000,2350,2018,0.858723404,0.012537375,0.002015073,0.001735885,0.110371705,118.215404234,1751,0.973181805,156.637200888,318.887916629,1228.516222701,0.091921010,0.089455854,0.000000563,0.000001707,0.000003716,-0.089159294,-0.995956146,0.011044259,0.000000001,0.000000002,0.000000008,0.006175206,-0.004256742,0.999971873,0.000000000,0.113152773,0.026172263,0.039571945,0.002508338,117.010974333,0,110,107,3,0.046808511,50,0,0,0,0,0,2190,50,6617,16082,4571,0,0,146289
72,1624181096.961683989,1624181097.061668634,77,76,0,1,0,0,1,-0.010062096,-0.016593439,-0.004665018,-0.000005250,-0.000007204,-0.000019038,1.000000000,2334,2003,0.858183376,0.012384805,0.001951753,0.001754753,0.109656682,120.137307837,1735,0.976108450,149.120564282,323.364354067,1221.063241873,0.088052155,0.085948452,0.000000564,0.000001706,0.000003739,-0.091164507,-0.995760962,0.012212278,0.000000001,0.000000001,0.000000008,0.007072926,-0.004172359,0.999966282,0.000000000,0.112756872,0.024800139,0.040234314,0.002334678,117.319286166,0,100,100,0,0.042844901,42,0,0,0,0,0,2192,42,6646,16182,4613,0,0,148481
