frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
33,1706584508.672724485,1706584508.772552967,74,73,0,0.091269708,0.117176603,1,0,1,0,0,1,-0.066766521,0.031671133,0.005776538,-0.002675118,-0.001952809,-0.007685589,0.999964980,1118,830,0.742397138,0.021661072,0.012236650,0.008822574,0.038371378,105.927054061,887,0.933416672,18.486751121,309.575331230,499.878505369,0.022328596,0.020841884,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003623,0.000005650,0.000023680,0.964196017,-0.265110743,0.006506527,0.000000009,0.000000022,0.000001114,0.978807942,-0.204241263,0.014849859,0.000000000,0.033883264,0.045677418,0.219287418,0.020005677,99.978815198,0,0.022627652,0.021262762,1.000000000,118,118,0,0.105545617,0,0,0,0,0,0,0,1000,0,3089,6281,146,0,0,0,29244
34,1706584508.772565365,1706584508.872396946,75,74,0,0.098692349,0.123180112,1,0,1,0,0,1,0.000463740,0.028546212,0.005106987,-0.002489562,-0.001699153,-0.011823250,0.999925560,1120,825,0.736607143,0.020606475,0.011751611,0.008060793,0.042058972,91.417176296,917,0.933039039,20.010897632,319.386893658,516.199007352,0.023388233,0.021822135,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003851,0.000005605,0.000022080,0.964523245,-0.263831037,-0.009385838,0.000000011,0.000000026,0.000001118,0.981145201,-0.193131268,0.007376208,0.000000000,0.034732075,0.043735692,0.284538666,0.028109163,98.812711372,0,0.022718119,0.021337967,1.000000000,117,116,1,0.104464286,0,0,0,0,0,0,0,1003,0,3108,6398,146,0,0,0,30247
35,1706584508.872408390,1706584508.972235680,76,75,0,0.148343645,0.201466320,1,0,1,0,0,1,0.081151259,0.020749730,0.011036359,-0.004835449,-0.004465580,-0.016739944,0.999838213,1186,826,0.696458685,0.021369305,0.011703142,0.008539653,0.041430483,90.801696278,889,0.928785599,22.146282174,311.097515997,492.446598930,0.026821533,0.024911454,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004007,0.000005528,0.000021759,0.968936345,-0.247297190,-0.002541501,0.000000013,0.000000019,0.000001157,0.981441578,-0.191481073,0.010364693,0.000000000,0.035166577,0.046302551,0.352921684,0.037716441,98.489942317,0,0.023142337,0.021712524,1.000000000,107,98,9,0.090219224,0,0,0,0,0,0,0,1079,0,3136,6505,146,0,0,0,31326
36,1706584508.973046541,1706584509.072878361,77,76,0,0.145644791,0.185230830,1,0,1,0,0,1,0.170951434,0.018025166,0.011003649,-0.008335096,-0.004835506,-0.021964068,0.999712320,1206,873,0.723880597,0.020762686,0.012378144,0.008537132,0.037714572,101.789635623,915,0.930378115,21.121357743,327.738552113,502.436065669,0.024810828,0.023083451,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003740,0.000005497,0.000021836,0.963663637,-0.267087247,-0.004098499,0.000000010,0.000000026,0.000001081,0.985379096,-0.170371067,0.001318102,0.000000000,0.035140807,0.047104874,0.429204916,0.048027456,98.674680882,0,0.023111449,0.021666414,1.000000000,102,94,8,0.084577114,0,0,0,0,0,0,0,1104,0,3156,6607,146,0,0,0,32430
37,1706584509.072890520,1706584509.172708750,78,77,0,0.180973757,0.266300719,1,0,1,0,0,1,0.256708474,0.000883000,0.009548632,-0.006159608,-0.001758224,-0.025772931,0.999647300,1194,845,0.707705193,0.025089441,0.013762093,0.010256531,0.039210331,96.787952666,904,0.933536897,21.896288551,315.470659793,506.550406671,0.025946010,0.024221558,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003870,0.000005400,0.000021796,0.964630085,-0.263242439,-0.013864234,0.000000011,0.000000022,0.000001120,0.985679840,-0.168360606,0.009484722,0.000000000,0.035274316,0.072241503,0.510016652,0.055378255,99.000233789,0,0.023138822,0.021682293,1.000000000,103,99,4,0.086264657,0,0,0,0,0,0,0,1091,0,3179,6710,146,0,0,0,33521
38,1706584509.172720432,1706584509.272556543,79,78,0,0.204677157,0.244770354,1,0,1,0,0,1,0.338717627,-0.017549139,0.002928437,0.000838650,-0.000320966,-0.032725689,0.999463968,1168,839,0.718321918,0.021654514,0.013585531,0.009365167,0.030548340,105.434880289,933,0.928819690,16.175013184,329.452370530,520.961387164,0.018665154,0.017336563,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003972,0.000005303,0.000024194,0.966300369,-0.257379091,0.004427222,0.000000013,0.000000022,0.000001067,0.987632437,-0.156061440,0.015066407,0.000000000,0.035013414,0.072449608,0.577233325,0.069208190,99.790728072,0,0.023137182,0.021670845,1.000000000,104,104,0,0.089041096,0,0,0,0,0,0,0,1064,0,3196,6814,146,0,0,0,34585
39,1706584509.272568226,1706584509.371421099,80,79,0,0.197147840,0.236405909,1,0,1,0,0,1,0.436854815,-0.023767123,0.006693575,-0.000473980,0.004420249,-0.040453858,0.999171518,1198,879,0.733722871,0.024155876,0.014142142,0.010048379,0.033203604,102.466608131,915,0.935530268,23.611134197,318.046289450,514.352771369,0.027582772,0.025804518,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003968,0.000005504,0.000024277,0.966065789,-0.258290007,0.001778882,0.000000012,0.000000025,0.000001059,0.990902716,-0.132749634,0.022121079,0.000000000,0.034919838,0.082486662,0.671305598,0.084584592,99.948168378,0,0.023565574,0.022060992,1.000000000,115,115,0,0.095993322,0,0,0,0,0,0,0,1083,0,3224,6929,146,0,0,0,35668
40,1706584509.372405529,1706584509.469961643,81,80,0,0.167120067,0.198534080,1,0,1,0,0,1,0.536055141,-0.036024624,0.003936827,-0.001063217,0.005599000,-0.047787893,0.998841248,1195,837,0.700418410,0.021619704,0.012773364,0.009210193,0.042272288,101.964681233,922,0.932090196,21.929679050,323.123105735,514.334376191,0.025517811,0.023784901,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003792,0.000005769,0.000022356,0.966172409,-0.257700885,-0.010056308,0.000000009,0.000000020,0.000001212,0.990493944,-0.133565914,0.032892138,0.000000000,0.035759917,0.081030146,0.760672907,0.099088851,99.078537880,0,0.023886908,0.022352656,1.000000000,114,112,2,0.095397490,0,0,0,0,0,0,0,1081,0,3246,7043,146,0,0,0,36749
41,1706584509.473045111,1706584509.572850943,82,81,0,0.152885155,0.208344904,1,0,1,0,0,1,0.636062027,-0.054972479,0.000399296,-0.002113666,0.007259257,-0.053581820,0.998534839,1251,872,0.697042366,0.024098168,0.013598069,0.009625916,0.048580069,94.142923372,944,0.931470669,25.518314009,329.583989919,524.206007164,0.029020895,0.027032112,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003808,0.000005677,0.000019864,0.965861510,-0.258660370,0.014365091,0.000000010,0.000000023,0.000001074,0.993246506,-0.112849717,0.026950334,0.000000000,0.036401389,0.087358406,0.853282978,0.110286264,99.151745115,0,0.024387668,0.022812342,1.000000000,112,109,3,0.089528377,0,0,0,0,0,0,0,1139,0,3268,7155,146,0,0,0,37888
42,1706584509.572875738,1706584509.672702074,83,82,0,0.133790030,0.164736552,1,0,1,0,0,1,0.720281030,-0.069539279,0.004106001,-0.002258752,0.006046033,-0.059091001,0.998231735,1254,872,0.695374801,0.022368789,0.012938260,0.008607004,0.051312250,95.317422907,957,0.936047741,24.204510006,338.464148211,533.129029678,0.027020063,0.025292069,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003735,0.000005154,0.000018174,0.966007308,-0.258261206,-0.011446869,0.000000009,0.000000015,0.000001094,0.993212716,-0.113388275,0.025915238,0.000000000,0.037455757,0.088037463,0.935376359,0.121108562,98.607635965,0,0.024711641,0.023111445,1.000000000,133,133,0,0.106060606,0,0,0,0,0,0,0,1121,0,3285,7288,146,0,0,0,39009
43,1706584509.672713518,1706584509.772538185,84,83,0,0.128802360,0.162986504,1,0,1,0,0,1,0.775210248,-0.083417903,0.001436381,0.001694674,0.003277862,-0.063036175,0.998004421,1281,891,0.695550351,0.021801695,0.012573079,0.009062012,0.035991327,126.694607119,986,0.929127554,20.499068560,346.639325853,548.981373752,0.022375970,0.020790130,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003439,0.000005099,0.000020159,0.965391320,-0.260735091,-0.006067206,0.000000006,0.000000018,0.000001126,0.994869962,-0.099777360,0.016680415,0.000000000,0.037395037,0.088083408,0.974100516,0.128365794,100.361695435,0,0.024532742,0.022940345,1.000000000,121,118,3,0.094457455,0,0,0,0,0,0,0,1160,0,3321,7409,146,0,0,0,40169
44,1706584509.772550344,1706584509.872293949,85,84,0,0.126790039,0.156112353,1,0,1,0,0,1,0.818390282,-0.091004152,0.004473400,0.001292345,-0.000782042,-0.066220449,0.997803874,1340,908,0.677611940,0.024841318,0.013690000,0.009283983,0.057967987,95.541282039,1060,0.927967781,29.929582411,376.193199427,577.523065836,0.030427193,0.028235455,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003414,0.000005101,0.000017115,0.965027527,-0.261770679,-0.014070662,0.000000007,0.000000020,0.000001041,0.995677121,-0.091589603,0.015440686,0.000000000,0.038485653,0.091026062,1.009575688,0.134404108,100.113872036,0,0.024835123,0.023206151,1.000000000,173,168,5,0.129104478,0,0,0,0,0,0,0,1167,0,3370,7582,146,0,0,0,41336
45,1706584509.872780561,1706584509.972597599,86,85,0,0.091471237,0.158805899,1,0,1,0,0,1,0.861859472,-0.099395421,0.005549713,-0.001525593,-0.002553967,-0.068861146,0.997621818,1333,914,0.685671418,0.023500200,0.013463368,0.009555083,0.055225005,99.456132714,1049,0.928186859,27.480253845,380.485994937,565.701766522,0.028223433,0.026196619,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003497,0.000004900,0.000016235,0.962309304,-0.271951741,0.001747506,0.000000007,0.000000017,0.000001059,0.996068376,-0.088364064,0.006291523,0.000000000,0.039867500,0.090304813,1.036941377,0.139114098,99.810184508,0,0.025190927,0.023522788,1.000000000,145,143,2,0.108777194,0,0,0,0,0,0,0,1188,0,3404,7727,146,0,0,0,42524
46,1706584509.972609520,1706584510.072422028,87,86,0,0.069195537,0.091349860,1,0,1,0,0,1,0.889333871,-0.099424758,0.008071262,-0.002166596,-0.001771664,-0.070613252,0.997499842,1349,933,0.691623425,0.023470442,0.013269944,0.009500773,0.056496024,101.487861201,1049,0.927975048,26.854549637,370.852796985,575.738478331,0.027587102,0.025600143,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003500,0.000004788,0.000015471,0.962248679,-0.272157981,-0.002740988,0.000000007,0.000000016,0.000001041,0.996400655,-0.084396795,0.007931916,0.000000000,0.040821603,0.089185119,1.063227885,0.142263615,100.103811345,0,0.025094447,0.023422023,1.000000000,149,148,1,0.110452187,0,0,0,0,0,0,0,1200,0,3436,7876,146,0,0,0,43724
47,1706584510.072434187,1706584510.172255039,88,87,0,0.039970376,0.063922417,1,0,1,0,0,1,0.909446902,-0.103840013,0.009392798,-0.002960572,-0.001503456,-0.071190548,0.997457207,1427,984,0.689558514,0.022601227,0.012011415,0.008657151,0.041909675,117.932418951,1105,0.929939762,24.314782519,397.394445416,605.874209403,0.023662100,0.022004328,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003439,0.000005017,0.000017142,0.967224399,-0.253536567,0.014006106,0.000000007,0.000000019,0.000000996,0.996887397,-0.078625820,0.005787834,0.000000000,0.041706813,0.082558514,1.074102918,0.143119854,100.037479908,0,0.025331635,0.023632533,1.000000000,151,147,4,0.105816398,0,0,0,0,0,0,0,1276,0,3471,8027,146,0,0,0,45000
48,1706584510.173065901,1706584510.272901297,89,88,0,0.026772706,0.044674665,1,0,1,0,0,1,0.927277324,-0.108743034,0.011096124,-0.001184501,-0.002143463,-0.071096285,0.997466451,1421,974,0.685432794,0.022702932,0.012800754,0.009452889,0.045871514,109.963310586,1094,0.926946210,26.142830115,385.289999859,602.646323306,0.025779871,0.023896554,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003471,0.000004767,0.000017253,0.963211031,-0.268738476,-0.002034740,0.000000007,0.000000016,0.000000942,0.996466633,-0.083573255,0.008352283,0.000000000,0.042120942,0.076655721,1.084863807,0.142669128,100.817294328,0,0.025439826,0.023721887,1.000000000,133,122,11,0.093596059,0,0,0,0,0,0,0,1288,0,3504,8160,146,0,0,0,46288
49,1706584510.272913456,1706584510.372736692,90,89,0,0.037694533,0.051661335,1,0,1,0,0,1,0.939818616,-0.109279083,0.010111499,-0.002832694,-0.003021910,-0.070834696,0.997479468,1393,973,0.698492462,0.021030255,0.012816810,0.008832980,0.052250538,102.466759959,1070,0.931484812,27.738411604,377.964740663,590.985596596,0.027830566,0.025923749,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003495,0.000004657,0.000016363,0.967337985,-0.253477094,0.002566263,0.000000007,0.000000015,0.000001033,0.996740931,-0.080536813,0.004619301,0.000000000,0.042856968,0.069853094,1.093150482,0.142967343,101.153575571,0,0.025538186,0.023811153,1.000000000,107,103,4,0.076812635,0,0,0,0,0,0,0,1286,0,3524,8267,146,0,0,0,47574
50,1706584510.372748613,1706584510.472571611,91,90,0,0.027231137,0.038332232,1,0,1,0,0,1,0.938624773,-0.108000792,0.005391988,-0.002489334,-0.004320876,-0.070266102,0.997515819,1428,971,0.679971989,0.023187778,0.013290722,0.009901094,0.051270802,107.763588000,1078,0.923413528,27.297523102,387.245835580,580.896424617,0.027422576,0.025322378,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003500,0.000004768,0.000016001,0.962969125,-0.269420609,-0.010148862,0.000000006,0.000000018,0.000000985,0.996655314,-0.081623050,0.003982897,0.000000000,0.043896934,0.064571432,1.090942521,0.141272628,101.454879841,0,0.025605805,0.023848846,1.000000000,115,114,1,0.080532213,0,0,0,0,0,0,0,1313,0,3556,8382,146,0,0,0,48887
51,1706584510.472583055,1706584510.572421074,92,91,0,0.020090253,0.040331170,1,0,1,0,0,1,0.942929851,-0.111038452,0.005329402,-0.002983606,-0.004190343,-0.070012286,0.997532866,1388,942,0.678674352,0.021530980,0.011419207,0.007996426,0.045179246,109.387239105,1070,0.924985265,26.055936257,380.619176252,583.059120558,0.026326195,0.024351342,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003517,0.000004650,0.000017001,0.963817965,-0.266386737,-0.009645559,0.000000007,0.000000015,0.000001081,0.996410419,-0.084495302,0.005178959,0.000000000,0.044041060,0.058176116,1.066240823,0.136324758,102.648943508,0,0.025694804,0.023911562,1.000000000,97,93,4,0.069884726,0,0,0,0,0,0,0,1291,0,3579,8479,146,0,0,0,50178
52,1706584510.572432995,1706584510.671058655,93,92,0,0.018747485,0.025310607,1,0,1,0,0,1,0.938168187,-0.109920932,0.006656107,-0.002562364,-0.004308198,-0.069875874,0.997543100,1406,982,0.698435277,0.020936127,0.013405477,0.009303479,0.045258900,107.173448561,1082,0.931043712,25.568997627,385.187601133,596.632697303,0.025381447,0.023631236,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003581,0.000004695,0.000017102,0.961955429,-0.273187360,0.003227842,0.000000007,0.000000017,0.000000965,0.996778793,-0.080077653,0.004427979,0.000000000,0.044606165,0.059782656,1.035710397,0.129777170,103.195833955,0,0.025805917,0.024004129,1.000000000,107,105,2,0.076102418,0,0,0,0,0,0,0,1299,0,3602,8586,146,0,0,0,51477
53,1706584510.673067093,1706584510.772899628,94,93,0,0.017326323,0.035857600,1,0,1,0,0,1,0.941176052,-0.110218203,0.008270978,-0.002212314,-0.004263995,-0.069755943,0.997552521,1364,905,0.663489736,0.020116330,0.011632713,0.008291034,0.037650421,116.299111350,1038,0.918914667,24.003052739,369.790242996,560.040128424,0.025164827,0.023124328,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003729,0.000005085,0.000019285,0.964082263,-0.265602431,0.000859844,0.000000008,0.000000019,0.000001158,0.996896864,-0.078711287,0.001084263,0.000000000,0.044570117,0.063784486,0.971831090,0.121736700,103.714436819,0,0.025947729,0.024118251,1.000000000,88,87,1,0.064516129,0,0,0,0,0,0,0,1276,0,3628,8674,146,0,0,0,52753
54,1706584510.772910118,1706584510.872747898,95,94,0,0.020018246,0.033743175,1,0,1,0,0,1,0.935605507,-0.105854915,0.011442035,-0.001610904,-0.004199188,-0.069906281,0.997543424,1385,970,0.700361011,0.022541753,0.012617946,0.008974436,0.052680722,101.267045792,1076,0.929397890,24.448436170,385.400462298,590.183231071,0.024447651,0.022721595,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003550,0.000004633,0.000017045,0.962606750,-0.270710987,-0.010188563,0.000000007,0.000000015,0.000000972,0.995855126,-0.090721436,0.006495306,0.000000000,0.045101205,0.060901642,0.898305235,0.112243175,104.206930294,0,0.026000700,0.024163224,1.000000000,111,109,2,0.080144404,0,0,0,0,0,0,0,1274,0,3656,8785,146,0,0,0,54027
55,1706584510.872760057,1706584510.972577095,96,95,0,0.019964953,0.034587097,1,0,1,0,0,1,0.934375593,-0.103489586,0.010644799,-0.001435933,-0.004386259,-0.069950905,0.997539758,1416,963,0.680084746,0.022476060,0.013304633,0.009415632,0.048822192,103.671900005,1078,0.921394975,30.611775887,375.818309167,586.833698051,0.030819382,0.028396824,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003545,0.000004623,0.000016640,0.961888930,-0.273062379,-0.014374406,0.000000007,0.000000015,0.000001066,0.996243922,-0.086478701,0.004413900,0.000000000,0.045470790,0.059712644,0.811246366,0.101921689,104.850440480,0,0.026200592,0.024337493,1.000000000,83,82,1,0.058615819,0,0,0,0,0,0,0,1333,0,3674,8868,146,0,0,0,55360
56,1706584510.972589254,1706584511.072427750,97,96,0,0.020029379,0.026497046,1,0,1,0,0,1,0.927484140,-0.106041888,0.009690569,-0.002143684,-0.004117089,-0.069830815,0.997548050,1403,952,0.678545973,0.022793067,0.012559369,0.009207552,0.051646501,108.615233658,1076,0.926643642,26.842712829,377.513693047,592.712153204,0.026921632,0.024946759,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003497,0.000004587,0.000016178,0.960845215,-0.276986810,-0.007401403,0.000000006,0.000000015,0.000001059,0.996305475,-0.085705839,0.005469047,0.000000000,0.046167387,0.056722970,0.731191307,0.094490073,105.191720382,0,0.026306133,0.024430658,1.000000000,88,87,1,0.062722737,0,0,0,0,0,0,0,1315,0,3688,8956,146,0,0,0,56675
57,1706584511.072440386,1706584511.172271490,98,97,0,0.017961119,0.025728133,1,0,1,0,0,1,0.913814629,-0.101059928,0.010615929,-0.002537039,-0.004164273,-0.069968878,0.997537257,1389,947,0.681785457,0.021677278,0.011701089,0.008361838,0.049796439,108.783001797,1090,0.923905550,28.022697491,391.611108423,587.423244093,0.027826326,0.025708897,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003480,0.000004736,0.000016331,0.965235594,-0.261302156,-0.006436749,0.000000006,0.000000016,0.000001080,0.996305470,-0.085840816,0.002600994,0.000000000,0.046696692,0.051925236,0.661454464,0.080829004,105.791472838,0,0.026400148,0.024505025,1.000000000,76,75,1,0.054715623,0,0,0,0,0,0,0,1313,0,3704,9032,146,0,0,0,57988
58,1706584511.173082829,1706584511.272895813,99,98,0,0.014458123,0.019597273,1,0,1,0,0,1,0.907575237,-0.101082644,0.010540244,-0.002204923,-0.004211487,-0.069827825,0.997547731,1377,929,0.674655047,0.022192320,0.011987987,0.008414035,0.051120123,112.523298619,1058,0.922695054,26.189398700,379.006996989,571.014971402,0.026827590,0.024753685,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003403,0.000004631,0.000016418,0.959480933,-0.281751076,0.003559581,0.000000006,0.000000016,0.000001031,0.996317251,-0.085700163,0.002723371,0.000000000,0.047725281,0.051300760,0.569288323,0.065636337,106.145893755,0,0.026808270,0.024875881,1.000000000,81,79,2,0.058823529,0,0,0,0,0,0,0,1296,0,3720,9113,146,0,0,0,59284
59,1706584511.272907734,1706584511.372746229,100,99,0,0.011777096,0.017546791,1,0,1,0,0,1,0.902439874,-0.099816684,0.013943211,-0.003136151,-0.003913668,-0.069786474,0.997549345,1411,958,0.678951099,0.021632908,0.012280862,0.008585724,0.050499627,99.261594989,1111,0.921593453,26.285683373,398.030462251,599.574180811,0.025672362,0.023659481,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003530,0.000004752,0.000016177,0.964393358,-0.264243660,-0.010988145,0.000000008,0.000000015,0.000001003,0.996341805,-0.085137500,0.007390109,0.000000000,0.048590083,0.049209676,0.475584830,0.051033857,105.985643098,0,0.026712750,0.024768629,1.000000000,84,83,1,0.059532247,0,0,0,0,0,0,0,1327,0,3738,9197,146,0,0,0,60611
60,1706584511.372758389,1706584511.472580194,101,100,0,0.012872512,0.017087077,1,0,1,0,0,1,0.907730980,-0.104732157,0.015253725,-0.002047897,-0.003908477,-0.069716521,0.997557084,1407,959,0.681592040,0.021563286,0.011894873,0.008738488,0.045915260,116.787777797,1093,0.925633821,26.972613562,389.859244966,594.885907979,0.026660215,0.024677597,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003392,0.000004607,0.000016830,0.964486099,-0.263932177,-0.010313630,0.000000006,0.000000016,0.000000985,0.996539677,-0.083048430,0.003410233,0.000000000,0.048772231,0.049303340,0.381077301,0.039540035,106.726797926,0,0.026769870,0.024813264,1.000000000,86,83,3,0.061122957,0,0,0,0,0,0,0,1321,0,3758,9283,146,0,0,0,61932
