frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,pos_x,pos_y,pos_z,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
474,1732437277.741121531,1732437277.842210770,0,0,0.504682545,0.459788115,0.264269167,983,694,0.000000000,0.016829780,0.009368066,0.006565465,0.000000000,8,8,0,0.008138352,0,0,0,0,0,975,0,3210,13413,0,0,414867
475,1732437277.841928959,1732437277.941179276,0,0,0.529109687,0.441501280,0.276935378,990,678,0.000000000,0.016950664,0.011311451,0.006946864,0.000000000,10,9,1,0.010101010,0,0,0,0,0,980,0,3212,13423,0,0,415847
476,1732437277.940867424,1732437278.042313576,0,0,0.554918921,0.424201099,0.289223089,1026,702,0.000000000,0.016383076,0.009194500,0.006568802,0.000000000,8,7,1,0.007797271,0,0,0,0,0,1018,0,3212,13431,0,0,416865
477,1732437278.042044878,1732437278.142114878,0,0,0.584807509,0.402848775,0.305400570,994,689,0.000000000,0.017616248,0.011136111,0.007462473,0.000000000,8,8,0,0.008048290,0,0,0,0,0,986,0,3213,13439,0,0,417851
478,1732437278.141918659,1732437278.241300106,0,0,0.615868879,0.383155013,0.321439895,1004,695,0.000000000,0.017189153,0.011540756,0.007572983,0.000000000,8,7,1,0.007968127,0,0,0,0,0,996,0,3214,13447,0,0,418847
479,1732437278.241732121,1732437278.341166973,0,0,0.645869764,0.364866429,0.336502991,968,687,0.000000000,0.018249818,0.011481429,0.007722047,0.000000000,8,8,0,0.008264463,0,0,0,0,0,960,0,3214,13455,0,0,419807
480,1732437278.340926886,1732437278.441231251,0,0,0.674441747,0.345570485,0.351429355,977,698,0.000000000,0.016129529,0.010272600,0.007067756,0.000000000,6,6,0,0.006141249,0,0,0,0,0,971,0,3214,13461,0,0,420778
481,1732437278.441755533,1732437278.542137384,0,0,0.703431349,0.328629327,0.366036374,985,702,0.000000000,0.017292193,0.010268239,0.007022795,0.000000000,8,8,0,0.008121827,0,0,0,0,0,977,0,3212,13469,0,0,421755
482,1732437278.541920662,1732437278.641351938,0,0,0.733749739,0.310710005,0.380203919,976,695,0.000000000,0.017083980,0.010506563,0.007203635,0.000000000,6,6,0,0.006147541,0,0,0,0,0,970,0,3213,13475,0,0,422725
483,1732437278.641704082,1732437278.741196632,0,0,0.767827010,0.292417605,0.398704040,977,710,0.000000000,0.017099497,0.009574047,0.006962152,0.000000000,9,9,0,0.009211873,0,0,0,0,0,968,0,3213,13484,0,0,423693
484,1732437278.741692781,1732437278.842143774,0,0,0.804948751,0.276736639,0.419291725,945,672,0.000000000,0.015791474,0.009155595,0.006372830,0.000000000,10,10,0,0.010582011,0,0,0,0,0,935,0,3214,13494,0,0,424628
485,1732437278.841919661,1732437278.941174030,0,0,0.841001288,0.263293046,0.438006232,953,685,0.000000000,0.016842312,0.010136323,0.007217743,0.000000000,13,13,0,0.013641133,0,0,0,0,0,940,0,3214,13507,0,0,425568
486,1732437278.940866709,1732437279.041371107,0,0,0.882130210,0.250348341,0.458861851,943,686,0.000000000,0.018627104,0.010654385,0.007522946,0.000000000,7,7,0,0.007423118,0,0,0,0,0,936,0,3214,13514,0,0,426504
487,1732437279.041754007,1732437279.141244173,0,0,0.920980198,0.237274063,0.481297595,934,662,0.000000000,0.017415795,0.009917530,0.006882970,0.000000000,6,6,0,0.006423983,0,0,0,0,0,928,0,3214,13520,0,0,427432
488,1732437279.141795158,1732437279.241519213,0,0,0.959208885,0.223655328,0.500640001,946,666,0.000000000,0.017198562,0.009449206,0.006875483,0.000000000,7,7,0,0.007399577,0,0,0,0,0,939,0,3214,13527,0,0,428371
489,1732437279.241895437,1732437279.341705561,0,0,1.002610612,0.210536578,0.524566497,927,669,0.000000000,0.018348105,0.009658743,0.007130247,0.000000000,7,7,0,0.007551241,0,0,0,0,0,920,0,3213,13534,0,0,429291
490,1732437279.341240406,1732437279.441344023,0,0,1.042784334,0.202581997,0.545365375,928,651,0.000000000,0.017946577,0.010477271,0.006698285,0.000000000,8,7,1,0.008620690,0,0,0,0,0,920,0,3214,13542,0,0,430211
491,1732437279.441725254,1732437279.541253328,0,0,1.081157434,0.194075860,0.564357889,911,643,0.000000000,0.018207234,0.010641941,0.007326838,0.000000000,6,6,0,0.006586169,0,0,0,0,0,905,0,3213,13548,0,0,431116
492,1732437279.541016817,1732437279.641525030,0,0,1.118757279,0.184027411,0.583915635,924,663,0.000000000,0.018626686,0.009386904,0.006666764,0.000000000,8,8,0,0.008658009,0,0,0,0,0,916,0,3213,13556,0,0,432032
493,1732437279.641763687,1732437279.741388559,0,0,1.161012937,0.172657835,0.606662916,913,636,0.000000000,0.018158781,0.010611771,0.007567880,0.000000000,7,6,1,0.007667032,0,0,0,0,0,906,0,3214,13563,0,0,432938
494,1732437279.741764784,1732437279.841270447,0,0,1.199506747,0.159066004,0.626830986,929,669,0.000000000,0.017724075,0.009988728,0.007228404,0.000000000,8,8,0,0.008611410,0,0,0,0,0,921,0,3216,13571,0,0,433859
495,1732437279.841825962,1732437279.941225052,0,0,1.236419228,0.145368424,0.646870802,931,657,0.000000000,0.017832711,0.010463088,0.006964613,0.000000000,5,5,0,0.005370569,0,0,0,0,0,926,0,3216,13576,0,0,434785
496,1732437279.941756248,1732437280.041301489,0,0,1.272840217,0.131798576,0.664651545,922,667,0.000000000,0.018548114,0.010529490,0.007144886,0.000000000,7,7,0,0.007592191,0,0,0,0,0,915,0,3217,13583,0,0,435700
497,1732437280.041034222,1732437280.141346693,0,0,1.312350041,0.118358829,0.683907114,911,642,0.000000000,0.017822988,0.009787242,0.006827108,0.000000000,3,3,0,0.003293085,0,0,0,0,0,908,0,3217,13586,0,0,436608
498,1732437280.141855717,1732437280.242241144,0,0,1.345696157,0.105819725,0.702074599,905,639,0.000000000,0.017697463,0.011169864,0.007633389,0.000000000,7,5,2,0.007734807,0,0,0,0,0,898,0,3220,13593,0,0,437506
499,1732437280.241968870,1732437280.342203856,0,0,1.380725079,0.096404519,0.720511379,909,633,0.000000000,0.017263575,0.010530240,0.006969613,0.000000000,9,9,0,0.009900990,0,0,0,0,0,900,0,3220,13602,0,0,438406
500,1732437280.341950893,1732437280.441169500,0,0,1.411726808,0.090443704,0.736542368,898,629,0.000000000,0.018687121,0.009931783,0.006877169,0.000000000,9,9,0,0.010022272,0,0,0,0,0,889,0,3221,13611,0,0,439295
501,1732437280.441773891,1732437280.541180849,0,0,1.450840108,0.082228125,0.757065167,915,646,0.000000000,0.017684174,0.011016287,0.007855646,0.000000000,7,6,1,0.007650273,0,0,0,0,0,908,0,3223,13618,0,0,440203
502,1732437280.540920019,1732437280.641278505,0,0,1.489314814,0.078479442,0.777563909,916,657,0.000000000,0.017832013,0.010748197,0.007697701,0.000000000,9,8,1,0.009825328,0,0,0,0,0,907,0,3224,13627,0,0,441110
503,1732437280.641800404,1732437280.741211176,0,0,1.526581200,0.072780247,0.800033090,913,661,0.000000000,0.018937814,0.010935241,0.007325924,0.000000000,7,7,0,0.007667032,0,0,0,0,0,906,0,3224,13634,0,0,442016
504,1732437280.741886377,1732437280.842272997,0,0,1.564976049,0.068498265,0.820180875,878,607,0.000000000,0.017201159,0.010829671,0.007164574,0.000000000,3,3,0,0.003416856,0,0,0,0,0,875,0,3224,13637,0,0,442891
505,1732437280.842013359,1732437280.941174269,0,0,1.605168174,0.068520019,0.841357046,890,642,0.000000000,0.018262058,0.010811737,0.007154221,0.000000000,1,1,0,0.001123596,0,0,0,0,0,889,0,3224,13638,0,0,443780
506,1732437280.940920830,1732437281.041263819,0,0,1.641358267,0.064818994,0.861601072,900,631,0.000000000,0.018000479,0.010269442,0.007117529,0.000000000,7,5,2,0.007777778,0,0,0,0,0,893,0,3226,13645,0,0,444673
507,1732437281.041038036,1732437281.141235828,0,0,1.679988450,0.063412123,0.883456552,896,616,0.000000000,0.017213614,0.010622868,0.006853618,0.000000000,4,4,0,0.004464286,0,0,0,0,0,892,0,3227,13649,0,0,445565
508,1732437281.141898870,1732437281.241384983,0,0,1.718391452,0.057080317,0.904616849,906,615,0.000000000,0.016215464,0.010040027,0.006621819,0.000000000,5,5,0,0.005518764,0,0,0,0,0,901,0,3227,13654,0,0,446466
509,1732437281.241819859,1732437281.341320038,0,0,1.755811243,0.056450128,0.922087045,892,618,0.000000000,0.018617970,0.011065755,0.007415039,0.000000000,11,10,1,0.012331839,0,0,0,0,0,881,0,3229,13665,0,0,447347
510,1732437281.341050863,1732437281.441171169,0,0,1.795240017,0.050201284,0.940387750,890,615,0.000000000,0.019095117,0.012220388,0.008350525,0.000000000,9,8,1,0.010112360,0,0,0,0,0,881,0,3230,13674,0,0,448228
511,1732437281.441823959,1732437281.541299582,0,0,1.834943287,0.042264671,0.964045038,886,606,0.000000000,0.018579260,0.011457688,0.007665741,0.000000000,11,9,2,0.012415350,0,0,0,0,0,875,0,3232,13685,0,0,449103
512,1732437281.541810513,1732437281.641503572,0,0,1.873324234,0.034957127,0.985730055,895,608,0.000000000,0.017678147,0.011015173,0.007415552,0.000000000,8,8,0,0.008938547,0,0,0,0,0,887,0,3232,13693,0,0,449990
513,1732437281.641811609,1732437281.741174698,0,0,1.912532433,0.025154365,1.008790019,891,619,0.000000000,0.018793143,0.010937382,0.007517832,0.000000000,11,10,1,0.012345679,0,0,0,0,0,880,0,3234,13704,0,0,450870
514,1732437281.740843773,1732437281.841283321,0,0,1.949442578,0.018635079,1.029578882,887,605,0.000000000,0.016701151,0.010765690,0.007038583,0.000000000,7,6,1,0.007891770,0,0,0,0,0,880,0,3239,13711,0,0,451750
515,1732437281.841835499,1732437281.941268921,0,0,1.988822784,0.010866394,1.050505072,887,622,0.000000000,0.017788495,0.010365622,0.007152859,0.000000000,8,7,1,0.009019166,0,0,0,0,0,879,0,3240,13719,0,0,452629
516,1732437281.941099405,1732437282.042216301,0,0,2.027500823,0.005469947,1.072867748,896,626,0.000000000,0.020199639,0.012040036,0.007806704,0.000000000,11,11,0,0.012276786,0,0,0,0,0,885,0,3240,13730,0,0,453514
517,1732437282.041970015,1732437282.142241001,0,0,2.067247974,0.002103136,1.090020598,935,657,0.000000000,0.019972710,0.010764359,0.007089604,0.000000000,11,11,0,0.011764706,0,0,0,0,0,924,0,3244,13741,0,0,454438
518,1732437282.141978025,1732437282.241318464,0,0,2.105591572,-0.000334825,1.110089331,906,621,0.000000000,0.020152526,0.012069974,0.007679043,0.000000000,14,14,0,0.015452539,0,0,0,0,0,892,0,3247,13755,0,0,455330
519,1732437282.241896391,1732437282.341330290,0,0,2.143403506,0.000246745,1.129299652,899,595,0.000000000,0.018629157,0.010931797,0.007430748,0.000000000,12,12,0,0.013348165,0,0,0,0,0,887,0,3249,13767,0,0,456217
520,1732437282.341798544,1732437282.441220522,0,0,2.180411371,-0.000823528,1.149955816,897,603,0.000000000,0.017383745,0.010894783,0.007134041,0.000000000,6,6,0,0.006688963,0,0,0,0,0,891,0,3250,13773,0,0,457108
521,1732437282.441754103,1732437282.541345358,0,0,2.222711552,-0.001116460,1.173680715,878,587,0.000000000,0.019330713,0.012196208,0.007684861,0.000000000,10,9,1,0.011389522,0,0,0,0,0,868,0,3255,13783,0,0,457976
522,1732437282.541768074,1732437282.641270876,0,0,2.263620840,-0.001921929,1.196574296,877,586,0.000000000,0.016594446,0.010940638,0.006605230,0.000000000,11,10,1,0.012542759,0,0,0,0,0,866,0,3258,13794,0,0,458842
523,1732437282.641757727,1732437282.741168022,0,0,2.303262780,-0.006398514,1.219574567,876,587,0.000000000,0.018220162,0.011403583,0.006958037,0.000000000,13,12,1,0.014840183,0,0,0,0,0,863,0,3261,13807,0,0,459705
524,1732437282.740710735,1732437282.841220856,0,0,2.341928963,-0.009146795,1.239110604,875,573,0.000000000,0.017223492,0.009881598,0.006621418,0.000000000,8,7,1,0.009142857,0,0,0,0,0,867,0,3262,13815,0,0,460572
525,1732437282.841064692,1732437282.941374779,0,0,2.378669010,-0.014638181,1.258357647,867,577,0.000000000,0.017193290,0.009486307,0.006423582,0.000000000,8,8,0,0.009227220,0,0,0,0,0,859,0,3263,13823,0,0,461431
526,1732437282.941810846,1732437283.041341782,0,0,2.416946075,-0.019458839,1.279064650,867,582,0.000000000,0.016604347,0.010426732,0.006851018,0.000000000,11,11,0,0.012687428,0,0,0,0,0,856,0,3264,13834,0,0,462287
527,1732437283.041847467,1732437283.141247272,0,0,2.451433699,-0.018871651,1.294100557,867,564,0.000000000,0.018049314,0.010755564,0.007816710,0.000000000,16,15,1,0.018454441,0,0,0,0,0,851,0,3266,13850,0,0,463138
528,1732437283.141129971,1732437283.241431952,0,0,2.488732350,-0.024123233,1.315841720,860,573,0.000000000,0.017870865,0.011219664,0.007498033,0.000000000,14,14,0,0.016279070,0,0,0,0,0,846,0,3268,13864,0,0,463984
529,1732437283.241945744,1732437283.341222048,0,0,2.525332132,-0.023277383,1.334937151,883,590,0.000000000,0.018148324,0.010862044,0.007102405,0.000000000,13,13,0,0.014722537,0,0,0,0,0,870,0,3272,13877,0,0,464854
530,1732437283.341019630,1732437283.441409349,0,0,2.557784118,-0.025192460,1.350980436,872,581,0.000000000,0.016544434,0.010149957,0.007235946,0.000000000,9,9,0,0.010321101,0,0,0,0,0,863,0,3274,13886,0,0,465717
531,1732437283.441884756,1732437283.541201591,0,0,2.588399419,-0.029752963,1.369352635,874,583,0.000000000,0.017844841,0.009930772,0.006886427,0.000000000,14,13,1,0.016018307,0,0,0,0,0,860,0,3276,13900,0,0,466577
532,1732437283.540910482,1732437283.642286301,0,0,2.621513339,-0.034139825,1.387120850,882,598,0.000000000,0.017236214,0.009673969,0.006690196,0.000000000,15,15,0,0.017006803,0,0,0,0,0,867,0,3279,13915,0,0,467444
533,1732437283.642046690,1732437283.741248131,0,0,2.654935136,-0.031468901,1.401055662,893,602,0.000000000,0.017299775,0.009968207,0.006599779,0.000000000,16,16,0,0.017917133,0,0,0,0,0,877,0,3282,13931,0,0,468321
534,1732437283.741191626,1732437283.841241121,0,0,2.686429379,-0.037903390,1.420134805,877,579,0.000000000,0.015046602,0.009244399,0.006173965,0.000000000,12,9,3,0.013683010,0,0,0,0,0,865,0,3287,13943,0,0,469186
535,1732437283.841073513,1732437283.941201448,0,0,2.720872962,-0.042750056,1.440977524,883,589,0.000000000,0.017170591,0.010481133,0.006984809,0.000000000,11,11,0,0.012457531,0,0,0,0,0,872,0,3291,13954,0,0,470058
536,1732437283.940935612,1732437284.041306019,0,0,2.756397823,-0.043977214,1.458406443,893,584,0.000000000,0.016757584,0.010151195,0.006970088,0.000000000,16,16,0,0.017917133,0,0,0,0,0,877,0,3295,13970,0,0,470935
537,1732437284.041818142,1732437284.141240597,0,0,2.795163410,-0.046015657,1.477745739,892,576,0.000000000,0.017436703,0.010649385,0.007590258,0.000000000,12,12,0,0.013452915,0,0,0,0,0,880,0,3300,13982,0,0,471815
538,1732437284.140966177,1732437284.241316319,0,0,2.835255185,-0.048142986,1.495302896,872,574,0.000000000,0.016883839,0.010229676,0.007332835,0.000000000,12,12,0,0.013761468,0,0,0,0,0,860,0,3302,13994,0,0,472675
539,1732437284.241038799,1732437284.341331244,0,0,2.876283753,-0.054871959,1.519680888,880,597,0.000000000,0.016111651,0.009868503,0.006959489,0.000000000,16,15,1,0.018181818,0,0,0,0,0,864,0,3303,14010,0,0,473539
540,1732437284.341101646,1732437284.441258669,0,0,2.918723786,-0.057602790,1.542353908,863,572,0.000000000,0.016632951,0.010905746,0.007712056,0.000000000,15,14,1,0.017381228,0,0,0,0,0,848,0,3303,14025,0,0,474387
541,1732437284.440992832,1732437284.541368008,0,0,2.962605451,-0.062166256,1.565334324,869,584,0.000000000,0.017308288,0.010280518,0.007322684,0.000000000,15,14,1,0.017261220,0,0,0,0,0,854,0,3309,14040,0,0,475241
542,1732437284.541842222,1732437284.641221046,0,0,3.004048608,-0.068324920,1.592220718,871,600,0.000000000,0.018043228,0.010566520,0.007298900,0.000000000,20,19,1,0.022962113,0,0,0,0,0,851,0,3312,14060,0,0,476092
543,1732437284.641814709,1732437284.741185665,0,0,3.047126837,-0.074558264,1.616976133,894,595,0.000000000,0.016537105,0.009792707,0.006750829,0.000000000,22,22,0,0.024608501,0,0,0,0,0,872,0,3317,14082,0,0,476964
544,1732437284.741119146,1732437284.841256380,0,0,3.095306511,-0.078271277,1.639994852,890,597,0.000000000,0.018321914,0.010528988,0.007160409,0.000000000,24,24,0,0.026966292,0,0,0,0,0,866,0,3322,14106,0,0,477830
545,1732437284.841000795,1732437284.941253662,0,0,3.142328742,-0.080218221,1.663088222,888,593,0.000000000,0.017693877,0.010085804,0.006974655,0.000000000,19,19,0,0.021396396,0,0,0,0,0,869,0,3328,14125,0,0,478699
546,1732437284.941811562,1732437285.041366577,0,0,3.186687234,-0.079769220,1.685486320,885,589,0.000000000,0.016795954,0.011103641,0.007013027,0.000000000,12,11,1,0.013559322,0,0,0,0,0,873,0,3330,14137,0,0,479572
547,1732437285.041105270,1732437285.141284227,0,0,3.234486620,-0.082681555,1.713536623,887,571,0.000000000,0.016287637,0.010269703,0.006527233,0.000000000,18,18,0,0.020293123,0,0,0,0,0,869,0,3331,14155,0,0,480441
548,1732437285.141811132,1732437285.241244555,0,0,3.280096855,-0.080906151,1.736159238,879,576,0.000000000,0.018202945,0.009804100,0.006954702,0.000000000,18,15,3,0.020477816,0,0,0,0,0,861,0,3340,14173,0,0,481302
549,1732437285.240951777,1732437285.341246128,0,0,3.330381411,-0.075353070,1.760248867,872,582,0.000000000,0.018740975,0.011254200,0.007769835,0.000000000,15,14,1,0.017201835,0,0,0,0,0,857,0,3343,14188,0,0,482159
550,1732437285.340785265,1732437285.441252708,0,0,3.378203056,-0.070940545,1.785411112,880,569,0.000000000,0.019484464,0.010371586,0.007140358,0.000000000,19,17,2,0.021590909,0,0,0,0,0,861,0,3348,14207,0,0,483020
551,1732437285.441901922,1732437285.541383982,0,0,3.427343513,-0.059273178,1.810127171,864,555,0.000000000,0.018035617,0.010281047,0.006947928,0.000000000,25,23,2,0.028935185,0,0,0,0,0,839,0,3358,14232,0,0,483859
552,1732437285.541114092,1732437285.641267300,0,0,3.475195558,-0.044089926,1.832897647,823,532,0.000000000,0.016314284,0.009469401,0.006865796,0.000000000,24,21,3,0.029161604,0,0,0,0,0,799,0,3364,14256,0,0,484658
553,1732437285.640804529,1732437285.741390467,0,0,3.523998214,-0.026279775,1.860662419,849,542,0.000000000,0.017928462,0.010154956,0.007008249,0.000000000,23,21,2,0.027090695,0,0,0,0,0,826,0,3372,14279,0,0,485484
554,1732437285.741937399,1732437285.842333555,0,0,3.571961415,-0.006986749,1.885634352,812,527,0.000000000,0.018977089,0.010143549,0.007704553,0.000000000,18,18,0,0.022167488,0,0,0,0,0,794,0,3378,14297,0,0,486278
555,1732437285.842064857,1732437285.941281796,0,0,3.610460988,0.008600665,1.909999330,830,552,0.000000000,0.018719164,0.011122088,0.007396186,0.000000000,14,14,0,0.016867470,0,0,0,0,0,816,0,3381,14311,0,0,487094
556,1732437285.941991091,1732437286.041164398,0,0,3.654732867,0.031650150,1.931858054,821,537,0.000000000,0.019230147,0.010482071,0.007886454,0.000000000,10,8,2,0.012180268,0,0,0,0,0,811,0,3387,14321,0,0,487905
557,1732437286.040982962,1732437286.141577244,0,0,3.702872826,0.048239102,1.961233962,828,552,0.000000000,0.019307536,0.010634974,0.007393806,0.000000000,13,12,1,0.015700483,0,0,0,0,0,815,0,3388,14334,0,0,488720
558,1732437286.141946316,1732437286.241299629,0,0,3.748459539,0.068917381,1.984238944,815,555,0.000000000,0.019767533,0.011627399,0.007629218,0.000000000,16,16,0,0.019631902,0,0,0,0,0,799,0,3395,14350,0,0,489519
559,1732437286.241360188,1732437286.341354132,0,0,3.792957571,0.088317442,2.009202104,835,565,0.000000000,0.018491201,0.010997197,0.007727508,0.000000000,19,19,0,0.022754491,0,0,0,0,0,816,0,3397,14369,0,0,490335
560,1732437286.341053963,1732437286.441291332,0,0,3.833751195,0.110720760,2.036422225,808,546,0.000000000,0.018651267,0.009754064,0.006963825,0.000000000,26,26,0,0.032178218,0,0,0,0,0,782,0,3402,14395,0,0,491117
561,1732437286.441845655,1732437286.541413307,0,0,3.875181294,0.124899967,2.061155963,810,547,0.000000000,0.018089772,0.012256317,0.008010482,0.000000000,17,16,1,0.020987654,0,0,0,0,0,793,0,3406,14412,0,0,491910
562,1732437286.541176081,1732437286.641399622,0,0,3.915839504,0.147173359,2.080372098,818,563,0.000000000,0.017907920,0.011136953,0.007975626,0.000000000,16,15,1,0.019559902,0,0,0,0,0,802,0,3413,14428,0,0,492712
563,1732437286.641842604,1732437286.741358042,0,0,3.955399995,0.171500043,2.102781903,800,559,0.000000000,0.017891549,0.010404614,0.007316987,0.000000000,12,12,0,0.015000000,0,0,0,0,0,788,0,3415,14440,0,0,493500
564,1732437286.741834641,1732437286.841578484,0,0,3.989160493,0.193715896,2.122944325,811,562,0.000000000,0.019623252,0.012696953,0.008270809,0.000000000,12,11,1,0.014796547,0,0,0,0,0,799,0,3418,14452,0,0,494299
565,1732437286.841911554,1732437286.941323042,0,0,4.022489429,0.215626335,2.143924187,806,558,0.000000000,0.020179812,0.013051737,0.008311608,0.000000000,10,10,0,0.012406948,0,0,0,0,0,796,0,3420,14462,0,0,495095
566,1732437286.941845655,1732437287.041344643,0,0,4.055407355,0.242919006,2.157470041,801,550,0.000000000,0.018856742,0.012345318,0.007862007,0.000000000,9,9,0,0.011235955,0,0,0,0,0,792,0,3422,14471,0,0,495887
567,1732437287.041061401,1732437287.141282320,0,0,4.086010673,0.266069883,2.172040238,808,560,0.000000000,0.018539388,0.011881186,0.008303961,0.000000000,10,10,0,0.012376238,0,0,0,0,0,798,0,3427,14481,0,0,496685
568,1732437287.141290426,1732437287.241311312,0,0,4.112330945,0.287619617,2.187782915,816,573,0.000000000,0.019369037,0.012459424,0.007800137,0.000000000,7,7,0,0.008578431,0,0,0,0,0,809,0,3429,14488,0,0,497494
569,1732437287.241029739,1732437287.341637373,0,0,4.137396111,0.311020046,2.201070449,809,563,0.000000000,0.018361209,0.012329070,0.007637208,0.000000000,8,8,0,0.009888752,0,0,0,0,0,801,0,3431,14496,0,0,498295
570,1732437287.342038155,1732437287.441287994,0,0,4.156826700,0.333099623,2.215111321,808,562,0.000000000,0.018429525,0.012385550,0.008084761,0.000000000,9,9,0,0.011138614,0,0,0,0,0,799,0,3433,14505,0,0,499094
571,1732437287.441856146,1732437287.541542053,0,0,4.178238344,0.354911873,2.227210153,832,585,0.000000000,0.017820459,0.012506798,0.008563599,0.000000000,10,10,0,0.012019231,0,0,0,0,0,822,0,3433,14515,0,0,499916
572,1732437287.541851044,1732437287.641270638,0,0,4.197783696,0.380117027,2.236952479,817,572,0.000000000,0.018265022,0.012323316,0.008350111,0.000000000,9,9,0,0.011015912,0,0,0,0,0,808,0,3433,14524,0,0,500724
573,1732437287.641863346,1732437287.741436005,0,0,4.220931727,0.403623719,2.248314239,837,572,0.000000000,0.017959780,0.012489734,0.008171653,0.000000000,5,5,0,0.005973716,0,0,0,0,0,832,0,3434,14529,0,0,501556
574,1732437287.741917133,1732437287.842381954,0,0,4.244762767,0.426419791,2.258267091,843,596,0.000000000,0.018921843,0.012945478,0.007969616,0.000000000,6,6,0,0.007117438,0,0,0,0,0,837,0,3434,14535,0,0,502393
575,1732437287.842158794,1732437287.941535950,0,0,4.268443876,0.451263328,2.271304520,856,595,0.000000000,0.018959377,0.014017900,0.008844582,0.000000000,12,11,1,0.014018692,0,0,0,0,0,844,0,3436,14547,0,0,503237
576,1732437287.941937923,1732437288.041186333,0,0,4.290726241,0.475130294,2.283705724,848,593,0.000000000,0.018453769,0.012459225,0.008201278,0.000000000,10,9,1,0.011792453,0,0,0,0,0,838,0,3437,14557,0,0,504075
577,1732437288.041049242,1732437288.141340971,0,0,4.312362240,0.503550650,2.294981047,845,576,0.000000000,0.018213288,0.013474215,0.008818828,0.000000000,6,6,0,0.007100592,0,0,0,0,0,839,0,3437,14563,0,0,504914
578,1732437288.141039371,1732437288.241412163,0,0,4.332447862,0.534892737,2.304740263,841,578,0.000000000,0.019372498,0.013180440,0.008792365,0.000000000,6,6,0,0.007134364,0,0,0,0,0,835,0,3438,14569,0,0,505749
579,1732437288.241974592,1732437288.341385365,0,0,4.357204477,0.569472487,2.318586088,835,573,0.000000000,0.019567512,0.012799915,0.008328489,0.000000000,6,6,0,0.007185629,0,0,0,0,0,829,0,3439,14575,0,0,506578
580,1732437288.341134787,1732437288.441552401,0,0,4.379762774,0.605798069,2.329944626,869,597,0.000000000,0.019716276,0.013441245,0.008247155,0.000000000,9,8,1,0.010356732,0,0,0,0,0,860,0,3441,14584,0,0,507438
581,1732437288.442037344,1732437288.541755676,0,0,4.401770167,0.645868477,2.341318249,848,580,0.000000000,0.019923061,0.013843991,0.008945379,0.000000000,7,7,0,0.008254717,0,0,0,0,0,841,0,3441,14591,0,0,508279
582,1732437288.542057753,1732437288.641286612,0,0,4.423232860,0.685959544,2.353882734,860,590,0.000000000,0.019819135,0.012405803,0.008665155,0.000000000,3,2,1,0.003488372,0,0,0,0,0,857,0,3443,14594,0,0,509136
583,1732437288.641298294,1732437288.741419792,0,0,4.446483053,0.727633941,2.362923048,867,590,0.000000000,0.020585230,0.014164588,0.008340010,0.000000000,4,4,0,0.004613610,0,0,0,0,0,863,0,3443,14598,0,0,509999
584,1732437288.741933107,1732437288.841315269,0,0,4.469355670,0.770898752,2.373687192,838,573,0.000000000,0.019656971,0.013799490,0.008748448,0.000000000,13,13,0,0.015513126,0,0,0,0,0,825,0,3445,14611,0,0,510824
585,1732437288.841933489,1732437288.941344261,0,0,4.489175402,0.813224351,2.383676334,842,589,0.000000000,0.020454380,0.014484574,0.009018409,0.000000000,6,6,0,0.007125891,0,0,0,0,0,836,0,3445,14617,0,0,511660
586,1732437288.941202402,1732437289.041189671,0,0,4.510521197,0.855934158,2.396340170,868,601,0.000000000,0.019696732,0.014285294,0.008976429,0.000000000,3,3,0,0.003456221,0,0,0,0,0,865,0,3445,14620,0,0,512525
587,1732437289.041964531,1732437289.141368389,0,0,4.526693867,0.902070566,2.406450412,886,626,0.000000000,0.021792809,0.015318384,0.009886637,0.000000000,5,5,0,0.005643341,0,0,0,0,0,881,0,3445,14625,0,0,513406
588,1732437289.141028881,1732437289.241359949,0,0,4.546894764,0.950432666,2.417137390,870,611,0.000000000,0.019270356,0.013746686,0.008961536,0.000000000,5,4,1,0.005747126,0,0,0,0,0,865,0,3446,14630,0,0,514271
589,1732437289.241137266,1732437289.341410160,0,0,4.566973553,0.996761426,2.428122367,858,585,0.000000000,0.020236472,0.014980398,0.009319314,0.000000000,3,3,0,0.003496503,0,0,0,0,0,855,0,3447,14633,0,0,515126
590,1732437289.341250420,1732437289.441276312,0,0,4.583212757,1.045415366,2.438043731,895,627,0.000000000,0.021084061,0.013771984,0.009195221,0.000000000,4,4,0,0.004469274,0,0,0,0,0,891,0,3447,14637,0,0,516017
591,1732437289.441013336,1732437289.541344404,0,0,4.600635100,1.095040990,2.447753221,874,601,0.000000000,0.021370380,0.013631920,0.009103137,0.000000000,1,1,0,0.001144165,0,0,0,0,0,873,0,3446,14638,0,0,516890
592,1732437289.541949511,1732437289.641300440,0,0,4.616428729,1.143456039,2.456176866,874,591,0.000000000,0.021955316,0.013731795,0.008904724,0.000000000,5,4,1,0.005720824,0,0,0,0,0,869,0,3445,14643,0,0,517759
