frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_pause_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
30,1624181092.761786222,1624181092.861739397,35,34,0,0.013719094,0.026313403,1,0,0,0,1,-0.010732131,-0.026532864,-0.004120010,0.000006666,-0.000022583,0.000177015,0.999999984,2368,2005,0.846706081,0.013032748,0.002437036,0.002156393,0.122147791,113.744412378,1674,0.977838354,151.747565234,334.911017952,1150.242822066,0.092704157,0.090649681,0,0,0,0,1.000000000,0,1,0.002955910,0.000086354,0.002955910,0.000086354,0.100000000,0.030000000,0.897320178,0.013032748,0.000000000,0.000000588,0.000001669,0.000003562,-0.086387727,-0.996212252,0.009915148,0.000000001,0.000000002,0.000000008,-0.004970168,0.006709378,-0.999965140,0.000000000,0.129026896,0.040537019,0.043309498,0.003620976,109.194186284,0,0.099615706,0.097042910,156,154,2,0.065878378,56,0,0,0,0,0,2155,57,5200,10880,2344,0,0,57482
31,1624181092.861783743,1624181092.961729527,36,35,0,0.013158441,0.025077196,1,0,0,0,1,-0.012202075,-0.025281762,-0.004314112,0.000015859,-0.000020923,0.000184300,0.999999983,2338,1965,0.840461933,0.011914620,0.002248572,0.001990098,0.113258187,119.746853358,1682,0.976919262,150.919436846,335.146295437,1157.112467151,0.091846056,0.089726181,0,0,0,0,1.000000000,0,1,0.002317487,0.000034102,0.002317487,0.000034102,0.100000000,0.030000000,0.891249973,0.011914620,0.000000000,0.000000580,0.000001710,0.000003763,-0.099591103,-0.994948380,0.012622714,0.000000001,0.000000002,0.000000009,-0.007079026,0.008790994,-0.999936301,0.000000000,0.127742627,0.050964425,0.043238800,0.003345796,110.018274623,0,0.098984708,0.096453543,161,154,7,0.068862275,47,0,0,0,0,0,2130,47,5241,11041,2391,0,0,59612
32,1624181092.961781263,1624181093.061702490,37,36,0,0.012006808,0.027462525,1,0,0,0,1,-0.007310861,-0.025380194,-0.004911942,-0.000003070,-0.000046689,0.000068121,0.999999997,2383,1997,0.838019303,0.013049501,0.002468166,0.002093882,0.118138243,115.624321709,1684,0.975453439,160.478093348,335.656417859,1146.529080685,0.097693827,0.095295780,0,0,0,0,1.000000000,0,1,0.005888100,0.000223993,0.005888100,0.000223993,0.100000000,0.030000000,0.951234823,0.013049501,0.000000000,0.000000578,0.000001689,0.000003704,-0.098182887,-0.995100377,0.011634423,0.000000001,0.000000002,0.000000008,-0.007485302,0.008915499,-0.999932240,0.000000000,0.126883655,0.051461635,0.046752965,0.003471363,110.513222237,0,0.098660133,0.096153185,183,180,3,0.076793957,53,0,0,0,0,0,2147,53,5294,11224,2444,0,0,61759
33,1624181093.061778784,1624181093.161693096,38,37,0,0.012517064,0.025601993,1,0,0,0,1,-0.008164062,-0.026576110,-0.004771445,-0.000020560,-0.000049764,0.000217137,0.999999975,2364,2004,0.847715736,0.013633577,0.002426051,0.002164254,0.114586787,116.376421226,1692,0.976023333,157.460787103,332.841883980,1161.128807728,0.095348060,0.093061931,0,0,0,0,1.000000000,0,1,0.002904135,0.000305087,0.002904135,0.000305087,0.100000000,0.030000000,0.931567388,0.013633577,0.000000000,0.000000577,0.000001669,0.000003674,-0.090459496,-0.995825267,0.012211320,0.000000001,0.000000002,0.000000008,-0.004911774,0.008353461,-0.999953046,0.000000000,0.125696737,0.049239757,0.047218874,0.003447936,111.114675650,0,0.098287840,0.095804217,160,156,4,0.067681895,56,0,0,0,0,0,2147,57,5339,11384,2500,0,0,63906
34,1624181093.161776543,1624181093.261679649,39,38,0,0.013317997,0.024729287,1,0,0,0,1,-0.008217782,-0.028299060,-0.004837622,0.000015056,-0.000003850,0.000141353,0.999999990,2352,1981,0.842261905,0.013203166,0.002612268,0.002291949,0.113250643,115.686508766,1660,0.976267567,150.555448811,326.198415685,1143.850296346,0.092900816,0.090696054,0,0,0,0,1.000000000,0,1,0.001397814,0.000171725,0.001397814,0.000171725,0.100000000,0.030000000,0.911888290,0.013203166,0.000000000,0.000000584,0.000001656,0.000003759,-0.084475856,-0.996370234,0.010496954,0.000000001,0.000000002,0.000000008,-0.005257642,0.014932835,-0.999874676,0.000000000,0.124606775,0.049343053,0.046093347,0.003467449,111.632019727,0,0.097767269,0.095318557,156,155,1,0.066326531,52,0,0,0,0,0,2144,52,5377,11540,2552,0,0,66050
35,1624181093.261774063,1624181093.361694336,40,39,0,0.012396059,0.025595897,1,0,0,0,1,-0.010730057,-0.028119103,-0.004778022,-0.000006354,-0.000031013,0.000161882,0.999999986,2344,1989,0.848549488,0.013089637,0.002503763,0.002157121,0.115025051,117.714862258,1691,0.976382591,157.141743460,331.828049957,1162.093167918,0.095176106,0.092928293,0,0,0,0,1.000000000,0,1,0.003022789,0.000104110,0.003022789,0.000104110,0.100000000,0.030000000,0.940510983,0.013089637,0.000000000,0.000000583,0.000001658,0.000003761,-0.082556604,-0.996537408,0.009879375,0.000000001,0.000000002,0.000000008,-0.004366786,0.008306599,-0.999955965,0.000000000,0.123769556,0.049858981,0.044313652,0.003130751,112.040785780,0,0.097308811,0.094897609,153,150,3,0.065273038,50,0,0,0,0,0,2140,51,5409,11693,2602,0,0,68190
36,1624181093.361771584,1624181093.461661100,41,40,0,0.013384198,0.025848840,1,0,0,0,1,-0.008961103,-0.027357904,-0.004620250,0.000013596,-0.000024433,0.000094322,0.999999995,2353,1993,0.847003825,0.013508845,0.002495399,0.002160783,0.118257870,116.870532225,1672,0.975161099,154.791787186,330.326838695,1145.350730996,0.094936950,0.092578820,0,0,0,0,1.000000000,0,1,0.003089670,0.000136644,0.003089670,0.000136644,0.100000000,0.030000000,0.946208446,0.013508845,0.000000000,0.000000587,0.000001635,0.000003713,-0.095018539,-0.995428986,0.009623517,0.000000001,0.000000002,0.000000008,-0.003967061,0.015656621,-0.999869558,0.000000000,0.123013711,0.047307452,0.044550780,0.003035967,112.597384395,0,0.096925143,0.094539719,134,133,1,0.056948576,65,0,0,0,0,0,2154,65,5443,11827,2667,0,0,70344
37,1624181093.461769104,1624181093.561662912,42,41,0,0.013199803,0.027530005,1,0,0,0,1,-0.010247392,-0.030875328,-0.004502258,0.000006753,-0.000034045,0.000251509,0.999999968,2361,1992,0.843710292,0.012507389,0.002400954,0.002102281,0.117306165,120.361542252,1704,0.976094541,156.963793119,335.411230674,1170.890073653,0.094370881,0.092114902,0,0,0,0,1.000000000,0,1,0.003813797,0.000295702,0.003813797,0.000295702,0.100000000,0.030000000,0.950683277,0.012507389,0.000000000,0.000000581,0.000001662,0.000003732,-0.096202906,-0.995323990,0.008669296,0.000000000,0.000000002,0.000000008,-0.009271623,0.007962543,-0.999925315,0.000000000,0.122322577,0.047812101,0.047821681,0.003223717,113.178821485,0,0.096538973,0.094179101,176,175,1,0.074544684,57,0,0,0,0,0,2127,58,5469,12003,2724,0,0,72471
38,1624181093.561766624,1624181093.661618948,43,42,0,0.012947550,0.025707137,1,0,0,0,1,-0.010352064,-0.029343391,-0.004288468,0.000023664,0.000002038,0.000086124,0.999999996,2346,1967,0.838448423,0.013430313,0.002660839,0.002286771,0.110084924,122.110288259,1684,0.974625721,154.340444239,332.263847610,1154.665422319,0.094037222,0.091651095,0,0,0,0,1.000000000,0,1,0.002887126,0.000302562,0.002887126,0.000302562,0.100000000,0.030000000,0.953502524,0.013430313,0.000000000,0.000000583,0.000001673,0.000003834,-0.103395599,-0.994586529,0.010343445,0.000000001,0.000000002,0.000000008,0.006304854,-0.009939038,0.999930730,0.000000000,0.121367423,0.047534658,0.046982196,0.003260589,113.771010390,0,0.096157808,0.093809549,162,157,5,0.069053708,56,0,0,0,0,0,2128,56,5519,12165,2780,0,0,74599
39,1624181093.661764145,1624181093.761579990,44,43,0,0.012756730,0.025784305,1,0,0,0,1,-0.007944899,-0.027410655,-0.004792028,-0.000006610,-0.000026156,0.000128564,0.999999991,2383,1994,0.836760386,0.012794525,0.002537238,0.002204258,0.110776382,123.222495603,1704,0.973320894,153.911333022,342.153749796,1162.473720437,0.092799356,0.090323552,0,0,0,0,1.000000000,0,1,0.003503254,0.000074546,0.003503254,0.000074546,0.100000000,0.030000000,0.940246560,0.012794525,0.000000000,0.000000580,0.000001636,0.000003861,-0.096462025,-0.995273745,0.011191527,0.000000000,0.000000002,0.000000008,-0.006069564,0.008275478,-0.999947337,0.000000000,0.120207317,0.046486727,0.048204840,0.003175892,114.578378940,0,0.095546575,0.093208205,152,150,2,0.063785145,53,0,0,0,0,0,2177,54,5566,12317,2833,0,0,76776
40,1624181093.761761904,1624181093.861642361,45,44,0,0.013611520,0.026970874,1,0,0,0,1,-0.007230061,-0.024140363,-0.005071179,0.000030399,0.000030630,0.000086643,0.999999995,2344,1970,0.840443686,0.013434747,0.003071327,0.002439264,0.110739596,120.519977919,1680,0.974555732,158.362770039,330.940250185,1147.950609096,0.096724641,0.094263554,0,0,0,0,1.000000000,0,1,0.002657799,0.000094635,0.002657799,0.000094635,0.100000000,0.030000000,0.985461076,0.013434747,0.000000000,0.000000586,0.000001648,0.000003915,0.101957005,0.994729447,-0.010867207,0.000000001,0.000000002,0.000000008,0.007024275,-0.008971807,0.999935081,0.000000000,0.119419867,0.038798801,0.049568211,0.003097483,115.105435538,0,0.095460621,0.093120745,145,141,4,0.061860068,46,0,0,0,0,0,2152,47,5600,12462,2879,0,0,78928
41,1624181093.861759424,1624181093.961691856,46,45,0,0.013141147,0.025146934,1,0,0,0,1,-0.009645949,-0.025282378,-0.005445104,-0.000002108,-0.000002677,0.000276438,0.999999962,2344,1964,0.837883959,0.012874207,0.002529703,0.002096732,0.110158267,121.134507362,1683,0.975001985,155.345823129,334.392811638,1151.189705616,0.094669474,0.092302925,0,0,0,0,1.000000000,0,1,0.004278973,0.000419894,0.004278973,0.000419894,0.100000000,0.030000000,0.973868430,0.012874207,0.000000000,0.000000588,0.000001662,0.000003951,0.105338716,0.994380923,-0.010504004,0.000000001,0.000000002,0.000000009,0.006679694,-0.010786371,0.999919515,0.000000000,0.118251443,0.038312076,0.047765053,0.003338811,115.772361170,0,0.095197277,0.092870515,158,157,1,0.067406143,59,0,0,0,0,0,2127,59,5640,12620,2938,0,0,81055
42,1624181093.961756945,1624181094.061714172,47,46,0,0.012629694,0.025995752,1,0,0,0,1,-0.008755560,-0.024545440,-0.005329526,-0.000001629,-0.000020195,0.000100955,0.999999995,2375,1991,0.838315789,0.012339730,0.002430329,0.002036187,0.105093697,123.044280730,1685,0.974479277,149.036887927,325.676453451,1167.284239978,0.090765595,0.088449192,0,0,0,0,1.000000000,0,1,0.001611291,0.000390404,0.001611291,0.000390404,0.100000000,0.030000000,0.939210341,0.012339730,0.000000000,0.000000579,0.000001659,0.000003992,0.102433388,0.994694316,-0.009519430,0.000000001,0.000000002,0.000000008,0.006683390,-0.011752895,0.999908597,0.000000000,0.117114224,0.041291281,0.046839286,0.003682784,116.446883642,0,0.094698967,0.092385456,121,115,6,0.050947368,45,0,0,0,0,0,2209,45,5681,12741,2983,0,0,83264
43,1624181094.061754465,1624181094.161719561,48,47,0,0.013524336,0.026380785,1,0,0,0,1,-0.007240901,-0.022402680,-0.005666737,-0.000004882,-0.000016647,-0.000013563,1.000000000,2331,1969,0.844701845,0.013287070,0.002663668,0.002208000,0.112615184,117.313887378,1666,0.975797877,154.496462277,328.265412500,1142.917388824,0.095035021,0.092734971,0,0,0,0,1.000000000,0,1,0.001979656,0.000191779,0.001979656,0.000191779,0.100000000,0.030000000,0.985025861,0.013287070,0.000000000,0.000000586,0.000001658,0.000003882,-0.101362133,-0.994794830,0.010438553,0.000000001,0.000000002,0.000000008,-0.006885954,0.004780506,-0.999964865,0.000000000,0.116501923,0.037970082,0.047049625,0.003422729,116.825140974,0,0.094628336,0.092322123,162,159,3,0.069498069,47,0,0,0,0,0,2122,47,5723,12903,3030,0,0,85386
44,1624181094.161751986,1624181094.261744261,49,48,0,0.012687984,0.026637962,1,0,0,0,1,-0.009161418,-0.026864263,-0.005582335,0.000004249,0.000006204,0.000250912,0.999999968,2360,1991,0.843644068,0.012876124,0.002502900,0.002165724,0.106087023,123.552379486,1702,0.975210383,150.856924265,329.264020337,1179.687126758,0.090888174,0.088635091,0,0,0,0,1.000000000,0,1,0.006428816,0.000557284,0.006428816,0.000557284,0.100000000,0.030000000,0.947646808,0.012876124,0.000000000,0.000000578,0.000001677,0.000003936,0.113979416,0.993398595,-0.012958532,0.000000001,0.000000001,0.000000009,0.004654980,-0.006245379,0.999969663,0.000000000,0.115519354,0.035331338,0.049056408,0.003593167,117.516734673,0,0.094249198,0.091948147,147,147,0,0.062288136,42,0,0,0,0,0,2170,43,5765,13050,3072,0,0,87556
45,1624181094.261749744,1624181094.361753464,50,49,0,0.013466567,0.025051194,1,0,0,0,1,-0.009419270,-0.030061660,-0.005029093,0.000017826,-0.000024735,0.000170986,0.999999985,2353,2007,0.852953676,0.012601952,0.002646652,0.002271728,0.112982559,117.551014131,1700,0.975588313,155.451858737,326.045579908,1177.002692816,0.093730387,0.091442270,0,0,0,0,1.000000000,0,1,0.002574117,0.000186002,0.002574117,0.000186002,0.100000000,0.030000000,0.983301895,0.012601952,0.000000000,0.000000577,0.000001678,0.000003770,-0.112564018,-0.993479441,0.018109167,0.000000001,0.000000001,0.000000009,0.004131656,-0.005407766,0.999976842,0.000000000,0.114945117,0.035725938,0.049510339,0.003720239,117.760356085,0,0.094005898,0.091713946,115,112,3,0.048873778,47,0,0,0,0,0,2191,47,5798,13165,3119,0,0,89747
46,1624181094.361747265,1624181094.461806059,51,50,0,0.013177388,0.024723099,1,0,0,0,1,-0.008265540,-0.029607241,-0.004642086,0.000010774,-0.000021534,0.000155758,0.999999988,2365,1999,0.845243129,0.012420915,0.002260532,0.001990314,0.109557973,120.099709008,1690,0.974012046,154.680712004,328.250838508,1163.148807805,0.093969113,0.091527049,0,0,0,0,1.000000000,0,1,0.002539544,0.000030973,0.002539544,0.000030973,0.100000000,0.030000000,0.985016957,0.012420915,0.000000000,0.000000576,0.000001672,0.000003817,-0.113483903,-0.993400754,0.016623671,0.000000001,0.000000002,0.000000009,0.005926991,-0.010653979,0.999925679,0.000000000,0.114309882,0.036894523,0.050345743,0.003625820,117.999393855,0,0.093945793,0.091644787,113,111,2,0.047780127,42,0,0,0,0,0,2210,42,5842,13278,3161,0,0,91957
47,1624181094.461744785,1624181094.561728001,52,51,0,0.012742027,0.026140010,1,0,0,0,1,-0.007475464,-0.029235970,-0.004870256,-0.000000427,0.000007188,0.000209903,0.999999978,2362,1988,0.841659610,0.013020569,0.002974936,0.002436096,0.109058052,115.847627465,1692,0.975338092,151.128327639,330.571952531,1168.571771272,0.091577827,0.089319343,0,0,0,0,1.000000000,0,1,0.001433218,0.000101310,0.001433218,0.000101310,0.100000000,0.030000000,0.962258562,0.013020569,0.000000000,0.000000585,0.000001681,0.000003799,-0.095284628,-0.995302761,0.017124677,0.000000001,0.000000002,0.000000008,0.007974202,-0.001981239,0.999966243,0.000000000,0.113657820,0.035216087,0.048636703,0.003706932,118.152112940,0,0.093967609,0.091658791,124,123,1,0.052497883,48,0,0,0,0,0,2190,48,5880,13402,3209,0,0,94147
48,1624181094.561742306,1624181094.661679745,53,52,0,0.013109002,0.024582997,1,0,0,0,1,-0.006231111,-0.027926970,-0.004836395,0.000011527,0.000012942,0.000161966,0.999999987,2312,1954,0.845155709,0.012599553,0.002647050,0.002232376,0.109523846,116.508915795,1657,0.973777544,148.650740274,322.168995439,1142.729654653,0.092126551,0.089710767,0,0,0,0,1.000000000,0,1,0.001829460,0.000106619,0.001829460,0.000106619,0.100000000,0.030000000,0.968203887,0.012599553,0.000000000,0.000000584,0.000001713,0.000003862,-0.100328521,-0.994799544,0.017551507,0.000000001,0.000000002,0.000000009,0.006048590,-0.001255080,0.999980919,0.000000000,0.113012777,0.033151221,0.045976886,0.003676118,118.450775671,0,0.093748347,0.091440107,110,109,1,0.047577855,43,0,0,0,0,0,2156,46,5913,13512,3252,0,0,96303
49,1624181094.661739826,1624181094.761737108,53,53,0,0.012935538,0.025918276,1,0,0,0,1,-0.008804813,-0.029531626,-0.005025356,-0.000013010,-0.000022700,0.000279658,0.999999961,2340,1999,0.854273504,0.012915424,0.002515317,0.002158046,0.111049553,120.053775328,1684,0.976503475,152.421901688,320.344880214,1171.665069772,0.092689704,0.090511818,0,0,0,0,1.000000000,0,1,0.003991952,0.000272569,0.003991952,0.000272569,0.100000000,0.030000000,0.977706369,0.012915424,0.000000000,0.000000575,0.000001707,0.000003815,-0.110515095,-0.993776727,0.013936661,0.000000001,0.000000002,0.000000009,0.003799361,-0.005619168,0.999976995,0.000000000,0.112484890,0.033066673,0.047970676,0.003804975,118.854215632,0,0.093699496,0.091396163,175,174,1,0.074786325,45,0,0,0,0,0,2120,45,5952,13687,3297,0,0,98423
50,1624181094.761737585,1624181094.861746788,55,54,0,0.013066170,0.026014521,1,0,0,0,1,-0.009672615,-0.030258532,-0.005308365,-0.000005080,-0.000022578,0.000136671,0.999999990,2345,1999,0.852452026,0.012590436,0.002572855,0.002247751,0.116087254,115.549653893,1724,0.976435417,154.414108974,324.660042129,1204.300507889,0.091728902,0.089567349,0,0,0,0,1.000000000,0,1,0.000461465,0.000296560,0.000461465,0.000296560,0.100000000,0.030000000,0.970468995,0.012590436,0.000000000,0.000000581,0.000001715,0.000003700,-0.118728585,-0.992800181,0.015853180,0.000000001,0.000000001,0.000000009,-0.007003824,0.006069216,-0.999957055,0.000000000,0.112181863,0.033538043,0.047197521,0.004076380,118.944477707,0,0.093650733,0.091342047,114,109,5,0.048614072,52,0,0,0,0,0,2179,52,5987,13801,3349,0,0,100602
51,1624181094.861735106,1624181094.961675882,56,55,0,0.013119309,0.027656959,1,0,0,0,1,-0.008635684,-0.029650591,-0.005330912,-0.000002190,-0.000040331,0.000103299,0.999999994,2327,1984,0.852599914,0.012752609,0.002555787,0.002083824,0.112889703,116.695884427,1690,0.976230579,150.503626467,313.853191615,1185.472860582,0.091223736,0.089055400,0,0,0,0,1.000000000,0,1,0.002096684,0.000093298,0.002096684,0.000093298,0.100000000,0.030000000,0.968363187,0.012752609,0.000000000,0.000000576,0.000001723,0.000003728,-0.123340503,-0.992172976,0.019491168,0.000000001,0.000000002,0.000000009,0.006113939,-0.005157385,0.999968010,0.000000000,0.112163439,0.028663252,0.043471142,0.003910765,118.791929261,0,0.093619617,0.091308508,125,119,6,0.053717232,41,0,0,0,0,0,2160,42,6021,13926,3390,0,0,102762
52,1624181094.961732626,1624181095.061641693,57,56,0,0.013356225,0.027471872,1,0,0,0,1,-0.009539597,-0.029248950,-0.004782631,0.000014995,-0.000029734,0.000183334,0.999999983,2344,1995,0.851109215,0.012166280,0.002365752,0.002090069,0.112628956,117.369711717,1709,0.973851453,150.162003187,324.958704470,1189.191426284,0.090224664,0.087865420,0,0,0,0,1.000000000,0,1,0.001268034,0.000154274,0.001268034,0.000154274,0.100000000,0.030000000,0.959343931,0.012166280,0.000000000,0.000000569,0.000001725,0.000003724,-0.114201022,-0.993311708,0.017028712,0.000000001,0.000000002,0.000000008,0.005274214,-0.005401756,0.999971501,0.000000000,0.111887974,0.031546155,0.043126291,0.003772798,118.879198761,0,0.093246159,0.090936990,105,102,3,0.044795222,46,0,0,0,0,0,2192,47,6060,14031,3436,0,0,104954
53,1624181095.061730146,1624181095.161641359,58,57,0,0.013088723,0.025437718,1,0,0,0,1,-0.009010992,-0.031099695,-0.004486849,-0.000004050,-0.000018337,0.000209071,0.999999978,2329,1990,0.854443967,0.013241553,0.002397341,0.002096327,0.121257908,112.098762488,1667,0.975069706,152.410633066,320.119939975,1152.910626910,0.093765701,0.091428094,0,0,0,0,1.000000000,0,1,0.002250942,0.000077737,0.002250942,0.000077737,0.100000000,0.030000000,0.999104426,0.013241553,0.000000000,0.000000574,0.000001691,0.000003582,-0.114159677,-0.993340356,0.015572602,0.000000001,0.000000002,0.000000008,-0.004134982,0.002669653,-0.999987887,0.000000000,0.112221530,0.029486509,0.043348583,0.003672703,118.665315824,0,0.093167041,0.090855298,115,113,2,0.049377415,64,0,0,0,0,0,2150,64,6089,14146,3500,0,0,107104
54,1624181095.161727667,1624181095.261631966,59,58,0,0.013139941,0.026142534,1,0,0,0,1,-0.011025368,-0.034025117,-0.004763052,-0.000004336,-0.000032785,0.000323642,0.999999947,2326,1975,0.849097163,0.012871481,0.002459482,0.002151900,0.113596309,115.541456533,1685,0.975074471,154.479996454,325.843476845,1162.677010900,0.094023099,0.091679523,0,0,0,0,1.000000000,0,1,0.003185085,0.000232260,0.003185085,0.000232260,0.100000000,0.030000000,1.002672287,0.012871481,0.000000000,0.000000577,0.000001683,0.000003693,-0.120972641,-0.992471900,0.019108819,0.000000001,0.000000002,0.000000008,-0.005711685,0.005547761,-0.999968299,0.000000000,0.112238814,0.028966609,0.044391762,0.003860786,118.658063213,0,0.093223155,0.090904471,165,165,0,0.070937231,58,0,0,0,0,0,2102,59,6119,14311,3558,0,0,109206
55,1624181095.261725426,1624181095.361643314,60,59,0,0.013195283,0.027154046,1,0,0,0,1,-0.012617733,-0.032822556,-0.004723334,0.000013444,-0.000028805,0.000207304,0.999999978,2329,2003,0.860025762,0.012693284,0.002392653,0.002105955,0.109892731,116.993714299,1704,0.977248710,150.163352161,324.524584372,1190.543866000,0.090175645,0.088124033,0,0,0,0,1.000000000,0,1,0.002756013,0.000227995,0.002756013,0.000227995,0.100000000,0.030000000,0.961893620,0.012693284,0.000000000,0.000000574,0.000001685,0.000003740,-0.103009600,-0.994511139,0.018347109,0.000000001,0.000000002,0.000000008,-0.003940209,0.007141735,-0.999966735,0.000000000,0.111982198,0.028865219,0.044455366,0.003958343,118.622005815,0,0.092973132,0.090664258,110,108,2,0.047230571,54,0,0,0,0,0,2165,54,6150,14421,3612,0,0,111371
