frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
41,1624181093.861759424,1624181093.961691856,1,0,0,1,-0.011020883,-0.022693735,-0.005134457,-0.000007808,-0.000027378,0.000300217,0.999999955,2345,1971,0.840511727,0.012343719,0.002176415,0.001920249,0.112170530,119.946589988,1683,0.976238007,152.648546884,327.322928899,1163.037089738,0.092907943,0.090700266,0.000000587,0.000001701,0.000003915,-0.086355363,-0.996205233,0.010857517,0.000000001,0.000000002,0.000000009,-0.004953162,0.012756917,-0.999906359,0.000000000,0.119098336,0.041564203,0.044027303,0.002842095,115.352342094,0,184,183,1,0.078464819,53,0,0,0,0,0,2108,53,5671,12558,2891,0,0,81185
42,1624181093.961756945,1624181094.061714172,1,0,0,1,-0.010492115,-0.022604352,-0.005140464,-0.000007829,-0.000033518,0.000124626,0.999999992,2374,2011,0.847093513,0.012058718,0.002065360,0.001799937,0.109958313,119.186530509,1690,0.976116238,151.939677669,321.265852819,1176.430911650,0.092104947,0.089905135,0.000000576,0.000001683,0.000003863,-0.075657656,-0.997057763,0.012318160,0.000000001,0.000000002,0.000000008,0.005074643,-0.010295310,0.999934125,0.000000000,0.118204349,0.045296876,0.042476276,0.003186285,115.833977056,0,114,107,7,0.048020219,38,0,0,0,0,0,2222,38,5714,12672,2929,0,0,83407
43,1624181094.061754465,1624181094.161719561,1,0,0,1,-0.009953244,-0.021328966,-0.005216505,-0.000008352,-0.000053926,0.000056758,0.999999997,2332,1978,0.848198971,0.012754186,0.002443384,0.002015498,0.115544113,115.432455117,1672,0.976786405,153.848832072,324.458864446,1154.879171967,0.094201610,0.092014852,0.000000583,0.000001676,0.000003783,-0.073449305,-0.997232400,0.011521289,0.000000001,0.000000002,0.000000008,-0.006653494,0.007138362,-0.999952386,0.000000000,0.117738493,0.041660441,0.041427634,0.002832929,116.118162775,0,123,121,2,0.052744425,43,0,0,0,0,0,2166,43,5754,12795,2972,0,0,85573
44,1624181094.161751986,1624181094.261744261,1,0,0,1,-0.011533786,-0.025091374,-0.005091541,0.000001058,-0.000012638,0.000300879,0.999999955,2360,1999,0.847033898,0.012573697,0.002128770,0.001876831,0.111764038,120.604122729,1706,0.976532592,155.877894020,324.024220520,1186.062486721,0.093566150,0.091370395,0.000000577,0.000001690,0.000003810,-0.084177417,-0.996375515,0.012247244,0.000000001,0.000000002,0.000000009,0.006234070,-0.004290701,0.999971363,0.000000000,0.117039775,0.038515878,0.042659131,0.002962657,116.662343635,0,161,161,0,0.068220339,50,0,0,0,0,0,2148,51,5798,12956,3022,0,0,87721
45,1624181094.261749744,1624181094.361753464,1,0,0,1,-0.011347268,-0.026885767,-0.004753470,0.000014253,-0.000043979,0.000179966,0.999999983,2352,2011,0.855017007,0.012346669,0.002431603,0.002108625,0.118181382,115.671740575,1700,0.976023587,160.920516790,320.740192885,1177.579388630,0.096984467,0.094659128,0.000000576,0.000001691,0.000003667,-0.080799727,-0.996547747,0.019078569,0.000000001,0.000000001,0.000000008,0.005326810,-0.011542199,0.999919198,0.000000000,0.116725479,0.038618791,0.041693389,0.003171703,116.812001370,0,125,122,3,0.053146259,43,0,0,0,0,0,2184,43,5829,13081,3065,0,0,89905
46,1624181094.361747265,1624181094.461806059,1,0,0,1,-0.009228738,-0.025565656,-0.004572459,0.000016061,-0.000026408,0.000177728,0.999999984,2366,2014,0.851225697,0.012240893,0.002093384,0.001853644,0.113985259,116.750643822,1694,0.976045155,160.625642562,322.859550679,1169.935298658,0.097147485,0.094820332,0.000000574,0.000001681,0.000003661,-0.074250800,-0.997067967,0.018501021,0.000000001,0.000000002,0.000000008,0.008185105,-0.008151054,0.999933280,0.000000000,0.116311609,0.039113436,0.042661267,0.003166377,116.883585880,0,113,111,2,0.047759932,42,0,0,0,0,0,2211,42,5873,13194,3107,0,0,92116
47,1624181094.461744785,1624181094.561728001,1,0,0,1,-0.008807510,-0.024897367,-0.004673509,-0.000010980,-0.000024146,0.000248910,0.999999969,2362,2002,0.847586791,0.012036323,0.002064262,0.001813718,0.114135359,113.120708827,1691,0.976637612,152.570725194,324.774616522,1174.148859397,0.092383446,0.090225148,0.000000582,0.000001695,0.000003645,-0.065468705,-0.997703599,0.017360201,0.000000001,0.000000001,0.000000008,0.005984325,-0.005463352,0.999967169,0.000000000,0.115797321,0.040380600,0.042522617,0.003212976,116.966663586,0,123,122,1,0.052074513,44,0,0,0,0,0,2195,44,5913,13317,3151,0,0,94311
48,1624181094.561742306,1624181094.661679745,1,0,0,1,-0.007345918,-0.023040220,-0.004400079,0.000006805,-0.000014511,0.000159899,0.999999987,2313,1960,0.847384349,0.012027510,0.002013997,0.001793665,0.116948059,112.858007715,1664,0.974998422,154.850902545,320.412361678,1147.134109654,0.095445731,0.093059437,0.000000587,0.000001711,0.000003698,-0.071245588,-0.997287685,0.018475382,0.000000001,0.000000002,0.000000009,0.008874609,-0.009657473,0.999913984,0.000000000,0.115568651,0.040717508,0.042754403,0.003374104,116.914861620,0,100,98,2,0.043233895,35,0,0,0,0,0,2175,38,5945,13417,3186,0,0,96486
49,1624181094.661739826,1624181094.761737108,1,0,0,1,-0.009178403,-0.023527549,-0.004474921,-0.000018888,-0.000019971,0.000253646,0.999999967,2340,2010,0.858974359,0.012833321,0.002338311,0.002016813,0.118194579,117.059497747,1690,0.977188116,156.975334943,315.905230118,1178.567350651,0.095053155,0.092884814,0.000000575,0.000001709,0.000003644,-0.091450709,-0.995648305,0.017922632,0.000000001,0.000000002,0.000000009,0.007935254,-0.005872897,0.999951269,0.000000000,0.115364514,0.037252950,0.040107356,0.003429166,117.168098892,0,148,148,0,0.063247863,47,0,0,0,0,0,2145,47,5984,13565,3233,0,0,98631
50,1624181094.761737585,1624181094.861746788,1,0,0,1,-0.009618909,-0.024730123,-0.004771796,-0.000006740,-0.000034358,0.000120547,0.999999992,2346,2003,0.853793691,0.012059015,0.002096315,0.001876987,0.117548641,115.377886389,1725,0.977086500,155.920645328,321.249702921,1208.303864817,0.092508473,0.090388780,0.000000579,0.000001718,0.000003631,-0.088069133,-0.995958522,0.017619580,0.000000001,0.000000002,0.000000008,-0.009393269,0.007012925,-0.999931290,0.000000000,0.115131852,0.038417649,0.040415817,0.003550190,117.333061257,0,98,94,4,0.041773231,51,0,0,0,0,0,2197,51,6016,13663,3284,0,0,100828
51,1624181094.861735106,1624181094.961675882,1,0,0,1,-0.008443677,-0.023217886,-0.005077601,-0.000010374,-0.000038496,0.000055361,0.999999998,2328,2007,0.862113402,0.013145016,0.002277338,0.001924340,0.115526798,116.971401808,1698,0.977010528,156.567623399,312.252918941,1190.143333484,0.094376753,0.092207081,0.000000573,0.000001704,0.000003665,-0.090947444,-0.995670900,0.019183881,0.000000001,0.000000002,0.000000008,-0.005674057,0.009082502,-0.999942655,0.000000000,0.114724681,0.039043808,0.040308297,0.003636877,117.524277472,0,128,122,6,0.054982818,46,0,0,0,0,0,2153,47,6047,13791,3330,0,0,102981
52,1624181094.961732626,1624181095.061641693,1,0,0,1,-0.009434749,-0.023184769,-0.004630617,0.000013021,-0.000032118,0.000147345,0.999999989,2344,2008,0.856655290,0.012143116,0.002116595,0.001862470,0.119659378,114.308391599,1706,0.974901849,153.852329232,321.604302245,1187.725923701,0.092504776,0.090183077,0.000000570,0.000001712,0.000003586,-0.083575870,-0.996367430,0.016340708,0.000000001,0.000000002,0.000000008,0.007102208,-0.002817950,0.999970808,0.000000000,0.115039518,0.036362299,0.037203387,0.003590698,117.240571878,0,93,90,3,0.039675768,42,0,0,0,0,0,2208,43,6085,13884,3372,0,0,105189
53,1624181095.061730146,1624181095.161641359,1,0,0,1,-0.009486311,-0.026325339,-0.004529671,-0.000002282,-0.000017870,0.000206365,0.999999979,2328,1997,0.857817869,0.012882774,0.002055757,0.001828624,0.127013898,109.561934461,1670,0.975821031,156.095335313,315.361566042,1158.164220939,0.095786274,0.093470261,0.000000575,0.000001701,0.000003435,-0.079884833,-0.996710068,0.013691399,0.000000001,0.000000002,0.000000008,-0.006124990,0.001249169,-0.999980462,0.000000000,0.115453266,0.036484607,0.039397682,0.003381613,116.908106680,0,116,115,1,0.049828179,60,0,0,0,0,0,2152,60,6110,14000,3432,0,0,107341
54,1624181095.161727667,1624181095.261631966,1,0,0,1,-0.010896645,-0.026856552,-0.004682692,-0.000009887,-0.000022455,0.000241808,0.999999970,2326,1996,0.858125537,0.012476757,0.002244990,0.001997628,0.116747379,115.441819396,1700,0.975434984,158.702173826,325.932987299,1173.604311767,0.095705220,0.093354220,0.000000575,0.000001689,0.000003576,-0.091123630,-0.995711516,0.015970617,0.000000001,0.000000002,0.000000008,-0.006209673,0.006953288,-0.999956545,0.000000000,0.115599622,0.035053661,0.038854851,0.003298594,116.796656643,0,103,103,0,0.044282029,46,0,0,0,0,0,2176,47,6139,14103,3478,0,0,109517
55,1624181095.261725426,1624181095.361643314,1,0,0,1,-0.012261025,-0.027011282,-0.004569521,0.000009352,-0.000036807,0.000181635,0.999999983,2327,2011,0.864202836,0.012466377,0.002078927,0.001820989,0.112424590,115.321183646,1709,0.977508872,152.181011584,323.157792571,1195.223857651,0.091095662,0.089046818,0.000000574,0.000001695,0.000003643,-0.077369947,-0.996828560,0.018620215,0.000000001,0.000000002,0.000000008,-0.004614453,0.002454126,-0.999986342,0.000000000,0.115591828,0.034677497,0.038156399,0.003391688,116.731566147,0,120,118,2,0.051568543,40,0,0,0,0,0,2167,40,6172,14223,3518,0,0,111684
56,1624181095.361722946,1624181095.461591482,1,0,0,1,-0.011853741,-0.029794504,-0.004506547,0.000021426,-0.000033911,0.000197818,0.999999980,2331,2007,0.861003861,0.012397452,0.002166529,0.001828040,0.114239188,116.442203765,1724,0.976848174,150.461745430,318.765319931,1214.859186765,0.089343254,0.087274794,0.000000574,0.000001715,0.000003688,-0.087204291,-0.996064673,0.015829705,0.000000001,0.000000001,0.000000008,-0.006798199,0.002536807,-0.999973674,0.000000000,0.115593121,0.034793893,0.038979551,0.003256829,116.645219327,0,116,114,2,0.049764050,53,0,0,0,0,0,2161,54,6209,14339,3571,0,0,113845
57,1624181095.461720467,1624181095.561677456,1,0,0,1,-0.010581673,-0.028384754,-0.004156707,0.000017342,-0.000020662,0.000106429,0.999999994,2329,2003,0.860025762,0.011909428,0.002092264,0.001822624,0.112105429,114.928563663,1731,0.977685594,155.971129653,327.126053382,1209.276580252,0.092161160,0.090104639,0.000000569,0.000001708,0.000003681,-0.067836217,-0.997512783,0.019144045,0.000000001,0.000000002,0.000000008,-0.005629691,0.005915793,-0.999966654,0.000000000,0.115407739,0.034453722,0.039054745,0.003420510,116.462544367,0,106,106,0,0.045513096,43,0,0,0,0,0,2180,43,6236,14445,3614,0,0,116025
58,1624181095.561717987,1624181095.661695719,1,0,0,1,-0.010549240,-0.027051293,-0.004927224,-0.000001777,-0.000030908,0.000222639,0.999999975,2355,2036,0.864543524,0.012289677,0.002043857,0.001739948,0.111766960,118.409402847,1734,0.975836234,153.863971643,314.557698814,1223.678359795,0.090930778,0.088733548,0.000000557,0.000001717,0.000003676,-0.065239990,-0.997713046,0.017675458,0.000000001,0.000000002,0.000000008,-0.005423235,0.011056889,-0.999924164,0.000000000,0.115288764,0.031386624,0.039166085,0.003567299,116.390156605,0,110,109,1,0.046709130,50,0,0,0,0,0,2194,51,6261,14555,3664,0,0,118219
59,1624181095.661715508,1624181095.761759281,1,0,0,1,-0.011137044,-0.022711888,-0.005128982,0.000014011,-0.000009592,0.000224678,0.999999975,2347,2031,0.865360034,0.012942052,0.002397179,0.001980664,0.111503438,121.880747535,1751,0.977391182,152.937203003,315.047566016,1243.427189902,0.089363173,0.087342777,0.000000556,0.000001738,0.000003739,-0.074714760,-0.997067233,0.016572183,0.000000000,0.000000002,0.000000008,-0.009985171,0.008548023,-0.999913610,0.000000000,0.115183710,0.032131926,0.040719197,0.003499776,116.423960118,0,105,104,1,0.044737963,52,0,0,0,0,0,2190,52,6297,14660,3716,0,0,120409
60,1624181095.761713266,1624181095.861711264,1,0,0,1,-0.008985951,-0.018437547,-0.004920843,0.000004087,-0.000033527,0.000026103,0.999999999,2341,2010,0.858607433,0.013047964,0.002325201,0.002003234,0.118882234,117.900051415,1723,0.974904801,157.101730620,304.235215205,1218.424025762,0.093526242,0.091179182,0.000000564,0.000001745,0.000003649,-0.083073406,-0.996363613,0.018930386,0.000000000,0.000000002,0.000000009,0.007070363,-0.006358756,0.999954787,0.000000000,0.115414978,0.029305888,0.041252222,0.003467948,116.358694178,0,108,106,2,0.046134131,53,0,0,0,0,0,2180,53,6327,14768,3769,0,0,122589
61,1624181095.861710787,1624181095.961697817,1,0,0,1,-0.010281716,-0.020923649,-0.004974637,0.000002842,-0.000020412,0.000240110,0.999999971,2344,2028,0.865187713,0.012267825,0.001919021,0.001676550,0.111906292,119.702234145,1728,0.975979068,155.384548937,312.425871715,1218.681408369,0.092134777,0.089921614,0.000000565,0.000001724,0.000003660,-0.075523598,-0.996984031,0.017861331,0.000000000,0.000000002,0.000000007,-0.006667061,-0.002255359,-0.999975232,0.000000000,0.115401766,0.029432491,0.043519951,0.003544780,116.346476385,0,97,95,2,0.041382253,46,0,0,0,0,0,2201,46,6359,14865,3815,0,0,124790
62,1624181095.961708307,1624181096.061608553,1,0,0,1,-0.009949958,-0.019716839,-0.004816940,0.000015703,-0.000003868,0.000154476,0.999999988,2364,2018,0.853637902,0.012473311,0.002258000,0.001883818,0.113829060,120.600010698,1724,0.976474483,147.064389381,315.716680601,1220.660939221,0.087359344,0.085304170,0.000000561,0.000001726,0.000003695,-0.086783685,-0.996084460,0.016862382,0.000000000,0.000000002,0.000000008,-0.005627522,0.012788671,-0.999902386,0.000000000,0.115595304,0.028511227,0.043394786,0.003580311,116.417150395,0,97,94,3,0.041032149,44,0,0,0,0,0,2223,44,6390,14962,3859,0,0,127013
63,1624181096.061705828,1624181096.161587715,1,0,0,1,-0.009124015,-0.019922204,-0.004968713,0.000007660,-0.000018761,0.000153585,0.999999988,2340,2003,0.855982906,0.012184868,0.001942007,0.001677591,0.111252249,118.220372302,1724,0.976355348,146.925882538,313.767887496,1222.542850616,0.087287717,0.085223830,0.000000563,0.000001727,0.000003713,-0.083639877,-0.996346786,0.017246823,0.000000001,0.000000002,0.000000008,-0.005770393,-0.000895778,-0.999982950,0.000000000,0.115380711,0.028459736,0.040176480,0.003093853,116.556546254,0,74,72,2,0.031623932,44,0,0,0,0,0,2221,45,6413,15036,3903,0,0,129234
64,1624181096.261700869,1624181096.361628771,1,0,0,1,-0.007874095,-0.019258822,-0.004735075,0.000008080,-0.000026422,0.000065568,0.999999997,2355,2015,0.855626327,0.012519294,0.002001291,0.001786075,0.112114654,118.307068458,1712,0.976394725,149.960047354,316.390380531,1205.237341902,0.089711142,0.087593486,0.000000689,0.000002188,0.000004887,-0.081700416,-0.996497710,0.017814472,0.000000001,0.000000002,0.000000008,-0.008034651,0.006268606,-0.999948073,0.000000000,0.115398241,0.028397492,0.039775228,0.003028060,116.441693541,0,86,82,4,0.036518047,53,0,0,0,0,0,2216,53,6439,15122,3956,0,0,131450
65,1624181096.361698627,1624181096.461656570,1,0,0,1,-0.008333910,-0.020209654,-0.004808216,0.000011999,-0.000021904,0.000145649,0.999999989,2336,2006,0.858732877,0.012818187,0.001909147,0.001673038,0.112924765,117.798747221,1713,0.974661929,147.614222606,320.371683364,1201.609977588,0.088413145,0.086172926,0.000000568,0.000001789,0.000004083,-0.079047250,-0.996692885,0.018836791,0.000000001,0.000000002,0.000000008,-0.006959212,0.003104392,-0.999970966,0.000000000,0.115135411,0.029064310,0.038331212,0.003183747,116.548043873,0,80,79,1,0.034246575,48,0,0,0,0,0,2208,48,6464,15202,4004,0,0,133658
66,1624181096.461696148,1624181096.561617136,1,0,0,1,-0.007876964,-0.017648242,-0.004842377,0.000006608,-0.000024546,0.000112354,0.999999993,2343,1997,0.852326078,0.012442391,0.001970685,0.001728369,0.110563455,119.602181519,1727,0.974507338,150.620019699,321.763933102,1210.590220272,0.089496335,0.087214835,0.000000565,0.000001724,0.000003864,-0.084004716,-0.996328720,0.016501225,0.000000001,0.000000002,0.000000008,0.006642944,-0.002466076,0.999974895,0.000000000,0.114964320,0.028768504,0.040136888,0.003107971,116.690620758,0,77,74,3,0.032863850,40,0,0,0,0,0,2224,42,6495,15279,4044,0,0,135882
67,1624181096.561693668,1624181096.661623001,1,0,0,1,-0.009624326,-0.019350580,-0.004912750,-0.000000288,-0.000016320,0.000109276,0.999999994,2332,2008,0.861063465,0.012888844,0.002222468,0.001843199,0.107272037,124.654370255,1732,0.975435173,152.271195521,322.186569359,1214.995953969,0.090130433,0.087916395,0.000000565,0.000001715,0.000003893,-0.089123157,-0.995867955,0.017437887,0.000000000,0.000000002,0.000000009,-0.007059142,0.006141615,-0.999956224,0.000000000,0.114621154,0.028414177,0.040198339,0.002936104,117.267303829,0,89,87,2,0.038164666,55,0,0,0,0,0,2188,55,6518,15368,4099,0,0,138070
68,1624181096.661691189,1624181096.761646509,1,0,0,1,-0.011124731,-0.020398762,-0.005536551,-0.000000577,-0.000026247,0.000189831,0.999999982,2339,2016,0.861906798,0.012968854,0.002091842,0.001740428,0.109753855,117.367311956,1736,0.974854421,151.786796729,321.407998414,1219.152478976,0.089690100,0.087434791,0.000000557,0.000001695,0.000003785,-0.076144065,-0.997001234,0.013806575,0.000000001,0.000000002,0.000000008,0.004394284,-0.007270882,0.999963912,0.000000000,0.114261444,0.027924351,0.040234341,0.002909719,117.492769041,0,80,78,2,0.034202651,47,0,0,0,0,0,2212,47,6542,15448,4146,0,0,140282
69,1624181096.761688709,1624181096.861688375,1,0,0,1,-0.010476618,-0.022010435,-0.005527323,-0.000003999,-0.000025056,0.000131869,0.999999991,2363,2023,0.856115108,0.011716807,0.002082857,0.001765983,0.107891186,120.161747399,1729,0.975152142,152.179328508,314.787397804,1219.071326592,0.090258537,0.088015806,0.000000555,0.000001723,0.000003805,-0.088146847,-0.995983038,0.015745516,0.000000001,0.000000001,0.000000008,0.007734288,-0.004265710,0.999960991,0.000000000,0.113746274,0.031125521,0.040656799,0.002759445,117.647881524,0,87,85,2,0.036817605,37,0,0,0,0,0,2237,39,6574,15535,4183,0,0,142519
70,1624181096.861686468,1624181096.961653709,1,0,0,1,-0.008058015,-0.022509129,-0.005331351,0.000006667,-0.000007547,0.000065196,0.999999998,2349,2024,0.861643252,0.012351171,0.002088467,0.001797646,0.113692267,117.056695937,1736,0.975764334,154.321875252,312.952751807,1226.652256250,0.091103032,0.088895089,0.000000560,0.000001715,0.000003677,-0.085173699,-0.996264325,0.014242070,0.000000001,0.000000002,0.000000008,0.010367331,-0.002495160,0.999943145,0.000000000,0.113553456,0.030163017,0.041194573,0.002762421,117.731822001,0,106,104,2,0.045125585,48,0,0,0,0,0,2195,48,6602,15641,4231,0,0,144714
71,1624181096.961683989,1624181097.061668634,1,0,0,1,-0.008065299,-0.023187434,-0.004911285,-0.000017021,-0.000018836,0.000015395,1.000000000,2333,2004,0.858979854,0.012264906,0.002081066,0.001836943,0.107134714,123.148524591,1728,0.975181610,149.870790452,319.084257428,1216.158774953,0.088938081,0.086730782,0.000000560,0.000001718,0.000003804,-0.090942987,-0.995780340,0.012283654,0.000000001,0.000000001,0.000000009,-0.005932358,0.003299151,-0.999976961,0.000000000,0.113133851,0.028235271,0.040904738,0.002678055,118.040678140,0,123,123,0,0.052721817,44,0,0,0,0,0,2166,44,6637,15764,4275,0,0,146880
72,1624181097.061681509,1624181097.161606073,1,0,0,1,-0.009893239,-0.026863933,-0.005087779,0.000005116,-0.000029133,0.000214566,0.999999977,2343,2013,0.859154930,0.011988543,0.002029477,0.001728414,0.106177181,123.013543703,1721,0.975919994,147.150427056,318.961559908,1213.446321972,0.087612574,0.085502863,0.000000563,0.000001716,0.000003846,-0.092542026,-0.995604459,0.014412973,0.000000001,0.000000001,0.000000008,-0.009530628,0.005631659,-0.999938724,0.000000000,0.112459742,0.028953460,0.041871766,0.002958355,118.475935746,0,98,96,2,0.041826718,32,0,0,0,0,0,2212,33,6669,15862,4307,0,0,149092
73,1624181097.161679029,1624181097.261595488,1,0,0,1,-0.010925793,-0.028494846,-0.005282599,0.000013068,-0.000011496,0.000229150,0.999999974,2359,2032,0.861381942,0.012079646,0.001965241,0.001706653,0.109501616,120.001526232,1725,0.974608861,154.498177490,310.567602785,1216.134505446,0.091897544,0.089564161,0.000000553,0.000001708,0.000003788,-0.085148364,-0.996300431,0.011627835,0.000000001,0.000000001,0.000000008,0.008280382,-0.000236638,0.999965689,0.000000000,0.111584127,0.028719085,0.042297061,0.002916635,118.997915334,0,98,97,1,0.041543027,30,0,0,0,0,0,2230,31,6695,15960,4337,0,0,151322
