frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,dynamic_threshold_ready,dynamic_normal_ratio_threshold,dynamic_condition_threshold,dynamic_normal_ratio_mean,dynamic_normal_ratio_std,dynamic_condition_mean,dynamic_condition_std,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
58,1517157228.870992899,1517157228.971832275,1,0,0,1,6.876558897,2.533356439,-0.394521088,0.026153152,0.018288854,0.211329884,0.976893654,870,536,0.616091954,0.027675060,0.012643893,0.008409970,0.207200242,27.575714141,0.000000000,0.251844493,0.104363703,3.424164944,0.906734643,28.413475562,0,1,0.080000000,40.000000000,0.382499300,0.107064854,27.032280851,2.289622733,93,89,4,0.106896552,33,0,0,0,0,742,35,3326,8237,2292,0,34439
59,1517157228.971853018,1517157229.072630405,1,0,0,1,7.014148482,2.635820030,-0.403287695,0.009824293,0.008170167,0.228679731,0.973417851,834,525,0.629496403,0.031413984,0.018305690,0.011638184,0.220205152,26.652649609,0.000000000,0.246483565,0.102429200,3.401820897,0.930577769,28.294385953,0,1,0.080000000,40.000000000,0.379748552,0.108201019,27.025846423,2.270665057,86,85,1,0.103117506,25,0,0,0,0,721,27,3348,8323,2317,0,35160
60,1517157229.072650909,1517157229.173490286,1,0,0,1,7.159453228,2.719795136,-0.405984750,0.008957214,-0.002578869,0.211002415,0.977441097,787,509,0.646759848,0.028693341,0.014680453,0.010574295,0.233327894,29.709432643,0.000000000,0.241881907,0.098110360,3.380733245,0.963109750,28.353967192,0,1,0.080000000,40.000000000,0.377308207,0.108920603,27.070572860,2.277721361,87,86,1,0.110546379,22,0,0,0,0,678,22,3360,8410,2339,0,35838
61,1517157229.173511028,1517157229.274350405,1,0,0,1,7.315308599,2.797419339,-0.414494053,0.007465186,-0.005422179,0.203143607,0.979105483,766,492,0.642297650,0.026069264,0.013357793,0.010030565,0.249781152,27.131728127,0.000000000,0.240300188,0.101272744,3.362822450,0.970054255,28.197179991,0,1,0.080000000,40.000000000,0.375217600,0.109231173,27.071575406,2.258987712,75,75,0,0.097911227,17,0,0,0,0,673,18,3371,8485,2356,0,36511
62,1517157229.274370909,1517157229.375210285,1,0,0,1,7.479706543,2.859311535,-0.422400926,0.008866337,-0.003069305,0.197271341,0.980304027,747,474,0.634538153,0.025532773,0.012318625,0.009023852,0.210652696,32.409735434,0.000000000,0.236264529,0.104163440,3.341521328,0.940357629,28.310604974,0,1,0.080000000,40.000000000,0.372563327,0.110312109,27.157674761,2.339426780,69,68,1,0.092369478,20,0,0,0,0,656,22,3383,8554,2376,0,37167
63,1517157229.375231028,1517157229.476070404,1,0,0,1,7.645616089,2.932612913,-0.431328106,0.008051895,-0.004843474,0.199932589,0.979764598,718,456,0.635097493,0.025991199,0.012937688,0.008735227,0.231548184,29.136376152,0.000000000,0.232620539,0.096791726,3.332808114,0.895098056,28.397357003,0,1,0.080000000,40.000000000,0.370324992,0.110843293,27.189082720,2.333925119,62,60,2,0.086350975,14,0,0,0,0,640,16,3394,8616,2390,0,37807
64,1517157229.476090908,1517157229.576930285,1,0,0,1,7.808862330,3.002678791,-0.443056990,0.005817131,-0.002478624,0.201318439,0.979505438,712,458,0.643258427,0.024748652,0.012566841,0.007140407,0.213855199,30.461176457,0.000000000,0.230459468,0.101039308,3.324813952,0.868735022,28.646467468,0,1,0.080000000,40.000000000,0.367880151,0.111672869,27.240209184,2.350908448,68,68,0,0.095505618,9,0,0,0,0,634,10,3409,8684,2399,0,38441
65,1517157229.576951027,1517157229.677790403,1,0,0,1,7.969697785,3.074537001,-0.446267001,0.005540584,-0.002909304,0.202155101,0.979333525,714,463,0.648459384,0.025776394,0.012056175,0.008417470,0.189777544,35.252908982,0.000000000,0.226443744,0.096403553,3.312404512,0.783348450,29.005403644,0,1,0.080000000,40.000000000,0.365140111,0.112957829,27.363481489,2.532645100,48,47,1,0.067226891,26,0,0,0,0,638,28,3413,8732,2425,0,39079
66,1517157229.677810907,1517157229.778650284,1,0,0,1,8.131206044,3.151420428,-0.465392233,0.005659892,-0.002978438,0.203257153,0.979104501,721,469,0.650485437,0.027689007,0.012131852,0.008917114,0.203757989,31.357796147,0.000000000,0.225351055,0.092571376,3.309475005,0.697575737,29.156805061,0,1,0.080000000,40.000000000,0.362694927,0.113819049,27.424001408,2.560308167,80,79,1,0.110957004,28,0,0,0,0,612,29,3427,8812,2453,0,39691
67,1517157229.778671026,1517157229.879510403,1,0,0,1,8.297240900,3.227565473,-0.477888943,0.007963515,-0.002196531,0.204549753,0.978821310,709,465,0.655853315,0.027948113,0.014360701,0.009702893,0.238210265,29.784429882,0.000000000,0.226316065,0.084977136,3.304188931,0.620827758,29.065298493,0,1,0.080000000,40.000000000,0.360836947,0.113970430,27.459231684,2.557197061,77,76,1,0.108603667,21,0,0,0,0,611,21,3440,8889,2474,0,40302
68,1517157229.879530907,1517157229.980370283,1,0,0,1,8.467399631,3.306333281,-0.486516713,0.006322317,-0.003890964,0.204826359,0.978770173,714,471,0.659663866,0.029265791,0.012183941,0.008244688,0.189101016,34.632137517,0.000000000,0.222851596,0.065859053,3.309010044,0.525404887,29.545762071,0,1,0.080000000,40.000000000,0.358311419,0.115002548,27.564715593,2.681154706,69,69,0,0.096638655,26,0,0,0,0,618,27,3449,8958,2500,0,40920
69,1517157229.980391026,1517157230.081168413,1,0,0,1,8.637623208,3.391544729,-0.503101403,0.010607345,-0.001986347,0.205061313,0.978689632,701,467,0.666191155,0.027308904,0.013846896,0.009655619,0.186700380,33.675827280,0.000000000,0.220761181,0.065558036,3.329735566,0.449515403,29.793215701,0,1,0.080000000,40.000000000,0.355824303,0.115993714,27.653282429,2.760037288,71,71,0,0.101283880,22,0,0,0,0,608,22,3458,9029,2522,0,41528
70,1517157230.081188917,1517157230.182028294,1,0,0,1,8.803189177,3.468086239,-0.506417637,0.007738779,-0.003428773,0.205739569,0.978570174,689,450,0.653120464,0.028349216,0.013215781,0.008777971,0.193777547,33.523216633,0.000000000,0.219407912,0.064929183,3.345782138,0.426201330,30.138042086,0,1,0.080000000,40.000000000,0.353509349,0.116756609,27.737138632,2.827397843,83,82,1,0.120464441,18,0,0,0,0,586,20,3470,9112,2540,0,42114
71,1517157230.182049036,1517157230.282888412,1,0,0,1,8.979337945,3.552975575,-0.513732600,0.009691827,-0.002541329,0.206510293,0.978393126,697,463,0.664275466,0.027517275,0.012613847,0.008593689,0.187556403,32.719739019,0.000000000,0.216653166,0.064736985,3.371541503,0.427177680,30.397069546,0,1,0.080000000,40.000000000,0.351171983,0.117569272,27.807316102,2.868157233,74,71,3,0.106169297,16,0,0,0,0,605,18,3482,9186,2556,0,42719
72,1517157230.282908916,1517157230.383748293,1,0,0,1,9.155195242,3.643458089,-0.521268631,0.000163861,0.000628608,0.201351383,0.979518861,692,441,0.637283237,0.026449762,0.013782685,0.010043830,0.193995163,32.449827899,0.000000000,0.214755469,0.060783282,3.404035183,0.431269712,30.560158036,0,1,0.080000000,40.000000000,0.348988972,0.118190132,27.871795433,2.899527523,67,66,1,0.096820809,11,0,0,0,0,613,12,3494,9253,2567,0,43332
73,1517157230.383769035,1517157230.484608412,1,0,0,1,9.334215961,3.730179657,-0.534071224,0.002613446,0.001956345,0.181809202,0.983328407,711,459,0.645569620,0.027823629,0.011894514,0.008437514,0.177490290,35.301978063,0.000000000,0.212637075,0.057363762,3.436767879,0.464810387,30.929516116,0,1,0.080000000,40.000000000,0.346639675,0.119058534,27.973578756,3.006326787,108,107,1,0.151898734,25,0,0,0,0,577,26,3519,9361,2592,0,43909
74,1517157230.484628916,1517157230.585468292,1,0,0,1,9.504491393,3.800858791,-0.549167440,0.006088457,0.001281143,0.165767070,0.986145308,677,420,0.620384047,0.029201892,0.017010163,0.010993193,0.184458644,36.202159493,0.000000000,0.209367942,0.054743956,3.450050405,0.465518210,31.270378635,0,1,0.080000000,40.000000000,0.344448039,0.119724767,28.084775793,3.133447721,95,93,2,0.140324963,19,0,0,0,0,556,26,3541,9456,2611,0,44465
75,1517157230.585489035,1517157230.686328411,1,0,0,1,9.687725556,3.854545270,-0.556987224,0.001361069,0.000384372,0.151738476,0.988419665,692,442,0.638728324,0.023347846,0.012092257,0.008808280,0.171856682,30.961657841,0.000000000,0.206324861,0.064513161,3.472975420,0.441319505,31.281248191,0,1,0.080000000,40.000000000,0.342146821,0.120560252,28.123134221,3.129930137,64,63,1,0.092485549,9,0,0,0,0,619,9,3551,9520,2620,0,45084
76,1517157230.686348915,1517157230.787188292,1,0,0,1,9.875768431,3.905003541,-0.573088779,0.008094035,-0.001874680,0.145954976,0.989256345,698,445,0.637535817,0.025816096,0.012607045,0.008680871,0.172412773,33.943425828,0.000000000,0.203516774,0.065786796,3.490462503,0.352023575,31.489389615,0,1,0.080000000,40.000000000,0.339913479,0.121316173,28.199717005,3.179218623,62,61,1,0.088825215,13,0,0,0,0,622,14,3574,9582,2633,0,45706
77,1517157230.787209034,1517157230.888048410,1,0,0,1,10.060234998,3.966233984,-0.581646866,0.002000760,0.002274418,0.149416781,0.988769665,687,444,0.646288210,0.024713619,0.012155435,0.008565907,0.173066496,35.451115741,0.000000000,0.201436586,0.068028585,3.508714506,0.248265686,31.916651644,0,1,0.080000000,40.000000000,0.337746635,0.121997181,28.293891014,3.263462925,68,67,1,0.098981077,19,0,0,0,0,599,20,3594,9650,2652,0,46305
78,1517157230.888070107,1517157230.988908291,1,0,0,1,10.231986542,4.022432743,-0.597625084,0.002162137,0.001311839,0.150120362,0.988664494,723,447,0.618257261,0.025210239,0.013044746,0.008951712,0.194418584,32.724069321,0.000000000,0.200797503,0.069722653,3.518357032,0.214890591,32.174069403,0,1,0.080000000,40.000000000,0.335909096,0.122280394,28.350688172,3.280555590,73,71,2,0.100968188,18,0,0,0,0,632,18,3619,9723,2670,0,46937
79,1517157230.988929987,1517157231.089708328,1,0,0,1,10.403582968,4.082417883,-0.611740065,0.005407631,0.000656625,0.150986823,0.988520766,702,443,0.631054131,0.025672685,0.012007885,0.007913292,0.184753200,34.641196568,0.000000000,0.199024905,0.059646914,3.532836228,0.180176334,32.573496751,0,1,0.080000000,40.000000000,0.333995730,0.122673462,28.430314861,3.334721653,63,62,1,0.089743590,22,0,0,0,0,615,24,3638,9786,2692,0,47552
80,1517157231.089729071,1517157231.190568209,1,0,0,1,10.584006186,4.146270415,-0.620858815,0.000576587,-0.004417359,0.153313069,0.988167626,677,431,0.636632201,0.025734933,0.012593211,0.009137384,0.158492961,34.542692784,0.000000000,0.195283158,0.057719765,3.550118265,0.168805667,32.815159758,0,1,0.080000000,40.000000000,0.331801945,0.123453923,28.506719585,3.382682481,31,30,1,0.045790251,11,0,0,0,0,635,11,3641,9817,2703,0,48187
81,1517157231.190588951,1517157231.291428328,1,0,0,1,10.756000011,4.206427803,-0.619588254,0.005771798,0.000520190,0.154265307,0.988012465,665,428,0.643609023,0.024454784,0.012199963,0.008543066,0.181002164,29.877244417,0.000000000,0.191844209,0.060255549,3.556493126,0.158750524,32.952435573,0,1,0.080000000,40.000000000,0.329940220,0.123814353,28.523639644,3.365141588,55,54,1,0.082706767,15,0,0,0,0,594,16,3650,9872,2718,0,48781
82,1517157231.291449070,1517157231.392288208,1,0,0,1,10.933794448,4.269395245,-0.630119532,0.002939447,0.004376466,0.154865584,0.987921483,684,430,0.628654971,0.027198361,0.014157266,0.009896495,0.201281447,32.940477959,0.000000000,0.191375647,0.059861323,3.563801718,0.154576905,32.978972699,0,1,0.080000000,40.000000000,0.328371210,0.123864635,28.577503526,3.379509567,57,56,1,0.083333333,19,0,0,0,0,606,21,3664,9929,2737,0,49387
83,1517157231.392308950,1517157231.493148327,1,0,0,1,11.112568333,4.331161912,-0.633468408,0.002528120,0.006643748,0.156208960,0.987698451,688,402,0.584302326,0.023360028,0.011509808,0.008387480,0.173151119,28.398241765,0.000000000,0.188455793,0.065485025,3.574940688,0.154446304,32.942065980,0,1,0.080000000,40.000000000,0.326501089,0.124275429,28.575343746,3.359146317,67,67,0,0.097383721,22,0,0,0,0,594,27,3678,9996,2759,0,49981
84,1517157231.493169069,1517157231.594008207,1,0,0,1,11.291781805,4.395389853,-0.638705983,0.004490390,0.000092039,0.156257441,0.987706151,674,424,0.629080119,0.025358347,0.013494830,0.009836414,0.198485434,28.357067575,0.000000000,0.187687305,0.064507078,3.589200612,0.152783302,32.836860536,0,1,0.080000000,40.000000000,0.324977093,0.124311276,28.572745220,3.339175454,47,46,1,0.069732938,13,0,0,0,0,608,19,3688,10043,2772,0,50589
85,1517157231.594028950,1517157231.694868326,1,0,0,1,11.466673632,4.459312920,-0.644993268,0.004484283,0.003515087,0.156022540,0.987737061,681,417,0.612334802,0.025205559,0.013055733,0.009540131,0.178503332,36.146012046,0.000000000,0.187123594,0.065148805,3.595620703,0.150974468,32.881515689,0,1,0.080000000,40.000000000,0.323253872,0.124583012,28.661842477,3.418440306,60,56,4,0.088105727,7,0,0,0,0,613,8,3702,10103,2779,0,51202
86,1517157231.694889069,1517157231.795728207,1,0,0,1,11.634572409,4.518159155,-0.657862288,0.005159607,0.002616805,0.157281932,0.987536797,698,432,0.618911175,0.024656713,0.013292194,0.009759745,0.190378977,29.787883865,0.000000000,0.186454644,0.065969953,3.590908464,0.150885789,32.803020075,0,1,0.080000000,40.000000000,0.321708815,0.124673025,28.674935982,3.400650803,56,53,3,0.080229226,12,0,0,0,0,629,13,3726,10159,2791,0,51831
87,1517157231.795748949,1517157231.896588326,1,0,0,1,11.814331137,4.581825745,-0.666391031,0.003621699,0.001860366,0.158757888,0.987309149,687,424,0.617176128,0.024673276,0.011307171,0.008486475,0.194491103,34.375073788,0.000000000,0.184268686,0.065790414,3.594095444,0.153299899,33.032552270,0,1,0.080000000,40.000000000,0.320246542,0.124693995,28.740454807,3.435211066,52,50,2,0.075691412,13,0,0,0,0,619,16,3736,10211,2804,0,52450
88,1517157231.896609068,1517157231.997448206,1,0,0,1,11.997760794,4.645615424,-0.676581877,0.004627561,0.005929806,0.159477997,0.987172828,688,432,0.627906977,0.025542958,0.012571293,0.009377987,0.194282964,28.486704522,0.000000000,0.184527783,0.059959820,3.597486172,0.154346010,32.725280620,0,1,0.080000000,40.000000000,0.318815138,0.124700280,28.737571281,3.415742945,49,48,1,0.071220930,17,0,0,0,0,622,17,3750,10260,2821,0,53072
89,1517157231.997468948,1517157232.098247290,1,0,0,1,12.167391195,4.705593009,-0.697745353,0.000390218,0.004358633,0.160555049,0.987017186,679,416,0.612665685,0.032623144,0.016276173,0.012869496,0.194397336,29.297994222,0.000000000,0.184912631,0.081214749,3.596215487,0.155084042,32.506388968,0,1,0.080000000,40.000000000,0.317417185,0.124689273,28.743868168,3.397012788,74,73,1,0.108983800,18,0,0,0,0,580,25,3771,10334,2839,0,53652
90,1517157232.098268032,1517157232.199107409,1,0,0,1,12.341744481,4.771870645,-0.728051036,0.004281732,0.005724269,0.161898837,0.986781468,660,396,0.600000000,0.033002287,0.014196111,0.011298967,0.189487014,29.604688913,0.000000000,0.184698104,0.097116978,3.589513543,0.156285427,32.310462582,0,1,0.080000000,40.000000000,0.315995739,0.124717646,28.753432843,3.379292681,50,50,0,0.075757576,12,0,0,0,0,591,19,3784,10384,2851,0,54243
91,1517157232.199127913,1517157232.299967289,1,0,0,1,12.518762988,4.836681818,-0.735451029,0.003098493,0.002406881,0.161470985,0.986869661,685,416,0.607299270,0.026783899,0.014509792,0.010944159,0.224344165,31.083282346,0.000000000,0.186537492,0.096821527,3.580255505,0.146716876,32.228639748,0,1,0.080000000,40.000000000,0.314988579,0.124397975,28.779035585,3.369439678,45,40,5,0.065693431,9,0,0,0,0,629,11,3798,10429,2860,0,54872
92,1517157232.299988031,1517157232.400827408,1,0,0,1,12.696412113,4.906230869,-0.757024776,0.006065801,0.003356409,0.161569300,0.986837019,670,410,0.611940299,0.031016168,0.015861725,0.012100203,0.197929805,31.610917546,0.000000000,0.186734225,0.103378135,3.572918270,0.107126305,32.186694230,0,1,0.080000000,40.000000000,0.313716201,0.124314019,28.809816910,3.363917629,46,46,0,0.068656716,16,0,0,0,0,603,21,3809,10475,2876,0,55475
93,1517157232.400847912,1517157232.501687288,1,0,0,1,12.882999184,4.973633280,-0.764403642,0.004211957,0.001083550,0.162753459,0.986657183,658,424,0.644376900,0.029086223,0.015463403,0.011900947,0.222443643,31.740329272,0.000000000,0.188981892,0.104720429,3.586464696,0.076913306,32.008611791,0,1,0.080000000,40.000000000,0.312734775,0.124001683,28.841327796,3.359406960,44,43,1,0.066869301,11,0,0,0,0,602,12,3820,10519,2887,0,56077
94,1517157232.501708031,1517157232.602547407,1,0,0,1,13.067697836,5.039708736,-0.772949042,0.004990922,-0.001813481,0.162751978,0.986652723,654,413,0.631498471,0.027655644,0.013344958,0.009759264,0.234161557,30.283130093,0.000000000,0.191467038,0.103092593,3.591715594,0.048515488,31.712660321,0,1,0.080000000,40.000000000,0.311898890,0.123603471,28.856666118,3.344762316,25,24,1,0.038226300,10,0,0,0,0,619,10,3827,10544,2897,0,56696
95,1517157232.602567911,1517157232.703407288,1,0,0,1,13.255157348,5.108842771,-0.778255754,0.006656236,-0.001651666,0.163519906,0.986516197,644,397,0.616459627,0.027834097,0.014157402,0.010884375,0.232848491,28.975978839,0.000000000,0.194516628,0.098879587,3.596227696,0.038330312,31.613376371,0,1,0.080000000,40.000000000,0.311066781,0.123215604,28.857922042,3.327134014,41,39,2,0.063664596,12,0,0,0,0,588,15,3836,10585,2909,0,57284
96,1517157232.703428030,1517157232.804267406,1,0,0,1,13.441786694,5.177783526,-0.783353484,0.008894122,-0.001396990,0.164531020,0.986330820,644,404,0.627329193,0.030552518,0.015468018,0.010103270,0.179793032,34.662993886,0.000000000,0.194885641,0.102181093,3.600697025,0.033324129,31.649354773,0,1,0.080000000,40.000000000,0.309699346,0.123294675,28.918391540,3.361827381,45,42,3,0.069875776,17,0,0,0,0,580,19,3847,10630,2926,0,57864
97,1517157232.804287910,1517157232.905127287,1,0,0,1,13.618745912,5.239615207,-0.790067707,0.006353762,-0.004885896,0.165505583,0.986176282,665,405,0.609022556,0.030834497,0.015696710,0.011622447,0.227953799,28.155994998,0.000000000,0.197630006,0.103459282,3.606850628,0.033863783,31.284598736,0,1,0.080000000,40.000000000,0.308856608,0.122935102,28.910531782,3.345339976,39,38,1,0.058646617,17,0,0,0,0,608,18,3856,10669,2943,0,58472
98,1517157232.905148029,1517157233.005926371,1,0,0,1,13.803169424,5.307703673,-0.800080658,0.004557474,-0.006023713,0.165969072,0.986102029,630,409,0.649206349,0.029520533,0.017025557,0.012967922,0.211353260,30.208139516,0.000000000,0.198476740,0.102468976,3.621370548,0.033069753,31.158802246,0,1,0.080000000,40.000000000,0.307861676,0.122698183,28.923772677,3.330782008,55,55,0,0.087301587,12,0,0,0,0,562,13,3868,10724,2955,0,59034
99,1517157233.005947113,1517157233.106786251,1,0,0,1,13.994678898,5.378128971,-0.809014811,0.003391542,-0.006439236,0.167287186,0.985881347,654,412,0.629969419,0.029925906,0.016050103,0.010354957,0.215566241,29.423517928,0.000000000,0.200017392,0.102102807,3.634008143,0.031049571,30.897918314,0,1,0.080000000,40.000000000,0.306929399,0.122425286,28.928820609,3.314293934,43,42,1,0.065749235,9,0,0,0,0,595,16,3882,10767,2964,0,59629
100,1517157233.106806993,1517157233.207646370,1,0,0,1,14.192956150,5.453823896,-0.819347921,0.005238994,-0.002899782,0.167579215,0.985840429,632,393,0.621835443,0.025056145,0.013018484,0.009565179,0.204095513,29.843993812,0.000000000,0.202297520,0.103233476,3.664279030,0.029711225,30.662983365,0,1,0.080000000,40.000000000,0.305901060,0.122240590,28.937972341,3.298937784,51,51,0,0.080696203,5,0,0,0,0,574,7,3892,10818,2969,0,60203
101,1517157233.207668066,1517157233.308506250,1,0,0,1,14.392411765,5.528621079,-0.826358845,0.004089859,-0.006740302,0.168732821,0.985630294,667,407,0.610194903,0.033775262,0.016378857,0.011334734,0.230270395,28.388776694,0.000000000,0.204760931,0.108049194,3.688504375,0.030802493,30.588559979,0,1,0.080000000,40.000000000,0.302943486,0.120443582,28.971821586,3.275681285,55,54,1,0.082458771,21,0,0,0,0,588,24,3906,10873,2990,0,60791
102,1517157233.308527946,1517157233.409366369,1,0,0,1,14.593359959,5.604214751,-0.836448144,0.005814496,-0.010155776,0.170452809,0.985296347,669,423,0.632286996,0.028246292,0.016629458,0.011481548,0.174446859,29.718749593,0.000000000,0.203419202,0.107551534,3.714264755,0.031521186,30.427473561,0,1,0.080000000,40.000000000,0.299494121,0.119127706,29.026677014,3.241621982,64,63,1,0.095665172,15,0,0,0,0,586,19,3917,10937,3005,0,61377
