frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_map_pause_active,transition_guard_selective_recovery_active,transition_guard_consecutive_pause_frames,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
29,1624181092.561790943,1624181092.661748648,34,33,0,0.012768117,0.026309971,1,1,0,0,0,1,-0.008828166,-0.021132563,-0.004898630,-0.000010657,-0.000032752,0.000152141,0.999999988,2386,2017,0.845347863,0.013643266,0.002472875,0.002169859,0.122277308,111.994752308,1684,0.974618754,159.732875206,329.735269809,1151.789836665,0.097323442,0.094853251,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000579,0.000001625,0.000003539,-0.075670888,-0.997039680,0.013630610,0.000000001,0.000000002,0.000000008,-0.006093222,0.014579520,-0.999875147,0.000000000,0.129990648,0.038462390,0.042258166,0.003577705,108.721368809,0,0.100598681,0.097964641,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,169,164,5,0.070829841,37,0,0,0,0,0,0,2179,38,5187,10711,2286,0,0,0,55386
30,1624181092.661788702,1624181092.761736155,35,34,0,0.012817407,0.025220177,1,1,0,0,0,1,-0.011288515,-0.024890486,-0.004206531,0.000005382,-0.000019856,0.000218358,0.999999976,2333,1982,0.849549936,0.012937081,0.002348454,0.002057149,0.122201886,112.078639087,1685,0.976573320,155.798141121,338.192259860,1151.535642925,0.094679839,0.092461805,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000581,0.000001660,0.000003545,-0.086842353,-0.996137652,0.012968595,0.000000001,0.000000002,0.000000008,-0.004869510,0.010355734,-0.999934521,0.000000000,0.129134031,0.040780792,0.043885217,0.003490605,109.212601169,0,0.099892147,0.097307287,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,162,160,2,0.069438491,49,0,0,0,0,0,0,2122,49,5224,10873,2335,0,0,0,57508
31,1624181092.761786222,1624181092.861739397,36,35,0,0.013719094,0.026313403,1,1,0,0,0,1,-0.010310322,-0.025111681,-0.004288220,0.000004977,-0.000017980,0.000145771,0.999999989,2368,2009,0.848395270,0.012955748,0.002471099,0.002203837,0.123670228,113.147077518,1682,0.977508254,154.901099123,332.193828431,1157.073955296,0.094212402,0.092093400,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000586,0.000001661,0.000003497,-0.085442427,-0.996287331,0.010542578,0.000000001,0.000000002,0.000000008,-0.004504407,0.009977021,-0.999940083,0.000000000,0.128370363,0.042225107,0.042880715,0.003346029,109.706700716,0,0.099379466,0.096836281,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,143,141,2,0.060388514,52,0,0,0,0,0,0,2172,53,5256,11016,2387,0,0,0,59680
32,1624181092.861783743,1624181092.961729527,37,36,0,0.013158441,0.025077196,1,1,0,0,0,1,-0.011981900,-0.023930904,-0.004246238,0.000013947,-0.000021073,0.000167613,0.999999986,2338,1963,0.839606501,0.011702942,0.002224260,0.001967992,0.113362625,119.982503479,1685,0.976484859,152.623697555,330.320594987,1162.432694775,0.092759106,0.090577862,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000579,0.000001715,0.000003718,-0.095937898,-0.995312689,0.012188970,0.000000001,0.000000002,0.000000009,-0.005162513,0.008262027,-0.999952543,0.000000000,0.127272611,0.054025650,0.043513274,0.003282922,110.419557419,0,0.098808155,0.096300027,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,149,142,7,0.063729683,42,0,0,0,0,0,0,2147,42,5297,11165,2429,0,0,0,61827
33,1624181092.961781263,1624181093.061702490,38,37,0,0.012006808,0.027462525,1,1,0,0,0,1,-0.007817916,-0.024074337,-0.004713926,-0.000002719,-0.000045604,0.000052540,0.999999998,2383,1998,0.838438943,0.012800249,0.002366070,0.002048740,0.118738951,116.211238425,1692,0.976119521,162.580804040,331.821063475,1157.192361336,0.098438709,0.096087946,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000578,0.000001692,0.000003675,-0.092865963,-0.995626828,0.010155450,0.000000001,0.000000002,0.000000008,-0.005875214,0.014478062,-0.999877926,0.000000000,0.126293301,0.054120027,0.046696031,0.003191606,111.012751691,0,0.098590394,0.096102360,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,178,176,2,0.074695762,53,0,0,0,0,0,0,2152,53,5346,11343,2482,0,0,0,63979
34,1624181093.061778784,1624181093.161693096,39,38,0,0.012517064,0.025601993,1,1,0,0,0,1,-0.008464525,-0.024765664,-0.004656700,-0.000018082,-0.000054408,0.000216101,0.999999975,2365,2004,0.847357294,0.013248457,0.002424235,0.002167889,0.113820257,117.670820134,1700,0.976106969,158.959255133,332.295669949,1168.126921908,0.095794259,0.093505444,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000575,0.000001679,0.000003661,-0.083648564,-0.996419264,0.012311297,0.000000000,0.000000002,0.000000008,-0.005228091,0.009329196,-0.999942815,0.000000000,0.125231819,0.053775393,0.044793767,0.003386673,111.629311337,0,0.098214495,0.095757169,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,149,145,4,0.063002114,53,0,0,0,0,0,0,2162,54,5389,11492,2535,0,0,0,66141
35,1624181093.161776543,1624181093.261679649,40,39,0,0.013317997,0.024729287,1,1,0,0,0,1,-0.008546537,-0.026821648,-0.004665870,0.000014753,-0.000004035,0.000139149,0.999999990,2352,1983,0.843112245,0.012945148,0.002481949,0.002168995,0.112580467,116.622993557,1665,0.977010173,150.504848674,325.103979968,1151.113110123,0.092520329,0.090393303,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000580,0.000001665,0.000003742,-0.079365476,-0.996789791,0.010546740,0.000000001,0.000000002,0.000000008,-0.003707947,0.013373498,-0.999903696,0.000000000,0.124272371,0.054386146,0.042552295,0.003162823,111.983483956,0,0.097623249,0.095209472,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,150,149,1,0.063775510,49,0,0,0,0,0,0,2153,49,5425,11642,2584,0,0,0,68294
36,1624181093.261774063,1624181093.361694336,41,40,0,0.012396059,0.025595897,1,1,0,0,0,1,-0.010613683,-0.027008834,-0.004614781,-0.000010049,-0.000034296,0.000152775,0.999999988,2344,1984,0.846416382,0.012720355,0.002306081,0.001985801,0.114213317,118.169140167,1700,0.976453655,159.411332107,329.526104600,1171.033776454,0.096032588,0.093771372,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000581,0.000001680,0.000003755,-0.078384497,-0.996880897,0.009184099,0.000000001,0.000000002,0.000000008,-0.003799016,0.006327968,-0.999972762,0.000000000,0.123314298,0.053475378,0.042933424,0.002960171,112.605012968,0,0.097294363,0.094911210,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,156,153,3,0.066552901,45,0,0,0,0,0,0,2142,46,5460,11798,2629,0,0,0,70436
37,1624181093.361771584,1624181093.461661100,42,41,0,0.013384198,0.025848840,1,1,0,0,0,1,-0.008770700,-0.026267335,-0.004490849,0.000011882,-0.000034079,0.000069164,0.999999997,2354,1995,0.847493628,0.013258700,0.002317472,0.002009707,0.115813069,118.582062864,1681,0.975868064,155.755818004,331.198548571,1153.479848242,0.094947921,0.092656644,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000583,0.000001647,0.000003745,-0.088556006,-0.996028367,0.009237231,0.000000001,0.000000002,0.000000008,-0.004102642,0.013419106,-0.999901543,0.000000000,0.122548510,0.050513993,0.044447646,0.003000771,113.097476088,0,0.096937045,0.094577679,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,133,132,1,0.056499575,66,0,0,0,0,0,0,2155,66,5493,11931,2695,0,0,0,72591
38,1624181093.461769104,1624181093.561662912,43,42,0,0.013199803,0.027530005,1,1,0,0,0,1,-0.009656055,-0.029286909,-0.004310777,0.000003378,-0.000033237,0.000235554,0.999999972,2361,1992,0.843710292,0.012165562,0.002246923,0.001982590,0.115475902,121.238282630,1714,0.976639389,158.996701321,333.053428488,1181.909783673,0.094982383,0.092763536,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000578,0.000001679,0.000003773,-0.089530912,-0.995952316,0.007949816,0.000000000,0.000000002,0.000000008,-0.007712762,0.010071431,-0.999919537,0.000000000,0.121862905,0.054297583,0.045209683,0.003039654,113.646064711,0,0.096603137,0.094263748,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,157,156,1,0.066497247,55,0,0,0,0,0,0,2148,56,5521,12088,2750,0,0,0,74739
39,1624181093.561766624,1624181093.661618948,44,43,0,0.012947550,0.025707137,1,1,0,0,0,1,-0.009322615,-0.027391490,-0.003935975,0.000019292,0.000003867,0.000081288,0.999999997,2346,1970,0.839727195,0.013150694,0.002567586,0.002166637,0.109666664,122.271261854,1692,0.974771716,156.699764438,329.343628823,1163.270350240,0.095009070,0.092612154,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000581,0.000001694,0.000003839,-0.092225861,-0.995690519,0.009735577,0.000000000,0.000000002,0.000000009,-0.005357870,0.010286939,-0.999932734,0.000000000,0.120647312,0.051607592,0.045265152,0.003178608,114.405871574,0,0.096102390,0.093776834,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,159,154,5,0.067774936,50,0,0,0,0,0,0,2137,50,5571,12247,2800,0,0,0,76876
40,1624181093.661764145,1624181093.761579990,45,44,0,0.012756730,0.025784305,1,1,0,0,0,1,-0.007715825,-0.025901440,-0.004398229,-0.000007916,-0.000025352,0.000109553,0.999999994,2383,1993,0.836340747,0.012442986,0.002483540,0.002175933,0.109805339,123.767509644,1704,0.973690495,153.169426524,336.938862932,1169.060314108,0.092316975,0.089888161,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000577,0.000001657,0.000003870,-0.081825864,-0.996588877,0.010730222,0.000000000,0.000000002,0.000000008,-0.004580976,0.008977269,-0.999949210,0.000000000,0.119813150,0.045379557,0.045508973,0.003072888,115.095304758,0,0.095796053,0.093470605,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,153,152,1,0.064204784,51,0,0,0,0,0,0,2178,52,5618,12400,2851,0,0,0,79054
41,1624181093.761761904,1624181093.861642361,46,45,0,0.013611520,0.026970874,1,1,0,0,0,1,-0.007065713,-0.022668758,-0.004569474,0.000026547,0.000017352,0.000090223,0.999999995,2344,1970,0.840443686,0.013122854,0.002685961,0.002225796,0.111209951,120.825822357,1688,0.974607604,157.556399080,327.625985851,1159.955250432,0.095770953,0.093339099,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000584,0.000001670,0.000003914,-0.084650180,-0.996349164,0.011076566,0.000000001,0.000000002,0.000000009,-0.007380753,0.010971284,-0.999912574,0.000000000,0.118697310,0.043621226,0.044309418,0.002973287,115.746796140,0,0.095587783,0.093272184,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,126,122,4,0.053754266,47,0,0,0,0,0,0,2170,48,5651,12526,2898,0,0,0,81224
42,1624181093.861759424,1624181093.961691856,47,46,0,0.013141147,0.025146934,1,1,0,0,0,1,-0.010851932,-0.024222616,-0.005093017,-0.000006673,-0.000029324,0.000290862,0.999999957,2345,1964,0.837526652,0.012164879,0.002061992,0.001814070,0.109738570,121.340583207,1685,0.975250365,155.560097934,326.523294387,1161.213473450,0.094663418,0.092320533,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000585,0.000001690,0.000003959,-0.086705257,-0.996183162,0.010065050,0.000000001,0.000000002,0.000000009,0.005283948,-0.012396668,0.999909197,0.000000000,0.117792335,0.046173830,0.046348106,0.003367573,116.336133736,0,0.095284364,0.092980692,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,178,177,1,0.075906183,51,0,0,0,0,0,0,2116,51,5695,12704,2949,0,0,0,83340
43,1624181093.961756945,1624181094.061714172,48,47,0,0.012629694,0.025995752,1,1,0,0,0,1,-0.010062560,-0.023738835,-0.005051536,-0.000011194,-0.000044656,0.000113123,0.999999993,2373,2007,0.845764855,0.011838361,0.002103292,0.001796201,0.106868873,121.349671991,1692,0.975142952,149.774748523,320.562160722,1179.604965351,0.090775773,0.088519355,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000573,0.000001678,0.000003921,-0.077089129,-0.996967620,0.010622201,0.000000001,0.000000002,0.000000008,0.004454780,-0.011501145,0.999923936,0.000000000,0.116892718,0.046468279,0.044839576,0.003233958,116.916180299,0,0.095000770,0.092706579,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,113,106,7,0.047619048,34,0,0,0,0,0,0,2226,34,5738,12817,2983,0,0,0,85566
44,1624181094.061754465,1624181094.161719561,49,48,0,0.013524336,0.026380785,1,1,0,0,0,1,-0.009404257,-0.022172447,-0.005264342,-0.000005679,-0.000054846,0.000043179,0.999999998,2332,1975,0.846912521,0.012597232,0.002372438,0.001982189,0.113279907,117.152890839,1671,0.975959512,155.072300858,323.442393385,1152.313650210,0.095088058,0.092802095,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000582,0.000001679,0.000003830,-0.076979932,-0.996975247,0.010698017,0.000000001,0.000000002,0.000000008,-0.006454058,0.010714536,-0.999921769,0.000000000,0.116269793,0.042749047,0.043700623,0.003015335,117.287799565,0,0.094831627,0.092540952,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,130,128,2,0.055746141,42,0,0,0,0,0,0,2160,42,5779,12947,3025,0,0,0,87726
45,1624181094.161751986,1624181094.261744261,50,49,0,0.012687984,0.026637962,1,1,0,0,0,1,-0.011031188,-0.025668727,-0.005236296,0.000005259,-0.000028618,0.000293621,0.999999956,2360,1994,0.844915254,0.012489812,0.002246091,0.001897019,0.108810050,121.413497308,1707,0.975788456,153.167075458,324.202322910,1188.301495514,0.091955185,0.089728808,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000575,0.000001701,0.000003862,-0.085515940,-0.996282448,0.010407083,0.000000001,0.000000002,0.000000009,0.006682742,-0.005406653,0.999963054,0.000000000,0.115486931,0.041719685,0.044755797,0.003483436,117.724545136,0,0.094499566,0.092221078,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,152,152,0,0.064406780,50,0,0,0,0,0,0,2157,51,5822,13099,3075,0,0,0,89883
46,1624181094.261749744,1624181094.361753464,51,50,0,0.013466567,0.025051194,1,1,0,0,0,1,-0.010638936,-0.027793941,-0.004898711,0.000015574,-0.000043529,0.000163547,0.999999986,2353,2013,0.855503612,0.012128676,0.002518992,0.002156967,0.112231497,118.459179003,1705,0.975355058,159.632283982,322.365289847,1180.982800538,0.095991682,0.093625973,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000572,0.000001695,0.000003755,-0.080803885,-0.996612882,0.015280569,0.000000001,0.000000001,0.000000008,-0.004030483,0.009817415,-0.999943685,0.000000000,0.114985372,0.042019392,0.045408269,0.003733782,117.881556406,0,0.094540591,0.092256866,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,115,112,3,0.048873778,44,0,0,0,0,0,0,2194,44,5854,13214,3119,0,0,0,92077
47,1624181094.361747265,1624181094.461806059,52,51,0,0.013177388,0.024723099,1,1,0,0,0,1,-0.008841768,-0.026905646,-0.004667480,0.000018004,-0.000030704,0.000160818,0.999999986,2365,2006,0.848202960,0.012048525,0.002150631,0.001896054,0.109627105,118.913663556,1696,0.975034080,155.201040190,324.428349554,1174.028409310,0.093853178,0.091510047,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000573,0.000001682,0.000003767,-0.079104919,-0.996747003,0.015421513,0.000000001,0.000000002,0.000000008,0.007640199,-0.008069606,0.999938253,0.000000000,0.114245671,0.042374244,0.046491225,0.003643473,118.254281848,0,0.094442554,0.092156982,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,107,105,2,0.045243129,42,0,0,0,0,0,0,2216,42,5897,13321,3161,0,0,0,94293
48,1624181094.461744785,1624181094.561728001,53,52,0,0.012742027,0.026140010,1,1,0,0,0,1,-0.008228554,-0.026248590,-0.004698887,-0.000010206,-0.000031503,0.000240660,0.999999970,2362,1992,0.843353091,0.012015080,0.001923330,0.001684997,0.109196646,115.497412531,1696,0.975149892,151.921101770,327.795999661,1174.137116042,0.091858823,0.089576121,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000581,0.000001696,0.000003754,-0.065264942,-0.997770163,0.013971043,0.000000001,0.000000002,0.000000008,0.005200673,-0.004883214,0.999974553,0.000000000,0.113629431,0.041912063,0.045243232,0.003786265,118.334450123,0,0.094448705,0.092154345,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,125,124,1,0.052921253,43,0,0,0,0,0,0,2194,43,5935,13446,3204,0,0,0,96487
49,1624181094.561742306,1624181094.661679745,54,53,0,0.013109002,0.024582997,1,1,0,0,0,1,-0.006333321,-0.025028692,-0.004385847,0.000012035,-0.000014332,0.000159617,0.999999987,2313,1961,0.847816688,0.012259763,0.001978016,0.001736144,0.113742615,114.521988044,1668,0.974051115,152.265253733,320.564823796,1151.887181809,0.093718001,0.091286123,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000584,0.000001715,0.000003766,-0.074036673,-0.997140212,0.015164738,0.000000001,0.000000002,0.000000009,0.007849859,-0.008648117,0.999931793,0.000000000,0.113202696,0.038123623,0.042974066,0.003815920,118.460811910,0,0.094268433,0.091975989,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,98,96,2,0.042369217,40,0,0,0,0,0,0,2172,43,5966,13544,3244,0,0,0,98659
50,1624181094.661739826,1624181094.761737108,55,54,0,0.012935538,0.025918276,1,1,0,0,0,1,-0.008565092,-0.026213887,-0.004520375,-0.000013539,-0.000021905,0.000249752,0.999999968,2341,2005,0.856471593,0.012874976,0.002251892,0.001939815,0.114404724,118.433251252,1690,0.976295485,155.138347885,317.269867204,1177.531154383,0.094026696,0.091797839,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000573,0.000001712,0.000003705,-0.084949589,-0.996302507,0.012840619,0.000000001,0.000000002,0.000000009,0.007411189,-0.006772463,0.999949603,0.000000000,0.112812838,0.037947449,0.044498385,0.003851017,118.778542518,0,0.094235775,0.091942791,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,148,148,0,0.063220846,47,0,0,0,0,0,0,2146,47,6003,13692,3291,0,0,0,100805
51,1624181094.761737585,1624181094.861746788,56,55,0,0.013066170,0.026014521,1,1,0,0,0,1,-0.009193336,-0.027449592,-0.004788572,-0.000005708,-0.000033265,0.000118171,0.999999992,2346,2007,0.855498721,0.012040245,0.002040507,0.001820160,0.114337034,117.097630953,1724,0.976887506,154.817294411,322.305759910,1207.031005986,0.091925851,0.089801215,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000575,0.000001723,0.000003676,-0.090135824,-0.995839291,0.013403008,0.000000001,0.000000002,0.000000008,-0.007881727,0.007748554,-0.999938917,0.000000000,0.112346178,0.038283295,0.043863339,0.004070496,118.976070190,0,0.094121448,0.091828182,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,106,102,4,0.045183291,54,0,0,0,0,0,0,2186,54,6035,13798,3345,0,0,0,102991
52,1624181094.861735106,1624181094.961675882,57,56,0,0.013119309,0.027656959,1,1,0,0,0,1,-0.007725853,-0.025589898,-0.005045996,-0.000008721,-0.000045169,0.000043540,0.999999998,2328,1998,0.858247423,0.013076964,0.002291244,0.001893611,0.112069179,118.828593378,1695,0.976363919,153.883162989,312.722266873,1188.331412509,0.092984312,0.090786527,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000571,0.000001712,0.000003724,-0.088211313,-0.995979575,0.015602883,0.000000001,0.000000002,0.000000008,0.004381995,-0.006621084,0.999968479,0.000000000,0.112281506,0.036378289,0.042053622,0.003989612,118.918374685,0,0.094132708,0.091838615,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,134,128,6,0.057560137,47,0,0,0,0,0,0,2146,48,6066,13932,3392,0,0,0,105137
53,1624181094.961732626,1624181095.061641693,58,57,0,0.013356225,0.027471872,1,1,0,0,0,1,-0.008702147,-0.025282186,-0.004558402,0.000013489,-0.000036829,0.000137965,0.999999990,2344,2002,0.854095563,0.012023637,0.002059448,0.001787054,0.113890751,117.266356185,1707,0.973932540,150.242296332,323.674894107,1188.585654764,0.090371151,0.088015405,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000565,0.000001726,0.000003679,-0.082155975,-0.996545788,0.012119756,0.000000001,0.000000002,0.000000008,0.005876504,-0.007357856,0.999955663,0.000000000,0.112039096,0.037415345,0.042239138,0.003851336,118.971130573,0,0.093729330,0.091434988,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,91,88,3,0.038822526,42,0,0,0,0,0,0,2210,43,6103,14023,3434,0,0,0,107347
54,1624181095.061730146,1624181095.161641359,59,58,0,0.013088723,0.025437718,1,1,0,0,0,1,-0.008836029,-0.027793188,-0.004332222,-0.000000665,-0.000020686,0.000201638,0.999999979,2328,1997,0.857817869,0.012707355,0.002050273,0.001805130,0.119853766,112.678262599,1677,0.975062169,153.498459534,318.082562031,1163.598236076,0.093872558,0.091531580,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000000569,0.000001708,0.000003552,-0.083472381,-0.996464681,0.009513194,0.000000001,0.000000002,0.000000008,-0.005504243,0.000460247,-0.999984746,0.000000000,0.112340771,0.035305678,0.042706219,0.003824778,118.721502696,0,0.093633245,0.091336294,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,120,118,2,0.051546392,57,0,0,0,0,0,0,2151,57,6131,14143,3491,0,0,0,109498
