frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
36,1517157224.836837053,1517157224.937676191,57,56,0,0.095711576,0.171863383,0,1,0,0,1,0.518536853,0.017757033,-0.033485764,0.009176217,-0.015393192,0.026344773,0.999492271,745,527,0.707382550,0.030614991,0.015351933,0.010750096,0.553288575,24.785033430,490,0.913698066,85.399340033,149.281980711,213.030731506,0.190746127,0.174284367,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002778,0.000003987,0.000005130,-0.045633685,0.410011824,-0.910937908,0.000000020,0.000000029,0.000002567,0.947785204,0.313189699,-0.060128368,0.000000000,0.597311456,0.346868168,0.492212315,0.027641216,23.097240334,0,117,116,1,0.157046980,0,0,0,0,0,0,628,0,2365,4552,0,0,0,23590
37,1517157224.937696934,1517157225.038473368,58,57,0,0.227752523,0.341011496,0,1,0,0,1,0.620087717,0.027579304,-0.024957753,0.011026892,-0.019411998,0.037301135,0.999054657,735,528,0.718367347,0.031447734,0.018876494,0.013205672,0.516908132,25.463318308,512,0.913021982,89.584754959,160.509587511,217.372912458,0.191638567,0.174970225,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002701,0.000004200,0.000005006,0.042462536,0.443026740,-0.895502228,0.000000018,0.000000024,0.000002408,0.954245654,0.290997023,-0.068818341,0.000000000,0.593792651,0.138733135,0.591507845,0.049342847,23.369476686,0,120,118,2,0.163265306,0,0,0,0,0,0,615,0,2395,4672,0,0,0,24205
38,1517157225.038494110,1517157225.139333248,59,58,0,0.327772979,0.389847784,0,1,0,0,1,0.730110032,0.042008407,-0.035132003,0.006576198,-0.021179941,0.053240213,0.998335436,755,516,0.683443709,0.027097607,0.015788737,0.011517543,0.571359779,22.161103680,498,0.901416695,89.252696382,145.250162482,214.402655245,0.198822901,0.179222282,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002739,0.000004140,0.000005199,-0.038964388,0.394913191,-0.917891795,0.000000026,0.000000032,0.000002370,0.963188191,0.259654124,-0.069629342,0.000000000,0.591671323,0.134326814,0.700342780,0.081189594,23.417662663,0,112,112,0,0.148344371,0,0,0,0,0,0,643,0,2428,4784,0,0,0,24848
39,1517157225.139353991,1517157225.240193367,60,59,0,0.081725635,0.163035551,0,1,0,0,1,0.853430156,0.058748188,-0.044342443,0.008099437,-0.021541818,0.051700485,0.998397420,739,500,0.676589986,0.027825032,0.016837576,0.011293751,0.572714871,24.323598252,496,0.907658758,85.357290278,147.860911763,216.980541923,0.189599130,0.172091311,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002848,0.000004201,0.000005446,-0.134836010,0.408120860,-0.902915619,0.000000025,0.000000032,0.000003069,0.960547165,0.267788777,-0.075088716,0.000000000,0.591380698,0.128950238,0.819305620,0.084233664,23.579467025,0,93,90,3,0.125845737,0,0,0,0,0,0,646,0,2448,4877,0,0,0,25494
40,1517157225.240214109,1517157225.341053247,61,60,0,0.225782044,0.350855749,0,1,0,0,1,0.981057904,0.079266534,-0.054680436,0.012433063,-0.022510157,0.060683487,0.997825749,737,495,0.671641791,0.031414758,0.017755465,0.012763354,0.546692478,23.291891656,489,0.892898089,88.683663326,136.845226656,211.098275782,0.203110732,0.181357185,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002845,0.000004350,0.000005654,-0.178566206,0.387771561,-0.904293827,0.000000027,0.000000030,0.000002860,0.964780513,0.250135686,-0.081429112,0.000000000,0.588955381,0.128091430,0.947777111,0.101711829,23.584629657,0,100,97,3,0.135685210,0,0,0,0,0,0,637,0,2482,4977,0,0,0,26131
41,1517157225.341073990,1517157225.439888239,62,61,0,0.527770071,0.692142553,0,1,0,0,1,1.118044571,0.106716389,-0.062265873,0.016065472,-0.018490117,0.087397489,0.995872329,731,482,0.659370725,0.027690495,0.015426146,0.011183456,0.538287988,26.219140385,495,0.899053128,86.335754405,147.739363619,210.956180446,0.193999287,0.174415665,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002890,0.000004441,0.000005488,-0.124118578,0.393494594,-0.910909756,0.000000019,0.000000029,0.000001863,0.977128028,0.197868936,-0.077901869,0.000000000,0.584675906,0.122699211,1.086036102,0.154678499,23.811272216,0,90,90,0,0.123119015,0,0,0,0,0,0,641,0,2503,5067,0,0,0,26772
42,1517157225.441934109,1517157225.542773247,63,62,0,0.797517223,0.876795904,0,1,0,0,1,1.260957315,0.145229056,-0.073876967,0.026823653,-0.013273389,0.128459671,0.991263044,740,506,0.683783784,0.035015170,0.019679506,0.014804728,0.516114663,22.832927155,509,0.904818400,92.242327020,155.687861615,212.622377098,0.200286208,0.181222646,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002789,0.000004474,0.000005129,0.021762711,0.377467163,-0.925767209,0.000000020,0.000000030,0.000001184,0.991194063,0.110822164,-0.072476053,0.000000000,0.581655644,0.119162129,1.232913229,0.237056081,23.853889145,0,140,136,4,0.189189189,0,0,0,0,0,0,600,0,2553,5207,0,0,0,27372
43,1517157225.542793989,1517157225.643633366,64,63,0,0.558693998,0.764321018,0,1,0,0,1,1.410673362,0.189224094,-0.080297850,0.019955962,-0.011733751,0.154310649,0.987751134,755,521,0.690066225,0.030590739,0.014971418,0.011486556,0.497738298,25.395122862,511,0.907233199,87.337828287,149.564625508,226.693711062,0.188392042,0.170915515,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002725,0.000004412,0.000005205,-0.082251336,0.363312236,-0.928029599,0.000000019,0.000000046,0.000001693,0.997472923,0.049155728,-0.051297985,0.000000000,0.577069718,0.107278908,1.386708114,0.289074205,23.985087528,0,127,123,4,0.168211921,0,0,0,0,0,0,628,0,2590,5334,0,0,0,28000
44,1517157225.643654108,1517157225.744493246,65,64,0,0.429671037,0.507199424,0,1,0,0,1,1.561462283,0.248919058,-0.078017441,0.011143784,-0.014240188,0.173963530,0.984586067,740,507,0.685135135,0.032964277,0.017716119,0.013714542,0.497975568,24.232617055,503,0.902294431,85.972191920,145.305200309,222.576706782,0.189426937,0.170918871,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002726,0.000004437,0.000005413,-0.143200138,0.331174890,-0.932639755,0.000000022,0.000000050,0.000001573,0.998274066,0.010846864,-0.057716844,0.000000000,0.572488634,0.090610705,1.547051263,0.329002589,24.141111675,0,126,126,0,0.170270270,0,0,0,0,0,0,614,0,2627,5460,0,0,0,28614
45,1517157225.744513988,1517157225.845353365,66,65,0,0.090052468,0.219695619,0,1,0,0,1,1.723945562,0.315294668,-0.084538930,0.011397839,-0.015406565,0.175392780,0.984311993,716,482,0.673184358,0.030699166,0.016463364,0.012674710,0.459025628,27.346757023,498,0.905440422,89.731652500,137.964377408,223.213300413,0.199001543,0.180184041,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002767,0.000004610,0.000005707,-0.106116718,0.330678611,-0.937758443,0.000000019,0.000000058,0.000002137,0.998125107,0.013682779,-0.059657793,0.000000000,0.564936418,0.077788959,1.713657946,0.331021606,24.462834870,0,99,97,2,0.138268156,0,0,0,0,0,0,617,0,2659,5559,0,0,0,29231
46,1517157225.845374107,1517157225.946213245,67,66,0,0.053736223,0.092178524,0,1,0,0,1,1.892142694,0.381725331,-0.092722198,0.012372780,-0.016098243,0.176310822,0.984125122,728,499,0.685439560,0.030892798,0.015966940,0.012742859,0.496476732,25.778542445,508,0.906410152,90.401008806,145.813297607,224.242050791,0.196329158,0.177954742,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002819,0.000004552,0.000005630,-0.163140765,0.336413050,-0.927475795,0.000000020,0.000000034,0.000001962,0.998197601,0.008961397,-0.059340054,0.000000000,0.561526639,0.076856056,1.886060996,0.329931002,24.609073904,0,105,105,0,0.144230769,0,0,0,0,0,0,623,0,2680,5664,0,0,0,29854
47,1517157225.946233988,1517157226.047013283,68,67,0,0.098048973,0.153621432,0,1,0,0,1,2.060853198,0.452930691,-0.094281207,0.013198185,-0.016557842,0.179528725,0.983524826,706,477,0.675637394,0.028088584,0.014670563,0.010457919,0.451257218,27.112898629,500,0.900894642,83.617284941,146.014419775,220.815616414,0.185631662,0.167234570,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002842,0.000004793,0.000005659,-0.209850648,0.319217194,-0.924155338,0.000000018,0.000000037,0.000002009,0.998193012,0.002193417,-0.060049152,0.000000000,0.554575915,0.075710594,2.051448656,0.335703310,24.768113768,0,87,86,1,0.123229462,0,0,0,0,0,0,619,0,2703,5751,0,0,0,30473
48,1517157226.047034025,1517157226.147873402,69,68,0,0.142352781,0.173365870,0,1,0,0,1,2.237794807,0.524383934,-0.100107937,0.010811609,-0.018367387,0.185492023,0.982414606,715,485,0.678321678,0.028686754,0.013817460,0.011027009,0.549978707,27.508943900,514,0.913527654,95.942235904,144.041695684,229.569282644,0.204326651,0.186658047,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002891,0.000004561,0.000005654,-0.169963122,0.357127836,-0.918461891,0.000000018,0.000000038,0.000002454,0.997984639,0.000775591,-0.063451237,0.000000000,0.550542065,0.076421063,2.217058364,0.346006970,24.942435885,0,100,99,1,0.139860140,0,0,0,0,0,0,615,0,2725,5851,0,0,0,31088
49,1517157226.147893906,1517157226.248733282,70,69,0,0.057869428,0.096639350,0,1,0,0,1,2.415624063,0.598188635,-0.103630355,0.015979228,-0.018857922,0.184709908,0.982482210,732,466,0.636612022,0.030851491,0.015900470,0.011779779,0.563965278,23.425173094,507,0.899009723,92.979458131,146.618122171,216.200349258,0.203992717,0.183391436,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003020,0.000004531,0.000005785,-0.202566924,0.354083244,-0.913012430,0.000000027,0.000000030,0.000002578,0.997609169,-0.001708935,-0.069087084,0.000000000,0.547661446,0.075622435,2.377843759,0.345332220,24.835232756,0,108,106,2,0.147540984,0,0,0,0,0,0,624,0,2752,5959,0,0,0,31712
50,1517157226.248754025,1517157226.349593401,71,70,0,0.176367147,0.404195108,0,1,0,0,1,2.598970946,0.674835307,-0.113187351,0.018879163,-0.013877552,0.184472290,0.982558377,689,438,0.635703919,0.025823304,0.012690651,0.009372437,0.515892220,24.850524481,498,0.903559498,91.073732429,147.462849140,211.436048283,0.202398382,0.182878981,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003145,0.000004800,0.000006104,-0.217257245,0.369162840,-0.903613904,0.000000027,0.000000029,0.000002956,0.998119632,0.001274655,-0.061282753,0.000000000,0.542207550,0.074463306,2.538168642,0.344991366,24.943367821,0,99,98,1,0.143686502,0,0,0,0,0,0,590,0,2778,6058,0,0,0,32302
51,1517157226.349615097,1517157226.450453281,72,71,0,0.762083678,1.192363434,0,1,0,0,1,2.784897796,0.761895400,-0.131788800,0.035273978,0.000023173,0.217526844,0.975416741,746,487,0.652815013,0.037963454,0.022049370,0.016160256,0.555797093,27.273198704,504,0.903913756,90.948657420,153.742333572,210.881541934,0.199635954,0.180453685,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003067,0.000004519,0.000005845,-0.242537389,0.387400056,-0.889436233,0.000000019,0.000000028,0.000002837,0.996870582,-0.071402941,-0.033921406,0.000000000,0.540884669,0.089503131,2.698136846,0.411892924,25.082786048,0,153,145,8,0.205093834,0,0,0,0,0,0,593,0,2833,6211,0,0,0,32895
52,1517157226.450474977,1517157226.551314354,73,72,0,1.339206275,1.414591556,0,1,0,0,1,2.962378459,0.859102534,-0.137237986,0.052496883,0.013883552,0.283167707,0.957531918,771,489,0.634241245,0.030321274,0.017164816,0.012154696,0.562953395,22.317080432,510,0.902598217,88.552010112,157.044989157,214.728091551,0.192368419,0.173631392,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003020,0.000004451,0.000005507,-0.243719196,0.442504100,-0.863012790,0.000000029,0.000000030,0.000003425,0.978749832,-0.204889592,-0.008307891,0.000000000,0.539630744,0.089124199,2.848714884,0.546537774,24.966892009,0,160,153,7,0.207522698,0,0,0,0,0,0,611,0,2895,6371,0,0,0,33506
53,1517157226.551335096,1517157226.652174234,74,73,0,0.761588709,1.125075864,0,1,0,0,1,3.123085793,0.965313082,-0.142987021,0.040188351,0.005902698,0.314583037,0.948360463,808,532,0.658415842,0.032441353,0.015479780,0.010709852,0.505523446,28.019558946,539,0.900187604,90.825299810,169.838502468,224.537316214,0.187191036,0.168507050,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002813,0.000004444,0.000005107,-0.310401594,0.535804266,-0.785216301,0.000000017,0.000000020,0.000003486,0.961025577,-0.275252545,-0.025804593,0.000000000,0.533431881,0.088708397,2.973083629,0.607158020,25.027004056,0,142,137,5,0.175742574,0,0,0,0,0,0,666,0,2951,6513,0,0,0,34172
54,1517157226.652194977,1517157226.753034353,75,74,0,0.466216096,0.513474032,0,1,0,0,1,3.275271295,1.085535385,-0.152610347,0.021284405,-0.008255153,0.298580603,0.954111341,777,473,0.608751609,0.033373997,0.016276261,0.011635713,0.540588669,21.600909933,547,0.901390612,88.533482841,161.795482979,242.731699040,0.179559006,0.161852802,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002964,0.000004610,0.000005056,-0.406136295,0.537933380,-0.738702233,0.000000030,0.000000033,0.000003873,0.971029523,-0.234582394,-0.045527646,0.000000000,0.531443680,0.090000217,3.080233845,0.636947868,24.860758883,0,151,145,6,0.194337194,0,0,0,0,0,0,626,0,3005,6664,0,0,0,34798
55,1517157226.753055096,1517157226.853894234,76,75,0,0.621065490,0.696287094,0,1,0,0,1,3.423589051,1.202611211,-0.156411008,0.002773965,-0.011800293,0.274242409,0.961584192,734,459,0.625340599,0.032666754,0.015952444,0.012477282,0.478474390,27.535376330,521,0.890242566,84.473734031,157.865502662,221.477140280,0.182127536,0.162137685,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003090,0.000004959,0.000005030,-0.143817857,0.632917191,-0.760744538,0.000000018,0.000000021,0.000003793,0.981817235,-0.182069018,-0.053719545,0.000000000,0.524550656,0.090752426,3.181727943,0.682888937,25.073685835,0,108,106,2,0.147138965,0,0,0,0,0,0,626,0,3034,6772,0,0,0,35424
56,1517157226.853914976,1517157226.954754353,77,76,0,0.529527431,0.678956541,0,1,0,0,1,3.578732077,1.308428962,-0.156504802,-0.001343874,-0.009293519,0.249297199,0.968381501,718,459,0.639275766,0.038400503,0.017254778,0.013027027,0.392558411,26.620889656,506,0.891225612,73.130580195,136.221870210,241.607709317,0.162166388,0.144526838,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003075,0.000004781,0.000005408,-0.893841215,-0.428725658,0.131309528,0.000000017,0.000000034,0.000003785,0.989354741,-0.137206115,-0.048494102,0.000000000,0.516514148,0.104021855,3.267141842,0.712753823,25.165478646,0,131,127,4,0.182451253,0,0,0,0,0,0,587,0,3079,6903,0,0,0,36011
57,1517157226.954775095,1517157227.055552244,78,77,0,0.122989888,0.249019217,0,1,0,0,1,3.748007572,1.406186705,-0.158030981,0.008768383,-0.007819801,0.253049883,0.967381891,745,451,0.605369128,0.028772251,0.013620593,0.010375525,0.375128215,25.186605431,558,0.887765031,76.888107575,155.683677042,262.801102672,0.155212587,0.137792307,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003160,0.000004800,0.000005728,-0.892183232,-0.434553528,0.123175935,0.000000022,0.000000031,0.000004642,0.989345763,-0.137837250,-0.046859928,0.000000000,0.509425152,0.105833970,3.351193644,0.688238220,25.151643002,0,143,141,2,0.191946309,0,0,0,0,0,0,602,0,3121,7046,0,0,0,36613
58,1517157227.055572987,1517157227.156412363,79,78,0,0.163231470,0.235180358,0,1,0,0,1,3.915610438,1.504881507,-0.157758217,0.013195393,-0.005165261,0.258633427,0.965871602,755,468,0.619867550,0.031435536,0.015823494,0.010646281,0.400967306,25.214536993,552,0.887026661,77.683487879,148.578218702,263.377010423,0.158654708,0.140730956,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003217,0.000004775,0.000005487,-0.923929693,-0.377332711,0.063039262,0.000000021,0.000000030,0.000004389,0.987248760,-0.153487869,-0.042206151,0.000000000,0.500905529,0.100972059,3.420905304,0.696588320,25.304314668,0,113,112,1,0.149668874,0,0,0,0,0,0,642,0,3146,7159,0,0,0,37255
59,1517157227.156433105,1517157227.257272243,80,79,0,0.067025621,0.112139152,0,1,0,0,1,4.083698534,1.605682334,-0.168224941,0.013822523,-0.005999823,0.260468547,0.965364737,757,441,0.582562748,0.030710324,0.015764764,0.010993716,0.359805751,25.827504738,572,0.893222192,80.945896115,150.619000380,279.358197354,0.158430686,0.141513804,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003368,0.000004808,0.000005746,-0.936087714,-0.351445016,0.015039727,0.000000022,0.000000036,0.000005003,0.985717152,-0.161490645,-0.047775170,0.000000000,0.490260073,0.097411178,3.487501245,0.682566673,25.379509992,0,117,114,3,0.154557464,0,0,0,0,0,0,640,0,3176,7276,0,0,0,37895
60,1517157227.257292986,1517157227.358132362,81,80,0,0.114271853,0.322817245,0,1,0,0,1,4.252286486,1.709833290,-0.173052743,0.014948213,-0.005659950,0.264810882,0.964167886,784,460,0.586734694,0.028155476,0.013955491,0.010397353,0.381604767,23.613523632,560,0.882713403,76.860544470,147.606452043,269.852509111,0.155487582,0.137250972,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003386,0.000004650,0.000005622,0.949881992,0.312608276,-0.000515782,0.000000024,0.000000030,0.000004771,0.985352958,-0.164869477,-0.043561502,0.000000000,0.482005687,0.100560113,3.545809306,0.638022597,25.395591591,0,119,119,0,0.151785714,0,0,0,0,0,0,665,0,3207,7395,0,0,0,38560
61,1517157227.358153105,1517157227.458992243,82,81,0,0.422123718,0.561564495,0,1,0,0,1,4.420438782,1.816991622,-0.183566256,0.021289703,-0.001317086,0.284928429,0.958311434,818,495,0.605134474,0.026865028,0.013994552,0.010720367,0.371484047,23.470469371,582,0.888208759,74.956765231,159.820768064,282.159964276,0.145001602,0.128791693,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003341,0.000004493,0.000005411,0.968487474,0.237988892,0.073439085,0.000000023,0.000000031,0.000004360,0.978269220,-0.204308251,-0.035319568,0.000000000,0.473665490,0.102350865,3.597014822,0.597465457,25.258158040,0,116,115,1,0.141809291,0,0,0,0,0,0,702,0,3231,7511,0,0,0,39262
62,1517157227.459012985,1517157227.559852362,83,82,0,0.502200997,0.627884898,0,1,0,0,1,4.578633872,1.936073067,-0.192023311,0.022956468,0.001088369,0.309407544,0.950651770,828,520,0.628019324,0.033463435,0.018433996,0.013274315,0.363482436,22.454888917,574,0.901857889,78.539548091,148.596557692,290.530322695,0.151718450,0.136828481,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003380,0.000004290,0.000005120,0.958954980,0.283334186,0.011273203,0.000000025,0.000000039,0.000004648,0.965691708,-0.258438816,-0.025473580,0.000000000,0.466033879,0.100208236,3.639022212,0.596305419,25.239256129,0,123,117,6,0.148550725,0,0,0,0,0,0,705,0,3273,7634,0,0,0,39967
63,1517157227.559873104,1517157227.660712242,84,83,0,0.476549820,0.811469634,0,1,0,0,1,4.736373313,2.047562508,-0.197222947,0.006118881,-0.005468951,0.295313311,0.955365217,791,474,0.599241466,0.026690135,0.016444262,0.010254163,0.310635879,22.358971024,580,0.894979474,68.601958063,152.535450858,297.950685918,0.132158604,0.118279238,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003490,0.000004300,0.000005614,0.927633633,0.372979043,-0.019556985,0.000000028,0.000000035,0.000004477,0.972803270,-0.229790832,-0.029154274,0.000000000,0.456678758,0.105609304,3.670063153,0.585744669,25.087448537,0,96,93,3,0.121365360,0,0,0,0,0,0,695,0,3304,7730,0,0,0,40662
64,1517157227.660732985,1517157227.761572361,85,84,0,0.844205707,0.936288931,0,1,0,0,1,4.892388913,2.150536665,-0.206839938,-0.007709324,-0.007536006,0.253258342,0.967338610,789,480,0.608365019,0.027922817,0.013679073,0.011214926,0.284842343,26.147896925,577,0.900795541,64.675447611,158.447581214,296.635998401,0.124433524,0.112089164,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003581,0.000004087,0.000006133,0.927494153,0.373781919,0.006455414,0.000000020,0.000000037,0.000004459,0.989854411,-0.136593895,-0.039119735,0.000000000,0.446022097,0.107459814,3.681605939,0.670159044,25.183212530,0,90,88,2,0.114068441,0,0,0,0,0,0,699,0,3323,7820,0,0,0,41361
65,1517157227.761593103,1517157227.862432241,86,85,0,0.884989766,0.955359000,0,1,0,0,1,5.059099318,2.243151114,-0.214302123,-0.016742099,-0.006475509,0.210318248,0.977468160,814,508,0.624078624,0.031206405,0.014073242,0.010878535,0.271138840,23.227594769,575,0.894915462,64.812637928,159.496785276,290.266967278,0.125953384,0.112717631,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003438,0.000003740,0.000006417,0.926310513,0.376757887,-0.001525695,0.000000026,0.000000032,0.000004320,0.998431582,-0.044309169,-0.034220955,0.000000000,0.436627757,0.107428356,3.691434926,0.756584202,24.977254417,0,93,93,0,0.114250614,0,0,0,0,0,0,721,0,3347,7913,0,0,0,42082
