frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_cooldown_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
30,1624181092.961781263,1624181093.061702490,34,33,0,0.012006808,0.027462525,1,0,0,0,1,-0.008210408,-0.020848437,-0.005001266,-0.000014951,-0.000044334,0.000104796,0.999999993,2384,1993,0.835989933,0.013196856,0.002594441,0.002197453,0.124992392,111.931257724,1669,0.976063699,160.560997735,328.042768044,1140.446547175,0.098561104,0.096201916,0,0,0,0,1.000000000,0,1,0.004789136,0.000151894,0.004789136,0.000151894,0.100000000,0.030000000,0.919964766,0.013196856,0.000000000,0.000000584,0.000001686,0.000003575,-0.091807890,-0.995754140,0.006708493,0.000000001,0.000000002,0.000000008,-0.003883616,0.013331280,-0.999903593,0.000000000,0.131920010,0.041553278,0.049192257,0.002447945,107.790169503,0,0.101531478,0.098839911,174,172,2,0.072986577,59,0,0,0,0,0,2151,59,5215,10656,2347,0,0,57726
31,1624181093.061778784,1624181093.161693096,35,34,0,0.012517064,0.025601993,1,0,0,0,1,-0.008504521,-0.020334905,-0.004827759,-0.000022369,-0.000050741,0.000216676,0.999999975,2364,2000,0.846023689,0.013620715,0.002516974,0.002198786,0.120386964,113.059456316,1687,0.975944108,161.035881671,330.836828420,1154.545000405,0.097809858,0.095456954,0,0,0,0,1.000000000,0,1,0.001454676,0.000229578,0.001454676,0.000229578,0.100000000,0.030000000,0.913273129,0.013620715,0.000000000,0.000000579,0.000001676,0.000003534,-0.078437274,-0.996892101,0.007330234,0.000000001,0.000000002,0.000000008,-0.001299801,0.007770284,-0.999968966,0.000000000,0.131273225,0.041555474,0.046730106,0.002524124,108.125272424,0,0.101203881,0.098539912,129,125,4,0.054568528,59,0,0,0,0,0,2175,60,5253,10785,2406,0,0,59901
32,1624181093.161776543,1624181093.261679649,36,35,0,0.013317997,0.024729287,1,0,0,0,1,-0.009163520,-0.022563742,-0.004865383,0.000008617,0.000006080,0.000167810,0.999999986,2350,1969,0.837872340,0.013882148,0.002725198,0.002324326,0.119924232,112.222838732,1652,0.976066008,155.687769474,323.931293628,1132.841981857,0.096552887,0.094241991,0,0,0,0,1.000000000,0,1,0.002991859,0.000133318,0.002991859,0.000133318,0.100000000,0.030000000,0.913365001,0.013882148,0.000000000,0.000000588,0.000001669,0.000003593,-0.069305813,-0.997572914,0.006707141,0.000000001,0.000000002,0.000000008,-0.003976395,0.012120076,-0.999918643,0.000000000,0.130447855,0.040568290,0.045232874,0.002571239,108.522574627,0,0.100613871,0.097984709,148,147,1,0.062978723,55,0,0,0,0,0,2147,55,5295,10933,2461,0,0,62048
33,1624181093.261774063,1624181093.361694336,37,36,0,0.012396059,0.025595897,1,0,0,0,1,-0.011220332,-0.023391058,-0.004701772,0.000000107,-0.000034765,0.000169154,0.999999985,2344,1986,0.847269625,0.013835656,0.002950123,0.002519407,0.126971182,109.957924799,1675,0.975341800,161.050203810,329.367249661,1143.280061209,0.098580185,0.096149375,0,0,0,0,1.000000000,0,1,0.002009984,0.000112737,0.002009984,0.000112737,0.100000000,0.030000000,0.946829170,0.013835656,0.000000000,0.000000589,0.000001670,0.000003495,-0.068555311,-0.997627692,0.006257663,0.000000001,0.000000002,0.000000008,-0.004668258,0.012794521,-0.999907249,0.000000000,0.129971428,0.039694936,0.043374012,0.002361981,108.689430721,0,0.100140089,0.097545603,139,136,3,0.059300341,55,0,0,0,0,0,2149,56,5325,11072,2516,0,0,64197
34,1624181093.361771584,1624181093.461661100,38,37,0,0.013384198,0.025848840,1,0,0,0,1,-0.008780422,-0.022776408,-0.004408515,0.000017603,-0.000023474,0.000094683,0.999999995,2354,1990,0.845369584,0.013480706,0.002421224,0.002166244,0.123555187,113.305941656,1674,0.974886226,158.773936252,329.691971083,1143.493635213,0.097290363,0.094847035,0,0,0,0,1.000000000,0,1,0.003686271,0.000151720,0.003686271,0.000151720,0.100000000,0.030000000,0.937283009,0.013480706,0.000000000,0.000000592,0.000001654,0.000003532,-0.084366262,-0.996420052,0.005423491,0.000000001,0.000000002,0.000000008,-0.002249506,0.012982595,-0.999913192,0.000000000,0.129263780,0.037556110,0.043514896,0.002502330,109.201516766,0,0.099647820,0.097080231,148,147,1,0.062871708,67,0,0,0,0,0,2139,67,5358,11220,2583,0,0,66336
35,1624181093.461769104,1624181093.561662912,39,38,0,0.013199803,0.027530005,1,0,0,0,1,-0.009808234,-0.027733617,-0.004483869,0.000007322,-0.000024581,0.000265743,0.999999964,2361,1995,0.844980940,0.012682356,0.002335724,0.002057933,0.120004660,116.501050302,1698,0.976126091,157.942898793,328.049126010,1171.470077717,0.095292012,0.093017019,0,0,0,0,1.000000000,0,1,0.005080377,0.000321998,0.005080377,0.000321998,0.100000000,0.030000000,0.926439721,0.012682356,0.000000000,0.000000580,0.000001688,0.000003578,-0.082397680,-0.996593611,0.003434501,0.000000001,0.000000002,0.000000008,-0.005231673,0.008319029,-0.999951711,0.000000000,0.128560903,0.041271858,0.046697691,0.002759684,109.728663121,0,0.099059393,0.096528234,162,160,2,0.068614994,64,0,0,0,0,0,2134,65,5387,11382,2647,0,0,68470
36,1624181093.561766624,1624181093.661618948,40,39,0,0.012947550,0.025707137,1,0,0,0,1,-0.010551900,-0.028757251,-0.004752973,0.000021950,-0.000006520,0.000198558,0.999999980,2347,1970,0.839369408,0.013609097,0.002513088,0.002193002,0.119778465,113.645298988,1682,0.974518419,163.958801342,328.681364082,1146.499815924,0.100027333,0.097478479,0,0,0,0,1.000000000,0,1,0.001187739,0.000106780,0.001187739,0.000106780,0.100000000,0.030000000,0.981088085,0.013609097,0.000000000,0.000000585,0.000001700,0.000003564,-0.080338837,-0.996760963,0.003640589,0.000000001,0.000000002,0.000000008,-0.003542908,0.004872860,-0.999981851,0.000000000,0.128006329,0.040885747,0.045176978,0.002491844,109.891318742,0,0.098665879,0.096148121,151,145,6,0.064337452,61,0,0,0,0,0,2135,61,5441,11533,2708,0,0,70605
37,1624181093.661764145,1624181093.761579990,41,40,0,0.012756730,0.025784305,1,0,0,0,1,-0.009422805,-0.026447018,-0.004716840,-0.000009879,-0.000027965,0.000209600,0.999999978,2387,2000,0.837871806,0.012831952,0.002516282,0.002213981,0.118273901,117.489083432,1692,0.972192633,153.874172173,335.520554235,1155.555208272,0.093543377,0.090942182,0,0,0,0,1.000000000,0,1,0.004201760,0.000060750,0.004201760,0.000060750,0.100000000,0.030000000,0.925031788,0.012831952,0.000000000,0.000000580,0.000001673,0.000003608,-0.080637850,-0.996727552,0.005632457,0.000000000,0.000000002,0.000000008,-0.005428606,0.012299606,-0.999909621,0.000000000,0.127015491,0.041914569,0.044800566,0.002446580,110.558248915,0,0.097971834,0.095469315,153,151,2,0.064097193,49,0,0,0,0,0,2184,50,5490,11686,2757,0,0,72789
38,1624181093.761761904,1624181093.861642361,42,41,0,0.013611520,0.026970874,1,0,0,0,1,-0.008178476,-0.020828925,-0.004793475,0.000026210,0.000006464,0.000124215,0.999999992,2344,1971,0.840870307,0.013279739,0.002437572,0.002092512,0.121223036,114.283330672,1674,0.973072669,158.077172141,323.643160526,1147.203315148,0.097043942,0.094430808,0,0,0,0,1.000000000,0,1,0.005808912,0.000144378,0.005808912,0.000144378,0.100000000,0.030000000,0.972035795,0.013279739,0.000000000,0.000000590,0.000001682,0.000003634,-0.085875866,-0.996290455,0.005537632,0.000000001,0.000000002,0.000000009,-0.004127711,0.011698773,-0.999923047,0.000000000,0.126284494,0.036232651,0.048378516,0.002428795,111.025896746,0,0.097637513,0.095140566,143,139,4,0.061006826,50,0,0,0,0,0,2150,51,5529,11829,2807,0,0,74939
39,1624181093.861759424,1624181093.961691856,42,42,0,0.013141147,0.025146934,1,0,0,0,1,-0.010272768,-0.019742588,-0.005378411,-0.000010168,-0.000021501,0.000259010,0.999999966,2343,1957,0.835253948,0.013081946,0.002269282,0.001948180,0.114866088,116.496091347,1675,0.973565556,152.494070879,328.765893497,1149.462341540,0.093513206,0.091041236,0,0,0,0,1.000000000,0,1,0.003001575,0.000311901,0.003001575,0.000311901,0.100000000,0.030000000,0.943342783,0.013081946,0.000000000,0.000000588,0.000001702,0.000003735,-0.085477133,-0.996320984,0.006177068,0.000000001,0.000000002,0.000000009,-0.004810156,0.010532561,-0.999932962,0.000000000,0.125160505,0.035756330,0.046018442,0.002559431,111.542074724,0,0.097213862,0.094735302,137,136,1,0.058472044,55,0,0,0,0,0,2151,55,5569,11966,2862,0,0,77090
40,1624181094.061754465,1624181094.161719561,44,43,0,0.013077015,0.026380785,1,0,0,0,1,-0.008800694,-0.017857286,-0.005874933,-0.000003954,-0.000028564,0.000045792,0.999999999,2333,1964,0.841834548,0.013278415,0.002509076,0.002127686,0.123878484,109.355436196,1666,0.975209701,156.278576108,321.479053506,1146.941732461,0.096189227,0.093804668,0,0,0,0,1.000000000,0,1,0.003359601,0.000426562,0.003359601,0.000426562,0.100000000,0.030000000,0.974878107,0.013278415,0.000000000,0.000000721,0.000002178,0.000004648,-0.081124241,-0.996679477,0.006991325,0.000000001,0.000000002,0.000000008,-0.006607639,0.021449729,-0.999748092,0.000000000,0.124584846,0.035324533,0.047008347,0.002788758,111.671673820,0,0.096829801,0.094371948,161,157,4,0.069009859,55,0,0,0,0,0,2117,55,5617,12127,2917,0,0,79207
41,1624181094.161751986,1624181094.261744261,45,44,0,0.012687984,0.026637962,1,0,0,0,1,-0.011189933,-0.021354251,-0.005676489,0.000002331,-0.000012267,0.000268065,0.999999964,2360,1982,0.839830508,0.012949646,0.002388521,0.002014205,0.114706654,117.319862886,1694,0.974810139,156.296141780,329.610408272,1165.421825383,0.094648735,0.092264547,0,0,0,0,1.000000000,0,1,0.005679284,0.000471939,0.005679284,0.000471939,0.100000000,0.030000000,0.959651959,0.012949646,0.000000000,0.000000587,0.000001819,0.000004003,-0.090644155,-0.995866951,0.005714267,0.000000001,0.000000002,0.000000009,-0.001817818,0.026430039,-0.999649013,0.000000000,0.124013889,0.033280402,0.049246347,0.002988599,112.119437157,0,0.096630958,0.094187030,136,135,1,0.057627119,47,0,0,0,0,0,2176,48,5656,12263,2964,0,0,81383
42,1624181094.261749744,1624181094.361753464,46,45,0,0.013466567,0.025051194,1,0,0,0,1,-0.010182886,-0.024159257,-0.005219851,0.000015924,-0.000036929,0.000178378,0.999999983,2350,2001,0.851489362,0.012753680,0.002570412,0.002176690,0.116727022,115.610462171,1697,0.974195387,157.484622478,321.736740001,1173.988209512,0.095259927,0.092801781,0,0,0,0,1.000000000,0,1,0.003132536,0.000202736,0.003132536,0.000202736,0.100000000,0.030000000,0.966176737,0.012753680,0.000000000,0.000000576,0.000001758,0.000003715,-0.090866669,-0.995831101,0.007979135,0.000000001,0.000000001,0.000000009,0.003866076,-0.011231139,0.999929455,0.000000000,0.123293493,0.033446988,0.051237319,0.003037618,112.502913070,0,0.096297715,0.093857135,117,114,3,0.049787234,50,0,0,0,0,0,2183,50,5688,12380,3014,0,0,83566
43,1624181094.361747265,1624181094.461806059,47,46,0,0.013177388,0.024723099,1,0,0,0,1,-0.008427731,-0.024833808,-0.005001118,0.000017212,-0.000019733,0.000206903,0.999999978,2366,2002,0.846153846,0.012760598,0.002223892,0.001936722,0.115740629,115.780897834,1693,0.974134074,155.223777204,329.753772225,1164.231438422,0.094120138,0.091685633,0,0,0,0,1.000000000,0,1,0.001753986,0.000095543,0.001753986,0.000095543,0.100000000,0.030000000,0.954931169,0.012760598,0.000000000,0.000000576,0.000001727,0.000003675,-0.096194947,-0.995331996,0.007794244,0.000000001,0.000000002,0.000000008,-0.001599171,0.009226132,-0.999956160,0.000000000,0.122442338,0.033282000,0.051183396,0.003037384,112.850078757,0,0.096033528,0.093600595,116,114,2,0.049027895,48,0,0,0,0,0,2202,48,5731,12496,3062,0,0,85768
44,1624181094.461744785,1624181094.561728001,48,47,0,0.012742027,0.026140010,1,0,0,0,1,-0.007916679,-0.025092094,-0.004876017,-0.000004705,-0.000021656,0.000261013,0.999999966,2361,1982,0.839474799,0.012498221,0.002122020,0.001898723,0.113714239,112.981542079,1691,0.974202423,154.701567803,331.416099372,1161.258629483,0.093907851,0.091485256,0,0,0,0,1.000000000,0,1,0.000792780,0.000101166,0.000792780,0.000101166,0.100000000,0.030000000,0.956301635,0.012498221,0.000000000,0.000000585,0.000001724,0.000003687,-0.071672448,-0.997414072,0.005313157,0.000000001,0.000000002,0.000000008,-0.002137606,0.017990297,-0.999835876,0.000000000,0.121659687,0.035710845,0.050340138,0.003050312,113.084990430,0,0.095793405,0.093367950,128,126,2,0.054214316,56,0,0,0,0,0,2177,56,5768,12624,3118,0,0,87945
45,1624181094.561742306,1624181094.661679745,49,48,0,0.013109002,0.024582997,1,0,0,0,1,-0.006049745,-0.022618694,-0.004665130,0.000013672,-0.000003110,0.000185118,0.999999983,2312,1960,0.847750865,0.012383138,0.002265500,0.001944147,0.121604013,110.382508726,1664,0.973075273,153.638993848,326.315310948,1139.242948879,0.094885903,0.092331126,0,0,0,0,1.000000000,0,1,0.003378955,0.000164515,0.003378955,0.000164515,0.100000000,0.030000000,0.970354080,0.012383138,0.000000000,0.000000586,0.000001733,0.000003634,-0.076928231,-0.997000448,0.008494341,0.000000001,0.000000002,0.000000009,-0.008838974,0.013217120,-0.999873582,0.000000000,0.121345301,0.036587397,0.050070152,0.003130645,113.106725918,0,0.095873582,0.093437364,102,100,2,0.044117647,43,0,0,0,0,0,2164,46,5798,12726,3161,0,0,90109
46,1624181094.661739826,1624181094.761737108,50,49,0,0.012935538,0.025918276,1,0,0,0,1,-0.008805658,-0.023221083,-0.004876451,-0.000007017,-0.000016453,0.000281209,0.999999960,2341,1988,0.849209739,0.012824493,0.002490205,0.002162837,0.115777465,117.232977186,1689,0.975608355,156.246178625,317.736830576,1173.819501691,0.094820937,0.092508099,0,0,0,0,1.000000000,0,1,0.004252177,0.000219770,0.004252177,0.000219770,0.100000000,0.030000000,0.975853824,0.012824493,0.000000000,0.000000576,0.000001748,0.000003681,-0.101295071,-0.994825853,0.007799371,0.000000001,0.000000002,0.000000009,0.005769218,-0.010240850,0.999930918,0.000000000,0.120687242,0.033504253,0.050406542,0.003208735,113.516521428,0,0.095686462,0.093269048,147,147,0,0.062793678,51,0,0,0,0,0,2143,51,5841,12873,3212,0,0,92252
47,1624181094.761737585,1624181094.861746788,51,50,0,0.013066170,0.026014521,1,0,0,0,1,-0.008269784,-0.023320131,-0.005410966,-0.000004087,-0.000025905,0.000109752,0.999999994,2346,1991,0.848678602,0.012420917,0.002194498,0.001992612,0.116842180,116.050927964,1724,0.974910527,156.371308569,326.600070883,1197.774369608,0.093036861,0.090702615,0,0,0,0,1.000000000,0,1,0.001194718,0.000353302,0.001194718,0.000353302,0.100000000,0.030000000,0.961140338,0.012420917,0.000000000,0.000000578,0.000001758,0.000003683,-0.102232092,-0.994727533,0.008107703,0.000000001,0.000000002,0.000000008,-0.003797741,0.008992436,-0.999952355,0.000000000,0.120086188,0.035414157,0.049986083,0.003526496,113.904965879,0,0.095551966,0.093140899,143,139,4,0.060954817,55,0,0,0,0,0,2148,55,5878,13016,3267,0,0,94400
48,1624181094.861735106,1624181094.961675882,52,51,0,0.013119309,0.027656959,1,0,0,0,1,-0.007505027,-0.020768294,-0.005417443,0.000002082,-0.000030667,0.000133970,0.999999991,2328,1982,0.851374570,0.012568182,0.002073953,0.001821938,0.117350328,116.821101943,1691,0.974414141,152.145072299,309.425005367,1186.164234877,0.092335925,0.089973431,0,0,0,0,1.000000000,0,1,0.002633390,0.000029006,0.002633390,0.000029006,0.100000000,0.030000000,0.956926668,0.012568182,0.000000000,0.000000573,0.000001773,0.000003704,-0.110281229,-0.993848274,0.010181325,0.000000001,0.000000002,0.000000009,-0.007650650,0.011264487,-0.999907285,0.000000000,0.119337099,0.035936065,0.050005037,0.003509875,114.349632209,0,0.095502952,0.093086660,111,105,6,0.047680412,43,0,0,0,0,0,2173,44,5909,13127,3310,0,0,96573
49,1624181094.961732626,1624181095.061641693,53,52,0,0.013356225,0.027471872,1,0,0,0,1,-0.009576307,-0.020859070,-0.005102495,0.000021114,-0.000017936,0.000196311,0.999999980,2345,1986,0.846908316,0.012385457,0.002264825,0.001941783,0.119884810,114.331585702,1707,0.972934973,154.609040249,323.857067837,1182.333891152,0.093093112,0.090573544,0,0,0,0,1.000000000,0,1,0.002672919,0.000118970,0.002672919,0.000118970,0.100000000,0.030000000,0.968337202,0.012385457,0.000000000,0.000000568,0.000001776,0.000003609,-0.101617279,-0.994790709,0.008085450,0.000000001,0.000000002,0.000000008,-0.007193560,0.009666515,-0.999927403,0.000000000,0.119310097,0.036329231,0.048447566,0.003487690,114.237978833,0,0.095525644,0.093096885,106,102,4,0.045202559,47,0,0,0,0,0,2191,48,5952,13233,3357,0,0,98764
50,1624181095.061730146,1624181095.161641359,53,53,0,0.013088723,0.025437718,1,0,0,0,1,-0.009108010,-0.021960899,-0.004909113,0.000005143,-0.000018849,0.000224393,0.999999975,2328,1975,0.848367698,0.012991500,0.002175394,0.001954400,0.123167995,112.212188445,1671,0.974112823,155.432580031,314.462820986,1157.847125518,0.095489660,0.093017702,0,0,0,0,1.000000000,0,1,0.002238331,0.000079871,0.002238331,0.000079871,0.100000000,0.030000000,0.998672961,0.012991500,0.000000000,0.000000572,0.000001768,0.000003543,-0.110801848,-0.993823452,0.006156078,0.000000001,0.000000002,0.000000009,-0.008845195,0.016099617,-0.999831268,0.000000000,0.119218877,0.036218881,0.049043597,0.003320094,114.252025369,0,0.095372072,0.092937674,104,104,0,0.044673540,57,0,0,0,0,0,2167,57,5979,13337,3414,0,0,100931
51,1624181095.361722946,1624181095.461591482,55,54,0,0.013198081,0.027154046,1,0,0,0,1,-0.010287825,-0.027781159,-0.004698501,0.000028003,-0.000021429,0.000242283,0.999999970,2329,1986,0.852726492,0.012401481,0.002201199,0.001921540,0.113559894,116.858829528,1720,0.975815562,153.932869158,317.261169550,1207.208728677,0.091713903,0.089495854,0,0,0,0,1.000000000,0,1,0.006119175,0.000070576,0.006119175,0.000070576,0.100000000,0.030000000,0.961454027,0.012401481,0.000000000,0.000000748,0.000002574,0.000005721,-0.116661658,-0.993129312,0.009177571,0.000000001,0.000000002,0.000000009,-0.012882689,0.017633520,-0.999761519,0.000000000,0.118877523,0.036031276,0.052661442,0.003258138,114.441994029,0,0.095067274,0.092639619,131,130,1,0.056247316,56,0,0,0,0,0,2141,57,6026,13468,3470,0,0,103072
52,1624181095.461720467,1624181095.561677456,56,55,0,0.012990930,0.024817826,1,0,0,0,1,-0.009224654,-0.025862495,-0.004371594,0.000015297,-0.000006285,0.000181348,0.999999983,2329,1981,0.850579648,0.012156151,0.002357148,0.002069406,0.113776995,113.741054591,1724,0.975305756,157.844581871,327.736277821,1195.846264217,0.093875363,0.091557182,0,0,0,0,1.000000000,0,1,0.003898784,0.000142761,0.003898784,0.000142761,0.100000000,0.030000000,0.985299481,0.012156151,0.000000000,0.000000577,0.000001922,0.000004225,-0.085002520,-0.996346799,0.008223625,0.000000001,0.000000002,0.000000008,-0.005349479,0.012985862,-0.999901370,0.000000000,0.118570161,0.034543549,0.052656212,0.003377320,114.517904822,0,0.094933398,0.092505379,105,105,0,0.045083727,44,0,0,0,0,0,2180,44,6052,13573,3514,0,0,105252
53,1624181095.561717987,1624181095.661695719,57,56,0,0.013463745,0.026579720,1,0,0,0,1,-0.010215811,-0.024417214,-0.005129348,-0.000003228,-0.000033631,0.000238236,0.999999971,2356,2016,0.855687606,0.012784889,0.002067515,0.001840821,0.119367720,114.706099668,1722,0.974082593,159.818218919,315.930085894,1201.621920203,0.095279037,0.092809651,0,0,0,0,1.000000000,0,1,0.002431124,0.000120161,0.002431124,0.000120161,0.100000000,0.030000000,1.001669755,0.012784889,0.000000000,0.000000567,0.000001821,0.000003755,-0.081236417,-0.996667208,0.007424351,0.000000001,0.000000002,0.000000008,-0.007346212,0.012502086,-0.999894860,0.000000000,0.118189988,0.029947983,0.052032340,0.003342155,114.755313566,0,0.094768341,0.092338392,101,99,2,0.042869270,61,0,0,0,0,0,2193,62,6079,13674,3575,0,0,107445
54,1624181095.661715508,1624181095.761759281,58,57,0,0.013033472,0.026397480,1,0,0,0,1,-0.010976234,-0.019295870,-0.005174581,0.000019744,-0.000013274,0.000215013,0.999999977,2346,2011,0.857203751,0.012712909,0.002313687,0.001971321,0.112287831,121.680125680,1738,0.974979143,152.064953721,311.607343393,1230.841453187,0.089739581,0.087494220,0,0,0,0,1.000000000,0,1,0.004894308,0.000059921,0.004894308,0.000059921,0.100000000,0.030000000,0.943902698,0.012712909,0.000000000,0.000000564,0.000001839,0.000003799,-0.110174184,-0.993863825,0.009815583,0.000000000,0.000000002,0.000000009,-0.007924821,0.009580877,-0.999922699,0.000000000,0.117626620,0.027501515,0.052146827,0.003046480,115.174022767,0,0.094390802,0.091970752,96,95,1,0.040920716,51,0,0,0,0,0,2199,51,6114,13770,3626,0,0,109644
55,1624181095.761713266,1624181095.861711264,59,58,0,0.012984128,0.025800569,1,0,0,0,1,-0.009414487,-0.019791914,-0.004846056,0.000015081,-0.000016525,0.000105847,0.999999994,2341,1992,0.850918411,0.012877852,0.002281662,0.002008014,0.120372634,116.043140593,1711,0.972633290,156.766294694,302.937224250,1204.472040963,0.094200575,0.091622615,0,0,0,0,1.000000000,0,1,0.003471784,0.000230466,0.003471784,0.000230466,0.100000000,0.030000000,0.991376320,0.012877852,0.000000000,0.000000567,0.000001839,0.000003656,-0.111863842,-0.993636070,0.013184890,0.000000001,0.000000002,0.000000009,0.008965124,-0.008247885,0.999925797,0.000000000,0.117645019,0.027496765,0.052524513,0.003130443,115.151127282,0,0.094336230,0.091901031,116,114,2,0.049551474,59,0,0,0,0,0,2166,59,6144,13886,3685,0,0,111810
