frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
33,1624181092.961781263,1624181093.061702490,38,37,0,0.009649619,0.024215044,1,0,0,0,1,-0.007317850,-0.023830734,-0.004761312,-0.000008075,-0.000030308,0.000050704,0.999999998,2384,1996,0.837248322,0.013302173,0.002717655,0.002329109,0.116354021,117.953835480,1682,0.976059113,158.497656940,331.160391947,1152.073379779,0.096542988,0.094231663,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000612,0.000001814,0.000004086,-0.097792994,-0.995127799,0.012537719,0.000000001,0.000000002,0.000000009,-0.006175091,0.006856273,-0.999957429,0.000000000,0.123833198,0.036522170,0.045667481,0.002740635,111.931028907,0,0.098885339,0.096344317,181,179,2,0.075922819,55,0,0,0,0,0,2148,55,5318,11218,2570,0,0,64013
34,1624181093.061778784,1624181093.161693096,39,38,0,0.010509617,0.025601993,1,0,0,0,1,-0.007743375,-0.021629767,-0.004765209,-0.000017522,-0.000035144,0.000183310,0.999999982,2364,2000,0.846023689,0.013725112,0.002587003,0.002312900,0.116195507,115.617209174,1698,0.976297817,157.218678017,334.647280570,1165.887733938,0.094838382,0.092590505,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000616,0.000001814,0.000003974,-0.079636361,-0.996727975,0.013834490,0.000000001,0.000000002,0.000000008,-0.003171349,0.007845033,-0.999964198,0.000000000,0.123056996,0.036226696,0.045810634,0.002913939,112.403367076,0,0.098372223,0.095868557,124,120,4,0.052453469,57,0,0,0,0,0,2182,58,5355,11342,2627,0,0,66195
35,1624181093.161776543,1624181093.261679649,39,39,0,0.012203994,0.024332956,1,0,0,0,1,-0.009059564,-0.024442058,-0.004726532,0.000013519,0.000005716,0.000177827,0.999999984,2351,1973,0.839217354,0.013762458,0.002701094,0.002339598,0.115196720,115.427844733,1653,0.976592112,150.573652491,321.932210315,1141.800898797,0.093274498,0.091091139,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000616,0.000001795,0.000004043,-0.080937006,-0.996634355,0.013006286,0.000000001,0.000000002,0.000000009,-0.004509797,0.005166706,-0.999976483,0.000000000,0.122245469,0.034773484,0.045995226,0.002883263,112.785240143,0,0.097763306,0.095305442,147,146,1,0.062526584,62,0,0,0,0,0,2142,62,5394,11489,2689,0,0,68337
36,1624181093.361771584,1624181093.461661100,41,40,0,0.012071585,0.025848840,1,0,0,0,1,-0.008364751,-0.025603323,-0.004182534,0.000017278,-0.000015560,0.000132655,0.999999991,2354,1994,0.847068819,0.013639620,0.002472711,0.002163572,0.116270353,117.436339099,1677,0.975288237,154.359486558,329.569835978,1151.629050658,0.094377241,0.092045013,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000729,0.000002220,0.000005198,-0.096728916,-0.995252509,0.010768524,0.000000001,0.000000002,0.000000009,-0.007572221,0.007863005,-0.999940416,0.000000000,0.121574422,0.032294398,0.045276039,0.002840778,113.292826530,0,0.097444740,0.095014946,129,127,2,0.054800340,70,0,0,0,0,0,2155,70,5429,11618,2759,0,0,70492
37,1624181093.461769104,1624181093.561662912,42,41,0,0.011427151,0.027530005,1,0,0,0,1,-0.009758056,-0.029845418,-0.004285345,0.000006620,-0.000014066,0.000278945,0.999999961,2362,1999,0.846316681,0.012507418,0.002538952,0.002164451,0.114081852,121.099802682,1703,0.976629235,152.131543279,337.874034916,1173.194008711,0.091469205,0.089331499,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000598,0.000001848,0.000004289,-0.095242769,-0.995412060,0.009145847,0.000000000,0.000000002,0.000000008,-0.007135225,0.003278088,-0.999969171,0.000000000,0.120989011,0.036252382,0.048353248,0.003106635,113.864572525,0,0.096866136,0.094472395,184,184,0,0.077900085,58,0,0,0,0,0,2119,59,5460,11802,2817,0,0,72611
38,1624181093.561766624,1624181093.661618948,43,42,0,0.011011481,0.023636558,1,0,0,0,1,-0.010456528,-0.027586954,-0.004453370,0.000024346,-0.000013775,0.000139440,0.999999990,2347,1973,0.840647635,0.013671711,0.002698575,0.002371079,0.116026848,115.877539319,1680,0.973222482,157.563006587,332.200718382,1145.250044074,0.096368000,0.093787504,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000613,0.000001791,0.000003961,-0.084954281,-0.996287186,0.013950414,0.000000001,0.000000002,0.000000008,-0.003971119,-0.004083008,-0.999983779,0.000000000,0.120538109,0.036235218,0.048501276,0.003085386,114.048530029,0,0.096535997,0.094147868,147,141,6,0.062633149,64,0,0,0,0,0,2136,64,5515,11949,2881,0,0,74747
39,1624181093.661764145,1624181093.761579990,44,43,0,0.010813352,0.023770139,1,0,0,0,1,-0.008068571,-0.024101824,-0.004719771,-0.000015051,-0.000023555,0.000139377,0.999999990,2385,2003,0.839832285,0.012808575,0.002543142,0.002277188,0.111818712,121.708967377,1697,0.973924439,150.761694456,339.870185850,1162.117893180,0.091218705,0.088840126,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000610,0.000001764,0.000004034,-0.083015307,-0.996462321,0.013088199,0.000000000,0.000000002,0.000000008,-0.006259168,0.008900286,-0.999940802,0.000000000,0.119704380,0.037839255,0.047898398,0.002980249,114.650199242,0,0.095777287,0.093412076,153,152,1,0.064150943,49,0,0,0,0,0,2182,50,5564,12102,2930,0,0,76929
40,1624181093.761761904,1624181093.861642361,45,44,0,0.012089062,0.026970874,1,0,0,0,1,-0.006979016,-0.020889999,-0.004904167,0.000026114,0.000019155,0.000095093,0.999999995,2342,1974,0.842869342,0.012663349,0.002403789,0.002011850,0.109970567,120.239050216,1680,0.974565106,152.773683320,328.546520542,1155.949174808,0.093310047,0.090936716,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000614,0.000001780,0.000004190,-0.089382317,-0.995916436,0.012698554,0.000000001,0.000000002,0.000000009,0.007107157,-0.011256063,0.999911391,0.000000000,0.118954039,0.036974852,0.049956535,0.002726479,115.172196387,0,0.095513052,0.093152420,136,132,4,0.058070026,50,0,0,0,0,0,2155,51,5600,12238,2980,0,0,79084
41,1624181093.861759424,1624181093.961691856,46,45,0,0.012571309,0.025146934,1,0,0,0,1,-0.009805260,-0.021078857,-0.005221311,-0.000000645,-0.000008236,0.000275762,0.999999962,2344,1967,0.839163823,0.012593283,0.002271271,0.001938712,0.108242781,121.269400236,1680,0.974821749,150.035675684,329.437045642,1158.227817331,0.091613621,0.089306950,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000613,0.000001793,0.000004273,-0.089965138,-0.995851462,0.013643282,0.000000001,0.000000002,0.000000009,0.010360394,-0.011192159,0.999883692,0.000000000,0.117741064,0.038727813,0.048521692,0.002965022,115.912189342,0,0.095077227,0.092735812,140,139,1,0.059726962,54,0,0,0,0,0,2150,54,5643,12378,3034,0,0,81234
42,1624181093.961756945,1624181094.061714172,47,46,0,0.010956256,0.025995752,1,0,0,0,1,-0.008550209,-0.021991129,-0.005020872,-0.000008889,-0.000005747,0.000101772,0.999999995,2377,2004,0.843079512,0.012237901,0.002341969,0.002012882,0.106927155,120.311122601,1692,0.975011063,149.588764688,322.246799709,1177.883153926,0.090675315,0.088409435,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000607,0.000001777,0.000004217,-0.085049214,-0.996269718,0.014604102,0.000000001,0.000000002,0.000000008,0.005184366,-0.007644058,0.999957344,0.000000000,0.116760006,0.042937042,0.049215351,0.003239785,116.461924485,0,0.094486445,0.092163072,137,130,7,0.057635675,43,0,0,0,0,0,2197,43,5687,12515,3077,0,0,83431
43,1624181094.061754465,1624181094.161719561,48,47,0,0.011921167,0.023609616,1,0,0,0,1,-0.008116408,-0.021814593,-0.004854492,-0.000004916,-0.000020812,0.000062409,0.999999998,2331,1976,0.847704848,0.012713925,0.002345902,0.002029951,0.112099257,116.131752002,1667,0.975081239,153.331688048,325.592704265,1146.536032988,0.094331234,0.091980617,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000612,0.000001771,0.000004102,-0.083912161,-0.996372112,0.014190268,0.000000001,0.000000002,0.000000008,-0.007918626,-0.002462220,-0.999965616,0.000000000,0.116336763,0.040218432,0.046765670,0.002912612,116.692224700,0,0.094301906,0.091990357,141,139,2,0.060489060,43,0,0,0,0,0,2147,43,5725,12656,3120,0,0,85578
44,1624181094.161751986,1624181094.261744261,49,48,0,0.010764010,0.024821435,1,0,0,0,1,-0.010737693,-0.024932179,-0.004681285,0.000004985,-0.000008816,0.000291511,0.999999957,2361,1996,0.845404490,0.012931533,0.002173038,0.001943967,0.108961572,120.794681830,1701,0.976097610,154.587726007,326.685611036,1179.068696810,0.093105952,0.090880497,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000602,0.000001777,0.000004102,-0.091611491,-0.995684502,0.014822525,0.000000001,0.000000002,0.000000009,0.007738663,-0.001630546,0.999968727,0.000000000,0.115589949,0.038659167,0.048903004,0.003102442,117.208272816,0,0.093904332,0.091606078,147,147,0,0.062261753,51,0,0,0,0,0,2162,52,5771,12803,3171,0,0,87740
45,1624181094.261749744,1624181094.361753464,50,49,0,0.012815751,0.025051194,1,0,0,0,1,-0.009819085,-0.026849524,-0.004530248,0.000020284,-0.000023989,0.000175214,0.999999984,2352,2011,0.855017007,0.012628353,0.002456296,0.002092333,0.112696756,117.869935159,1701,0.975512882,159.988819718,323.904597871,1175.453995448,0.096416711,0.094055744,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000598,0.000001784,0.000003968,-0.086745099,-0.996092277,0.016597095,0.000000001,0.000000001,0.000000009,0.005563582,-0.005280354,0.999970582,0.000000000,0.115061695,0.038557098,0.048204578,0.003325016,117.424824788,0,0.093863279,0.091571860,114,111,3,0.048469388,56,0,0,0,0,0,2182,56,5802,12917,3227,0,0,89922
46,1624181094.361747265,1624181094.461806059,51,50,0,0.011567692,0.023862251,1,0,0,0,1,-0.007702063,-0.025666205,-0.004695301,0.000011819,-0.000009081,0.000154253,0.999999988,2366,2010,0.849535080,0.012489371,0.002219349,0.001978939,0.109260941,119.374803437,1684,0.974876410,152.550987433,328.730407131,1160.410480037,0.092923033,0.090588472,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000597,0.000001770,0.000004009,-0.089037274,-0.995914225,0.015073806,0.000000001,0.000000002,0.000000008,0.006073460,-0.003534210,0.999975311,0.000000000,0.114538335,0.039578451,0.048164353,0.003334997,117.571006513,0,0.093747731,0.091457150,112,111,1,0.047337278,45,0,0,0,0,0,2209,45,5844,13029,3272,0,0,92131
47,1624181094.461744785,1624181094.561728001,52,51,0,0.010794643,0.026140010,1,0,0,0,1,-0.007977404,-0.024925558,-0.004642117,-0.000000237,-0.000009090,0.000280855,0.999999961,2361,1994,0.844557391,0.012752696,0.002296671,0.002036721,0.109979565,115.083071299,1685,0.975341888,152.141808544,331.884161448,1159.425110832,0.092574589,0.090291875,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000620,0.000001773,0.000004025,-0.075598591,-0.997021604,0.015256953,0.000000001,0.000000002,0.000000007,0.006163039,0.002479984,0.999977933,0.000000000,0.113842381,0.039823746,0.046525199,0.003451221,117.735603901,0,0.093505197,0.091217618,128,127,1,0.054214316,51,0,0,0,0,0,2182,51,5878,13157,3323,0,0,94313
48,1624181094.561742306,1624181094.661679745,53,52,0,0.013678981,0.024582997,1,0,0,0,1,-0.006420230,-0.023192371,-0.004077786,0.000034591,-0.000009628,0.000163103,0.999999986,2311,1969,0.852012116,0.012914826,0.002939249,0.002453849,0.116916683,112.566266006,1656,0.975260504,150.132955280,321.445481011,1143.452958533,0.092959775,0.090659997,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000639,0.000001859,0.000004078,-0.084122143,-0.996346428,0.014739780,0.000000001,0.000000002,0.000000008,0.008045091,-0.007200036,0.999941716,0.000000000,0.113661827,0.038284290,0.047721601,0.003568353,117.651648533,0,0.093545309,0.091250884,94,91,3,0.040675032,41,0,0,0,0,0,2173,44,5910,13251,3364,0,0,96486
49,1624181094.661739826,1624181094.761737108,54,53,0,0.012485398,0.025918276,1,0,0,0,1,-0.008401288,-0.023340156,-0.004556385,-0.000006146,-0.000001651,0.000257662,0.999999967,2340,2007,0.857692308,0.012991468,0.002445292,0.002092522,0.115060961,119.048068893,1694,0.976357329,153.506292387,321.229237181,1179.213786531,0.092811969,0.090617646,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000634,0.000001903,0.000004194,-0.107603531,-0.994083456,0.014817656,0.000000001,0.000000002,0.000000009,0.009155437,-0.003401772,0.999952302,0.000000000,0.113415865,0.035778560,0.046649494,0.003695429,117.955976148,0,0.093377154,0.091093609,143,143,0,0.061111111,47,0,0,0,0,0,2150,47,5950,13394,3411,0,0,98636
50,1624181094.761737585,1624181094.861746788,55,54,0,0.011474429,0.024550266,1,0,0,0,1,-0.008698452,-0.023894259,-0.005082410,-0.000003273,-0.000019576,0.000111981,0.999999994,2346,2013,0.858056266,0.012443688,0.002140836,0.001917712,0.114749501,117.044945254,1722,0.976826685,149.349604918,323.012041550,1209.733905689,0.088787825,0.086730316,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000614,0.000001853,0.000004097,-0.101616042,-0.994734354,0.013332099,0.000000001,0.000000002,0.000000008,-0.007263709,0.004096911,-0.999965226,0.000000000,0.113217753,0.036885925,0.046673038,0.003856163,118.075996959,0,0.093146703,0.090873097,119,115,4,0.050724638,53,0,0,0,0,0,2174,53,5982,13513,3464,0,0,100810
51,1624181094.861735106,1624181094.961675882,56,55,0,0.011237895,0.022588956,1,0,0,0,1,-0.007632953,-0.021880672,-0.005536802,-0.000003435,-0.000021194,0.000091430,0.999999996,2329,2011,0.863460713,0.012949000,0.002277669,0.001953154,0.112820737,118.018119075,1689,0.976432795,150.535633508,312.292169963,1186.367187317,0.091278251,0.089127077,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000598,0.000001805,0.000004049,-0.110272558,-0.993784866,0.015218540,0.000000001,0.000000002,0.000000009,-0.007705691,0.005990079,-0.999952370,0.000000000,0.112804616,0.035642946,0.047411817,0.003762903,118.222213942,0,0.093051878,0.090775826,127,121,6,0.054529841,47,0,0,0,0,0,2154,48,6018,13640,3511,0,0,102964
52,1624181094.961732626,1624181095.061641693,57,56,0,0.011276792,0.027471872,1,0,0,0,1,-0.008347868,-0.021732651,-0.004801709,0.000022300,0.000001304,0.000173959,0.999999985,2345,2005,0.855010661,0.012188627,0.002066509,0.001831391,0.111306110,118.705688336,1704,0.974464174,150.742776169,323.087973371,1186.656202503,0.090782271,0.088464071,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000594,0.000001800,0.000004009,-0.098365692,-0.995078128,0.011987904,0.000000001,0.000000002,0.000000008,0.006328490,0.001189623,0.999979267,0.000000000,0.112746830,0.036801245,0.044233832,0.003722918,118.078922110,0,0.092982980,0.090698343,94,90,4,0.040085288,41,0,0,0,0,0,2209,42,6058,13734,3552,0,0,105173
53,1624181095.061730146,1624181095.161641359,58,57,0,0.013670130,0.025437718,1,0,0,0,1,-0.007836080,-0.024662801,-0.004457552,0.000002263,-0.000007878,0.000220678,0.999999976,2328,1995,0.856958763,0.012726834,0.002176810,0.001917971,0.113210055,116.828932799,1669,0.975652749,152.247067514,317.166465746,1158.950905069,0.093496925,0.091220532,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000598,0.000001796,0.000003981,-0.097632128,-0.995174816,0.009749565,0.000000001,0.000000002,0.000000008,-0.006311389,0.000188518,-0.999980065,0.000000000,0.112589632,0.036250917,0.044986458,0.003551144,118.022676976,0,0.092830677,0.090547787,101,99,2,0.043384880,57,0,0,0,0,0,2170,57,6083,13835,3609,0,0,107343
54,1624181095.161727667,1624181095.261631966,59,58,0,0.011054677,0.024430421,1,0,0,0,1,-0.009596471,-0.026185084,-0.004520272,0.000003100,-0.000002988,0.000260122,0.999999966,2327,1993,0.856467555,0.012633652,0.002319605,0.002053823,0.111070736,118.428395226,1693,0.975265321,156.766717582,329.301401774,1165.056068346,0.094945443,0.092596998,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000606,0.000001792,0.000004061,-0.105645072,-0.994343169,0.010990018,0.000000001,0.000000002,0.000000008,-0.007967052,0.006885914,-0.999944554,0.000000000,0.112333393,0.033158694,0.044209312,0.003619064,118.163236279,0,0.092836030,0.090548111,103,103,0,0.044263000,55,0,0,0,0,0,2168,56,6112,13938,3664,0,0,109511
55,1624181095.261725426,1624181095.361643314,60,59,0,0.012031673,0.027154046,1,0,0,0,1,-0.011609395,-0.025979905,-0.004337342,0.000013706,-0.000020848,0.000240049,0.999999971,2326,2003,0.861134996,0.012586842,0.002133704,0.001884926,0.106517679,119.143441927,1708,0.976898898,149.443801321,323.167147310,1195.932368819,0.089565431,0.087496371,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000607,0.000001830,0.000004153,-0.094458737,-0.995427063,0.014230581,0.000000001,0.000000002,0.000000009,-0.004821026,0.007485847,-0.999960359,0.000000000,0.111899441,0.028750717,0.044782414,0.003568868,118.349016139,0,0.092650577,0.090368373,111,109,2,0.047721410,50,0,0,0,0,0,2165,50,6145,14049,3714,0,0,111676
56,1624181095.361722946,1624181095.461591482,61,60,0,0.011990568,0.026043045,1,0,0,0,1,-0.011350279,-0.029012492,-0.004560822,0.000026407,-0.000012227,0.000261147,0.999999965,2333,2010,0.861551650,0.012517643,0.002300934,0.001984536,0.105297343,121.603496641,1730,0.977042822,148.737929952,322.848541082,1218.697611024,0.087995818,0.085975682,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000594,0.000001824,0.000004211,-0.097472548,-0.995177276,0.011013237,0.000000001,0.000000001,0.000000008,-0.008140532,0.004059282,-0.999958626,0.000000000,0.111350791,0.024253639,0.043368011,0.003318483,118.557374016,0,0.092331506,0.090064906,134,132,2,0.057436777,59,0,0,0,0,0,2139,60,6184,14183,3773,0,0,113815
57,1624181095.461720467,1624181095.561677456,62,61,0,0.012198935,0.024817826,1,0,0,0,1,-0.009586539,-0.027961005,-0.004241341,0.000020293,-0.000001284,0.000131691,0.999999991,2326,2001,0.860275150,0.012154552,0.002393993,0.002067999,0.105550255,118.915991179,1730,0.976461367,155.424953457,324.430289562,1209.422921550,0.092006726,0.089841014,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000588,0.000001800,0.000004126,-0.081521015,-0.996621551,0.009990381,0.000000001,0.000000002,0.000000008,-0.003518810,0.009043110,-0.999952919,0.000000000,0.110924211,0.025853206,0.043076136,0.003298383,118.448183441,0,0.092358382,0.090090382,97,96,1,0.041702494,43,0,0,0,0,0,2186,43,6211,14280,3816,0,0,116001
58,1624181095.561717987,1624181095.661695719,63,62,0,0.011638264,0.024428969,1,0,0,0,1,-0.009505483,-0.026344710,-0.004863064,0.000000827,-0.000032093,0.000231276,0.999999973,2356,2038,0.865025467,0.012515694,0.002156269,0.001838090,0.103319356,124.416995599,1733,0.975337732,149.413806368,317.448005498,1223.398477642,0.088396922,0.086216853,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000584,0.000001817,0.000004173,-0.083113172,-0.996463323,0.012371236,0.000000000,0.000000002,0.000000009,-0.004947374,0.009796476,-0.999939774,0.000000000,0.110288836,0.018795989,0.040576643,0.003497428,118.875156255,0,0.091959828,0.089711849,92,91,1,0.039049236,54,0,0,0,0,0,2209,55,6236,14372,3870,0,0,118210
59,1624181095.661715508,1624181095.761759281,64,63,0,0.012160332,0.026397480,1,0,0,0,1,-0.009647168,-0.020218151,-0.004877039,0.000017554,-0.000015126,0.000235055,0.999999972,2346,2033,0.866581415,0.012742575,0.002348182,0.001944611,0.101460852,128.135566204,1752,0.976426546,149.205018313,316.226379754,1245.267911324,0.087218728,0.085162682,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000580,0.000001848,0.000004273,-0.090864440,-0.995778351,0.013004937,0.000000000,0.000000002,0.000000009,-0.009864995,0.007026208,-0.999926654,0.000000000,0.109770943,0.018629116,0.043308247,0.003416417,119.196486196,0,0.091759829,0.089527977,101,100,1,0.043052003,49,0,0,0,0,0,2196,49,6272,14473,3919,0,0,120406
