frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,trusted_snapshot_active,trusted_snapshot_points,trusted_snapshot_age,trusted_snapshot_evaluation_ran,trusted_snapshot_icp_converged,trusted_snapshot_aligned_points,trusted_snapshot_matched_points,trusted_snapshot_overlap_ratio,trusted_snapshot_fitness_rmse,trusted_snapshot_correction_translation,trusted_snapshot_correction_rotation,trusted_snapshot_consistency_translation,trusted_snapshot_consistency_rotation,trusted_snapshot_consistent_streak,trusted_snapshot_candidate_accepted,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
27,1624181092.361795902,1624181092.461874962,32,31,0,0.013016369,0.024501333,1,0,0,0,1,-0.007368715,-0.023382671,-0.004355902,-0.000000127,-0.000047314,0.000084773,0.999999995,2378,1984,0.834314550,0.013645130,0.002731527,0.002339820,0.126695515,109.988433638,1671,0.975566839,156.611426020,338.299547848,1135.261214171,0.096070481,0.093723175,0,0,0,0,1,0.002993607,0.000092247,0.100000000,0.030000000,0.923960101,0.013645130,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000589,0.000001643,0.000003514,-0.089430155,-0.995950493,0.009212057,0.000000001,0.000000002,0.000000008,0.001570607,-0.011745172,0.999929790,0.000000000,0.131968818,0.034912716,0.047019230,0.003196828,107.834885373,0,0.102321507,0.099575607,197,191,6,0.082842725,49,0,0,0,0,0,2131,50,5082,10395,2213,0,0,51049
28,1624181092.461793423,1624181092.561836243,33,32,0,0.012670155,0.025563863,1,0,0,0,1,-0.007494883,-0.023526219,-0.004821485,-0.000003813,-0.000052921,0.000156297,0.999999986,2347,1976,0.841925863,0.013189740,0.002716568,0.002341153,0.121480152,114.518467076,1674,0.976140814,151.899188741,332.712607243,1149.447926129,0.092958162,0.090740256,0,0,0,0,1,0.001455199,0.000174789,0.100000000,0.030000000,0.895335254,0.013189740,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000591,0.000001657,0.000003566,-0.079394531,-0.996777326,0.011466086,0.000000001,0.000000002,0.000000008,-0.002009293,0.012254476,-0.999922892,0.000000000,0.130843107,0.036432514,0.043866061,0.003205263,108.492922653,0,0.101449911,0.098761629,170,167,3,0.072432893,58,0,0,0,0,0,2118,59,5132,10565,2271,0,0,53167
29,1624181092.561790943,1624181092.661748648,34,33,0,0.012768117,0.026309971,1,0,0,0,1,-0.008302683,-0.023416086,-0.005104680,-0.000005464,-0.000054296,0.000108309,0.999999993,2386,2008,0.841575859,0.013922817,0.002652865,0.002272794,0.124213355,111.103125084,1683,0.974547060,160.634795334,330.713797108,1148.814109339,0.097938330,0.095445511,0,0,0,0,1,0.000754824,0.000145586,0.100000000,0.030000000,0.944189297,0.013922817,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000586,0.000001625,0.000003550,-0.074619909,-0.997141993,0.011820112,0.000000001,0.000000002,0.000000008,-0.006727583,0.012072072,-0.999904498,0.000000000,0.130024228,0.036788043,0.039942594,0.003155043,108.774278716,0,0.100871401,0.098218857,174,169,5,0.072925398,48,0,0,0,0,0,2163,49,5185,10739,2319,0,0,55330
30,1624181092.661788702,1624181092.761736155,35,34,0,0.011519049,0.021799195,1,0,0,0,1,-0.009910894,-0.026447827,-0.004504443,0.000011617,-0.000045311,0.000147002,0.999999988,2332,1975,0.846912521,0.012940686,0.002461392,0.002115929,0.122412281,112.275558320,1674,0.976008233,154.460769292,337.977763719,1141.399249786,0.094538620,0.092270472,0,0,0,0,1,0.003816179,0.000070746,0.100000000,0.030000000,0.912271793,0.012940686,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000592,0.000001669,0.000003612,-0.085796021,-0.996251238,0.011068577,0.000000001,0.000000002,0.000000008,-0.007697344,0.014850713,-0.999860094,0.000000000,0.129182476,0.040103100,0.040786380,0.002992091,109.267208537,0,0.100158044,0.097552149,148,146,2,0.063464837,50,0,0,0,0,0,2134,50,5225,10887,2369,0,0,57464
31,1624181092.761786222,1624181092.861739397,36,35,0,0.013146149,0.026313403,1,0,0,0,1,-0.009186364,-0.026465380,-0.004539809,0.000010832,-0.000048143,0.000135432,0.999999990,2370,2000,0.843881857,0.013273050,0.002666950,0.002252344,0.125806658,111.536474837,1682,0.977218685,154.806770678,333.861328263,1155.013729024,0.094182930,0.092037319,0,0,0,0,1,0.002015643,0.000061532,0.100000000,0.030000000,0.909461920,0.013273050,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000602,0.000001673,0.000003551,-0.079697610,-0.996792158,0.007327051,0.000000001,0.000000002,0.000000008,-0.002640890,0.017864511,-0.999836929,0.000000000,0.128456639,0.039477918,0.039966203,0.002720208,109.722462312,0,0.099638139,0.097072639,140,138,2,0.059071730,56,0,0,0,0,0,2173,57,5260,11027,2425,0,0,59637
32,1624181092.861783743,1624181092.961729527,37,36,0,0.012656974,0.025077196,1,0,0,0,1,-0.010670584,-0.024937087,-0.004294227,0.000015582,-0.000050138,0.000134967,0.999999990,2338,1958,0.837467921,0.012108087,0.002520218,0.002117813,0.114520948,119.811139911,1685,0.976301289,153.253269550,331.329006731,1160.485396193,0.093159249,0.090951495,0,0,0,0,1,0.002401195,0.000050658,0.100000000,0.030000000,0.902799583,0.012108087,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000593,0.000001714,0.000003797,-0.088411057,-0.996052553,0.007924391,0.000000001,0.000000002,0.000000009,-0.003272778,0.004676570,-0.999983709,0.000000000,0.127411044,0.048282115,0.040012919,0.002587836,110.400057698,0,0.099089664,0.096557715,153,147,6,0.065440547,41,0,0,0,0,0,2144,41,5301,11180,2466,0,0,61781
33,1624181092.961781263,1624181093.061702490,38,37,0,0.011144294,0.024215044,1,0,0,0,1,-0.006791136,-0.025495498,-0.004499541,0.000005319,-0.000054363,0.000051017,0.999999997,2383,1989,0.834662191,0.013031581,0.002478914,0.002131611,0.121213261,114.837282638,1695,0.975561588,161.708020260,332.374687095,1159.494184149,0.097792864,0.095402962,0,0,0,0,1,0.004800424,0.000161806,0.100000000,0.030000000,0.950556716,0.013031581,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000589,0.000001692,0.000003730,-0.089875075,-0.995917599,0.008402733,0.000000001,0.000000002,0.000000008,-0.006941809,0.014540196,-0.999870189,0.000000000,0.126643530,0.047543211,0.043586307,0.002472543,110.882229719,0,0.098834779,0.096320763,184,181,3,0.077213596,54,0,0,0,0,0,2145,54,5348,11364,2520,0,0,63926
34,1624181093.061778784,1624181093.161693096,39,38,0,0.011847340,0.025601993,1,0,0,0,1,-0.007336578,-0.025976747,-0.004620576,-0.000014819,-0.000074349,0.000192383,0.999999979,2364,2001,0.846446701,0.013660954,0.002727462,0.002389410,0.115116301,117.369554410,1700,0.975840889,159.394454168,331.600052767,1167.935004210,0.096082717,0.093761444,0,0,0,0,1,0.002033808,0.000290803,0.100000000,0.030000000,0.935769287,0.013660954,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000584,0.000001678,0.000003712,-0.082360551,-0.996540178,0.011154105,0.000000001,0.000000002,0.000000008,-0.004496765,0.008189902,-0.999956351,0.000000000,0.125779352,0.046507231,0.041038442,0.002718163,111.426277847,0,0.098495486,0.096009881,148,144,4,0.062605753,54,0,0,0,0,0,2161,55,5391,11512,2574,0,0,66087
35,1624181093.161776543,1624181093.261679649,40,39,0,0.012760910,0.024729287,1,0,0,0,1,-0.008208436,-0.029305380,-0.004760641,0.000016654,-0.000004756,0.000166554,0.999999986,2351,1979,0.841769460,0.013171200,0.002829022,0.002453560,0.115637137,115.930701945,1669,0.976355852,150.499323032,325.316785961,1153.721807386,0.092357055,0.090173351,0,0,0,0,1,0.003448914,0.000109537,0.100000000,0.030000000,0.904874234,0.013171200,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000592,0.000001672,0.000003783,-0.077972999,-0.996915473,0.008930383,0.000000001,0.000000002,0.000000008,-0.002438697,0.013703937,-0.999903123,0.000000000,0.124909866,0.046007544,0.040153986,0.002456068,111.786877170,0,0.097867287,0.095423798,155,154,1,0.065929392,55,0,0,0,0,0,2141,55,5427,11667,2629,0,0,68228
36,1624181093.261774063,1624181093.361694336,41,40,0,0.011758331,0.025595897,1,0,0,0,1,-0.010359432,-0.029344316,-0.004735595,-0.000006268,-0.000047751,0.000160885,0.999999986,2342,1979,0.845004270,0.013120453,0.002705779,0.002310849,0.117302973,117.547650630,1693,0.975667655,157.950101436,328.507405071,1165.347834150,0.095622709,0.093295984,0,0,0,0,1,0.002428103,0.000127124,0.100000000,0.030000000,0.950838200,0.013120453,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000592,0.000001683,0.000003780,-0.083187248,-0.996503592,0.007776455,0.000000001,0.000000002,0.000000008,-0.002409302,0.011970097,-0.999925453,0.000000000,0.124082056,0.043813145,0.040619545,0.002429638,112.382650540,0,0.097474020,0.095058300,148,146,2,0.063193851,46,0,0,0,0,0,2147,47,5460,11815,2675,0,0,70375
37,1624181093.361771584,1624181093.461661100,42,41,0,0.012770513,0.025367684,1,0,0,0,1,-0.008606153,-0.028968897,-0.004668876,0.000016584,-0.000026529,0.000071471,0.999999997,2353,1993,0.847003825,0.013497057,0.002647096,0.002246215,0.119301793,117.599587823,1679,0.975131014,154.550051519,328.633336129,1154.061584394,0.094396412,0.092048869,0,0,0,0,1,0.003141949,0.000191700,0.100000000,0.030000000,0.953022732,0.013497057,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000594,0.000001653,0.000003759,-0.094119040,-0.995534947,0.007195560,0.000000001,0.000000002,0.000000008,-0.005274532,0.012924805,-0.999902560,0.000000000,0.123532015,0.043455460,0.041658006,0.002592428,112.784929465,0,0.097012347,0.094619305,141,140,1,0.059923502,68,0,0,0,0,0,2144,68,5494,11956,2743,0,0,72519
38,1624181093.461769104,1624181093.561662912,43,42,0,0.012649603,0.027530005,1,0,0,0,1,-0.009605961,-0.033094747,-0.004742317,0.000011842,-0.000027713,0.000243251,0.999999970,2361,1995,0.844980940,0.012511204,0.002586882,0.002196629,0.119047994,118.392519528,1714,0.976317081,157.761561841,333.941743286,1181.704171271,0.094275641,0.092042918,0,0,0,0,1,0.003922811,0.000329964,0.100000000,0.030000000,0.956409442,0.012511204,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000587,0.000001673,0.000003715,-0.093724386,-0.995571927,0.007230323,0.000000000,0.000000002,0.000000008,-0.005629636,0.006539188,-0.999962772,0.000000000,0.123162664,0.046868308,0.043183471,0.002557704,113.077547010,0,0.096601780,0.094228211,177,177,0,0.074968234,58,0,0,0,0,0,2125,59,5524,12133,2801,0,0,74644
39,1624181093.561766624,1624181093.661618948,44,43,0,0.012947550,0.025707137,1,0,0,0,1,-0.010062431,-0.031564542,-0.004628488,0.000035348,-0.000019820,0.000138173,0.999999990,2348,1968,0.838160136,0.013481449,0.002856683,0.002373222,0.114460289,117.819419323,1692,0.974237555,157.311478608,330.686595024,1160.411869072,0.095432255,0.092973687,0,0,0,0,1,0.003380549,0.000178655,0.100000000,0.030000000,0.970057011,0.013481449,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000589,0.000001681,0.000003764,-0.098281777,-0.995109670,0.009870972,0.000000001,0.000000002,0.000000008,-0.002451348,0.004983350,-0.999984578,0.000000000,0.122430659,0.045734329,0.043260259,0.002571359,113.440286713,0,0.096182144,0.093816874,148,143,5,0.063032368,56,0,0,0,0,0,2144,56,5573,12281,2857,0,0,76788
40,1624181093.661764145,1624181093.761579990,45,44,0,0.010813352,0.023770139,1,0,0,0,1,-0.008218464,-0.029854418,-0.004695028,-0.000006979,-0.000033695,0.000172904,0.999999984,2383,1991,0.835501469,0.012632994,0.002712644,0.002328868,0.116884004,118.159505107,1710,0.973012337,153.750696672,338.470013012,1171.630386322,0.092406524,0.089912688,0,0,0,0,1,0.003168282,0.000042677,0.100000000,0.030000000,0.941606673,0.012632994,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000599,0.000001666,0.000003764,-0.096724380,-0.995219777,0.013490348,0.000000001,0.000000002,0.000000008,-0.003470647,0.005340872,-0.999979715,0.000000000,0.122059522,0.041353816,0.044375087,0.002485679,113.738859155,0,0.095871928,0.093503506,143,140,3,0.060008393,51,0,0,0,0,0,2188,52,5623,12424,2908,0,0,78976
41,1624181093.761761904,1624181093.861642361,46,45,0,0.012940547,0.024545132,1,0,0,0,1,-0.007667124,-0.025190111,-0.004636668,0.000023398,0.000002493,0.000148020,0.999999989,2343,1964,0.838241571,0.012934698,0.002681105,0.002291437,0.117897707,115.012702403,1683,0.974076123,158.061111380,327.392577343,1153.916425580,0.096415757,0.093916287,0,0,0,0,1,0.004300988,0.000045458,0.100000000,0.030000000,0.984197418,0.012934698,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000611,0.000001706,0.000003842,-0.098013298,-0.995074566,0.014832416,0.000000001,0.000000002,0.000000008,-0.003967327,0.006113479,-0.999973442,0.000000000,0.121444915,0.041595005,0.042766654,0.002395190,113.965386379,0,0.095718309,0.093356084,120,117,3,0.051216389,47,0,0,0,0,0,2175,48,5657,12544,2955,0,0,81151
42,1624181093.861759424,1624181093.961691856,47,46,0,0.013141147,0.025146934,1,0,0,0,1,-0.010048101,-0.024791789,-0.005147305,-0.000006139,-0.000032302,0.000245507,0.999999969,2343,1953,0.833546735,0.012610446,0.002409904,0.002057692,0.115347654,115.622041290,1679,0.975049956,155.742699578,328.368543485,1152.997632513,0.095132768,0.092759202,0,0,0,0,1,0.003479001,0.000246448,0.100000000,0.030000000,0.976560979,0.012610446,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000601,0.000001709,0.000003882,-0.100131756,-0.994869731,0.014416998,0.000000001,0.000000002,0.000000008,-0.002114225,0.011662258,-0.999929758,0.000000000,0.120676536,0.042542684,0.044119858,0.002502213,114.341074462,0,0.095392679,0.093043349,142,141,1,0.060606061,49,0,0,0,0,0,2152,49,5697,12686,3004,0,0,83303
43,1624181093.961756945,1624181094.061714172,48,47,0,0.012308712,0.025995752,1,0,0,0,1,-0.008822403,-0.024621559,-0.005100338,-0.000003227,-0.000043704,0.000094011,0.999999995,2375,1998,0.841263158,0.012027226,0.002292324,0.001955662,0.112672481,116.484025367,1687,0.975111666,149.357577454,320.027958477,1175.627845038,0.090794141,0.088534426,0,0,0,0,1,0.002517229,0.000336945,0.100000000,0.030000000,0.938658513,0.012027226,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000584,0.000001681,0.000003828,-0.095705913,-0.995311617,0.013970107,0.000000001,0.000000002,0.000000008,-0.002330694,0.011647880,-0.999929445,0.000000000,0.119921719,0.043607483,0.044795121,0.002527981,114.829072063,0,0.095080418,0.092744094,125,117,8,0.052631579,34,0,0,0,0,0,2216,34,5741,12811,3038,0,0,85519
44,1624181094.061754465,1624181094.161719561,49,48,0,0.013524336,0.026380785,1,0,0,0,1,-0.007216711,-0.023075607,-0.005287487,-0.000012899,-0.000044516,0.000018581,0.999999999,2330,1966,0.843776824,0.012911359,0.002615630,0.002195424,0.120328941,111.228925364,1673,0.974867648,154.056193123,323.706192441,1153.191188892,0.094457743,0.092083797,0,0,0,0,1,0.001496452,0.000113321,0.100000000,0.030000000,0.981297003,0.012911359,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000593,0.000001672,0.000003696,-0.095846729,-0.995278360,0.015309814,0.000000001,0.000000002,0.000000008,-0.005334061,0.007175158,-0.999960032,0.000000000,0.119537122,0.039711069,0.044395216,0.002441546,114.980901077,0,0.094876601,0.092540514,145,143,2,0.062231760,43,0,0,0,0,0,2142,43,5781,12956,3081,0,0,87661
45,1624181094.161751986,1624181094.261744261,50,49,0,0.011968739,0.024821435,1,0,0,0,1,-0.009270708,-0.027493209,-0.005073148,0.000002322,-0.000018950,0.000264893,0.999999965,2360,1987,0.841949153,0.012540778,0.002432329,0.002090044,0.109018293,118.353073207,1710,0.975361620,153.341399378,328.054553779,1186.472417215,0.091938550,0.089673333,0,0,0,0,1,0.006503714,0.000520645,0.100000000,0.030000000,0.956594023,0.012540778,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000584,0.000001669,0.000003802,-0.096289963,-0.995274593,0.012519061,0.000000001,0.000000002,0.000000008,0.004909256,-0.004045906,0.999979765,0.000000000,0.118693568,0.039602528,0.046617373,0.002862592,115.326356335,0,0.094572234,0.092247598,147,147,0,0.062288136,45,0,0,0,0,0,2167,46,5824,13103,3126,0,0,89828
46,1624181094.261749744,1624181094.361753464,51,50,0,0.013466567,0.025051194,1,0,0,0,1,-0.009436782,-0.030867321,-0.004828021,0.000020733,-0.000046748,0.000185827,0.999999981,2352,2009,0.854166667,0.012445624,0.002526433,0.002187157,0.114133408,115.723690845,1703,0.974919658,159.140152033,323.046243338,1178.101782660,0.095850922,0.093446948,0,0,0,0,1,0.002642969,0.000183386,0.100000000,0.030000000,0.999330207,0.012445624,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000579,0.000001669,0.000003718,-0.097827174,-0.995097462,0.014521892,0.000000001,0.000000002,0.000000008,-0.001043377,0.001041877,-0.999998913,0.000000000,0.118174557,0.039025073,0.047038056,0.003005471,115.465693937,0,0.094590192,0.092259706,120,117,3,0.051020408,48,0,0,0,0,0,2184,48,5857,13223,3174,0,0,92012
47,1624181094.361747265,1624181094.461806059,52,51,0,0.013177388,0.024723099,1,0,0,0,1,-0.008106629,-0.030185216,-0.004713608,0.000017399,-0.000029351,0.000158673,0.999999987,2365,2005,0.847780127,0.012260278,0.002306834,0.002022522,0.109720626,118.126797988,1695,0.974595352,155.730976608,328.090398486,1168.117746798,0.094271620,0.091876682,0,0,0,0,1,0.002910094,0.000035081,0.100000000,0.030000000,0.983991001,0.012260278,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000575,0.000001653,0.000003780,-0.092562494,-0.995598869,0.014665480,0.000000001,0.000000002,0.000000008,0.006580482,-0.007465551,0.999950480,0.000000000,0.117325813,0.039186683,0.048033996,0.002916729,115.872612155,0,0.094500248,0.092167382,114,112,2,0.048202960,42,0,0,0,0,0,2209,42,5899,13337,3216,0,0,94221
48,1624181094.461744785,1624181094.561728001,53,52,0,0.012742027,0.026140010,1,0,0,0,1,-0.007635611,-0.030377833,-0.004830075,-0.000002753,-0.000030740,0.000228714,0.999999973,2360,1990,0.843220339,0.012399638,0.002350839,0.002050280,0.107939636,114.677749954,1698,0.975644150,152.251779763,330.441350716,1173.950636221,0.091903753,0.089665359,0,0,0,0,1,0.000690754,0.000132450,0.100000000,0.030000000,0.961554882,0.012399638,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000582,0.000001655,0.000003797,-0.080357236,-0.996677111,0.013321098,0.000000001,0.000000002,0.000000008,-0.003799250,0.006033805,-0.999974579,0.000000000,0.116648787,0.039903592,0.047692976,0.002960837,115.880576299,0,0.094447528,0.092113637,131,130,1,0.055508475,44,0,0,0,0,0,2185,44,5936,13468,3260,0,0,96406
49,1624181094.561742306,1624181094.661679745,54,53,0,0.013109002,0.024582997,1,0,0,0,1,-0.006030238,-0.029081273,-0.004708060,0.000016123,-0.000015094,0.000166843,0.999999986,2312,1960,0.847750865,0.012301537,0.002296083,0.002008196,0.114130995,113.113332533,1663,0.974123748,151.448146763,320.089896907,1148.429749964,0.093488369,0.091069240,0,0,0,0,1,0.002194795,0.000134945,0.100000000,0.030000000,0.978300476,0.012301537,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000585,0.000001687,0.000003777,-0.096019520,-0.995302768,0.012355218,0.000000001,0.000000002,0.000000009,-0.003184432,0.003783139,-0.999987774,0.000000000,0.116144669,0.036558451,0.046276167,0.003007196,115.981086671,0,0.094225030,0.091894823,106,104,2,0.045847751,42,0,0,0,0,0,2161,45,5967,13574,3302,0,0,98567
50,1624181094.661739826,1624181094.761737108,55,54,0,0.012264328,0.025918276,1,0,0,0,1,-0.008347362,-0.029298285,-0.005030927,-0.000002502,-0.000023840,0.000264792,0.999999965,2340,1998,0.853846154,0.013200360,0.002604589,0.002241516,0.115159707,116.165592703,1695,0.976609889,153.520419762,320.938739713,1180.894602679,0.092741759,0.090572519,0,0,0,0,1,0.003455172,0.000225635,0.100000000,0.030000000,0.973334531,0.013200360,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000580,0.000001680,0.000003712,-0.111046176,-0.993742761,0.012002958,0.000000001,0.000000002,0.000000009,0.004583616,-0.008390001,0.999954298,0.000000000,0.115782040,0.037104249,0.047900115,0.003179954,116.175588390,0,0.094135187,0.091809926,162,162,0,0.069230769,47,0,0,0,0,0,2131,47,6007,13736,3349,0,0,100698
51,1624181094.761737585,1624181094.861746788,56,55,0,0.013066170,0.026014521,1,0,0,0,1,-0.008708360,-0.029389046,-0.005470771,-0.000000317,-0.000029192,0.000099372,0.999999995,2346,2001,0.852941176,0.012500923,0.002486934,0.002130887,0.115718222,114.960263610,1719,0.976266837,152.214994846,323.442885122,1202.544812779,0.090701198,0.088548572,0,0,0,0,1,0.000334445,0.000339665,0.100000000,0.030000000,0.956403586,0.012500923,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000000584,0.000001701,0.000003681,-0.108847056,-0.993988458,0.011801043,0.000000001,0.000000002,0.000000008,-0.005177715,0.003593088,-0.999980140,0.000000000,0.115277618,0.036572643,0.046331823,0.003509863,116.346777829,0,0.093961100,0.091635488,131,127,4,0.055839727,48,0,0,0,0,0,2167,48,6039,13867,3397,0,0,102865
