frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_cooldown_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
30,1624181092.861783743,1624181092.961729527,35,34,0,0.013158441,0.025077196,1,0,0,0,1,-0.010294409,-0.018625134,-0.004538464,0.000024943,0.000006316,0.000008627,1.000000000,2338,1959,0.837895637,0.012075347,0.002107546,0.001773764,0.119606388,117.408258327,1681,0.976108241,153.506649802,330.361200088,1156.970103537,0.093553815,0.091318649,0,0,0,0,1.000000000,0,1,0.001475438,0.000176720,0.001475438,0.000176720,0.100000000,0.030000000,0.886048394,0.012075347,0.000000000,0.000000587,0.000001700,0.000003623,-0.106458891,-0.994276026,0.009038186,0.000000001,0.000000002,0.000000008,-0.007585567,0.012300571,-0.999895572,0.000000000,0.131354218,0.051312970,0.038021565,0.002872965,109.492807599,0,0.101955504,0.099222401,183,177,6,0.078272027,55,0,0,0,0,0,2100,55,5210,10990,2407,0,0,57325
31,1624181092.961781263,1624181093.061702490,36,35,0,0.012006808,0.027462525,1,0,0,0,1,-0.007174714,-0.017439535,-0.004925258,0.000001136,-0.000017570,-0.000019413,1.000000000,2384,2003,0.840184564,0.013243255,0.002405612,0.002067920,0.121421796,115.179887341,1672,0.975731669,157.960798658,332.496958650,1140.965593293,0.096823917,0.094474162,0,0,0,0,1.000000000,0,1,0.004749694,0.000072143,0.004749694,0.000072143,0.100000000,0.030000000,0.918997419,0.013243255,0.000000000,0.000000579,0.000001683,0.000003596,-0.111455703,-0.993748078,0.006510292,0.000000001,0.000000002,0.000000008,-0.007551884,0.008196659,-0.999937890,0.000000000,0.130318931,0.047164304,0.040806077,0.002648840,110.025550586,0,0.101216876,0.098523594,166,164,2,0.069630872,68,0,0,0,0,0,2150,68,5257,11156,2475,0,0,59475
32,1624181093.061778784,1624181093.161693096,37,36,0,0.012517064,0.025601993,1,0,0,0,1,-0.008055480,-0.015971203,-0.005120765,-0.000013633,-0.000030175,0.000087383,0.999999996,2365,1999,0.845243129,0.013304396,0.002291149,0.002040636,0.120022760,114.811405327,1703,0.975172215,161.903234875,329.585979611,1169.229067002,0.097489885,0.095069427,0,0,0,0,1.000000000,0,1,0.002337591,0.000209710,0.002337591,0.000209710,0.100000000,0.030000000,0.929731250,0.013304396,0.000000000,0.000000580,0.000001680,0.000003556,-0.104906486,-0.994452542,0.007666224,0.000000001,0.000000002,0.000000008,-0.003608469,0.006099217,-0.999974889,0.000000000,0.129426910,0.046173729,0.040476852,0.002715582,110.499142887,0,0.100682150,0.098022927,147,143,4,0.062156448,65,0,0,0,0,0,2152,66,5297,11303,2540,0,0,61627
33,1624181093.161776543,1624181093.261679649,38,37,0,0.013317997,0.024729287,1,0,0,0,1,-0.008748615,-0.018501781,-0.005102084,0.000018928,-0.000001467,0.000054640,0.999999998,2353,1988,0.844878878,0.012908903,0.002185846,0.001880465,0.116775544,115.028447749,1673,0.975016960,152.943156809,324.955438540,1153.304778428,0.093760937,0.091418504,0,0,0,0,1.000000000,0,1,0.003128921,0.000090405,0.003128921,0.000090405,0.100000000,0.030000000,0.897136965,0.012908903,0.000000000,0.000000584,0.000001673,0.000003642,-0.104973615,-0.994460888,0.005299319,0.000000001,0.000000002,0.000000008,-0.005009890,0.009954704,-0.999937901,0.000000000,0.128562019,0.044721274,0.040526733,0.002719551,110.804949439,0,0.099991546,0.097365658,152,151,1,0.064598385,56,0,0,0,0,0,2145,56,5330,11455,2596,0,0,63772
34,1624181093.261774063,1624181093.361694336,38,38,0,0.012396059,0.025595897,1,0,0,0,1,-0.010049821,-0.021083050,-0.005158426,-0.000002338,-0.000005153,0.000081927,0.999999997,2344,1992,0.849829352,0.012822276,0.002470507,0.002126287,0.119165629,115.241940447,1694,0.974478621,158.438220427,332.413344605,1159.915218477,0.095978561,0.093529056,0,0,0,0,1.000000000,0,1,0.002131990,0.000075357,0.002131990,0.000075357,0.100000000,0.030000000,0.920339610,0.012822276,0.000000000,0.000000584,0.000001661,0.000003619,-0.091058671,-0.995820519,0.007057847,0.000000001,0.000000002,0.000000008,-0.004375822,0.006953910,-0.999966247,0.000000000,0.127711380,0.041909344,0.041466425,0.002660334,111.315271907,0,0.099594936,0.096995710,178,175,3,0.075938567,52,0,0,0,0,0,2113,53,5366,11633,2648,0,0,65885
35,1624181093.461769104,1624181093.561662912,40,39,0,0.013292000,0.027530005,1,0,0,0,1,-0.011329165,-0.025652390,-0.005162373,0.000012728,-0.000004488,0.000166717,0.999999986,2362,1988,0.841659610,0.011967041,0.002421989,0.002039013,0.113595793,120.947887144,1715,0.974518184,155.872808659,335.889834563,1179.536041867,0.093264484,0.090887935,0,0,0,0,1.000000000,0,1,0.001748450,0.000133327,0.001748450,0.000133327,0.100000000,0.030000000,0.896577499,0.011967041,0.000000000,0.000000703,0.000002176,0.000004905,-0.095896018,-0.995352814,0.008759486,0.000000000,0.000000002,0.000000008,-0.009114548,0.009199597,-0.999916143,0.000000000,0.126516769,0.046613754,0.046077003,0.002813784,112.066655413,0,0.098978888,0.096403809,233,231,2,0.098645216,57,0,0,0,0,0,2071,58,5398,11866,2705,0,0,67956
36,1624181093.561766624,1624181093.661618948,41,40,0,0.012947550,0.025707137,1,0,0,0,1,-0.011688958,-0.023737000,-0.004723657,0.000035664,-0.000000495,0.000083933,0.999999996,2347,1973,0.840647635,0.012966470,0.002462384,0.002117607,0.116101615,118.072873414,1693,0.973943717,162.181005591,334.910277236,1151.795430106,0.098357883,0.095795042,0,0,0,0,1.000000000,0,1,0.004077991,0.000144930,0.004077991,0.000144930,0.100000000,0.030000000,0.956230581,0.012966470,0.000000000,0.000000592,0.000001790,0.000004057,-0.100976366,-0.994856975,0.007960701,0.000000001,0.000000002,0.000000008,0.007137792,-0.009018295,0.999933859,0.000000000,0.125568685,0.046146002,0.046395544,0.002704550,112.600534121,0,0.098640234,0.096081390,168,162,6,0.071580741,60,0,0,0,0,0,2119,60,5446,12034,2765,0,0,70075
37,1624181093.661764145,1624181093.761579990,42,41,0,0.012756730,0.025784305,1,0,0,0,1,-0.008417167,-0.019367367,-0.004664967,-0.000000437,-0.000016551,0.000024205,1.000000000,2384,1999,0.838506711,0.012421858,0.002260119,0.001978784,0.112199133,120.958502159,1702,0.972571434,154.171576510,337.889081418,1163.255923421,0.093137215,0.090582595,0,0,0,0,1.000000000,0,1,0.006363352,0.000185325,0.006363352,0.000185325,0.100000000,0.030000000,0.920029094,0.012421858,0.000000000,0.000000578,0.000001686,0.000003839,-0.100097376,-0.994942078,0.008412833,0.000000000,0.000000002,0.000000008,-0.004592174,0.009187481,-0.999947250,0.000000000,0.124369597,0.046148054,0.045484984,0.002801722,113.268966511,0,0.097819346,0.095282824,150,149,1,0.062919463,58,0,0,0,0,0,2175,59,5492,12184,2823,0,0,72250
38,1624181093.761761904,1624181093.861642361,43,42,0,0.013611520,0.026970874,1,0,0,0,1,-0.006768665,-0.016425138,-0.004836392,0.000028560,0.000014785,0.000037960,0.999999999,2344,1976,0.843003413,0.013029288,0.002256437,0.001944929,0.116269550,117.597658084,1693,0.972713773,162.378935378,329.365612103,1155.059870096,0.098602441,0.095911952,0,0,0,0,1.000000000,0,1,0.001885858,0.000064141,0.001885858,0.000064141,0.100000000,0.030000000,0.986504715,0.013029288,0.000000000,0.000000589,0.000001679,0.000003775,-0.103902966,-0.994546388,0.009036399,0.000000001,0.000000002,0.000000008,-0.005751826,0.007084480,-0.999958362,0.000000000,0.123269262,0.044010367,0.048270661,0.002542558,113.849793501,0,0.097527605,0.094996585,128,124,4,0.054607509,56,0,0,0,0,0,2159,57,5535,12312,2879,0,0,74409
39,1624181093.861759424,1624181093.961691856,43,43,0,0.013141147,0.025146934,1,0,0,0,1,-0.008712388,-0.016285903,-0.005650031,-0.000002434,-0.000004502,0.000172946,0.999999985,2344,1973,0.841723549,0.013003688,0.002184827,0.001890273,0.113304084,117.725303198,1682,0.974027546,150.783479019,326.475604471,1161.055248396,0.092035744,0.089645350,0,0,0,0,1.000000000,0,1,0.003807825,0.000296412,0.003807825,0.000296412,0.100000000,0.030000000,0.927281743,0.013003688,0.000000000,0.000000585,0.000001700,0.000003784,-0.097722661,-0.995176469,0.008606807,0.000000001,0.000000002,0.000000008,0.004777746,-0.012636595,0.999908741,0.000000000,0.122004997,0.042535330,0.047528449,0.002504107,114.405571183,0,0.096922652,0.094421875,170,168,2,0.072525597,61,0,0,0,0,0,2113,61,5578,12482,2940,0,0,76522
40,1624181094.161751986,1624181094.261744261,45,44,0,0.012947338,0.026637962,1,0,0,0,1,-0.013094167,-0.021210595,-0.005994406,0.000013788,0.000001483,0.000184307,0.999999983,2360,1992,0.844067797,0.013099061,0.002427422,0.001995232,0.115415294,117.937054640,1701,0.974402257,158.765753931,331.700598191,1166.991887263,0.095788690,0.093336716,0,0,0,0,1.000000000,0,1,0.009965704,0.000098341,0.009965704,0.000098341,0.100000000,0.030000000,0.969087648,0.013099061,0.000000000,0.000000759,0.000002433,0.000005735,0.113363157,0.993544653,-0.004220949,0.000000001,0.000000002,0.000000009,0.011199193,-0.017820981,0.999778471,0.000000000,0.121166892,0.042396328,0.050781035,0.002303426,114.860970803,0,0.096482821,0.094005499,198,198,0,0.083898305,53,0,0,0,0,0,2108,54,5628,12680,2993,0,0,78630
41,1624181094.261749744,1624181094.361753464,46,45,0,0.013466567,0.025051194,1,0,0,0,1,-0.011637450,-0.022095730,-0.005191739,0.000016125,-0.000025026,0.000071180,0.999999997,2353,2011,0.854653634,0.012580959,0.002458145,0.002100218,0.116206990,117.232461851,1706,0.973299154,159.629985219,321.806719705,1179.011651329,0.096136676,0.093569745,0,0,0,0,1.000000000,0,1,0.003123122,0.000258540,0.003123122,0.000258540,0.100000000,0.030000000,0.975395244,0.012580959,0.000000000,0.000000585,0.000001834,0.000004213,-0.109994887,-0.993902381,0.007692940,0.000000001,0.000000001,0.000000008,0.009162667,-0.009453390,0.999913336,0.000000000,0.120566427,0.036148365,0.051040436,0.002176365,115.315978664,0,0.096265553,0.093799988,137,133,4,0.058223544,54,0,0,0,0,0,2162,54,5666,12817,3047,0,0,80792
42,1624181094.361747265,1624181094.461806059,47,46,0,0.013177388,0.024723099,1,0,0,0,1,-0.009103673,-0.020111837,-0.004947013,0.000021162,-0.000007171,0.000031289,0.999999999,2365,2002,0.846511628,0.012482931,0.002107812,0.001860896,0.117122061,116.729068063,1692,0.973274189,159.403610514,332.254555363,1155.121762242,0.096797154,0.094210172,0,0,0,0,1.000000000,0,1,0.004210292,0.000056541,0.004210292,0.000056541,0.100000000,0.030000000,0.982855865,0.012482931,0.000000000,0.000000585,0.000001728,0.000003843,-0.117389947,-0.993067187,0.006096048,0.000000001,0.000000002,0.000000008,0.007476995,-0.012840978,0.999889596,0.000000000,0.119927370,0.035870292,0.053071577,0.001951423,115.649383636,0,0.096014949,0.093548872,118,117,1,0.049894292,50,0,0,0,0,0,2197,50,5709,12935,3097,0,0,82989
43,1624181094.461744785,1624181094.561728001,48,47,0,0.012742027,0.026140010,1,0,0,0,1,-0.008926586,-0.019169214,-0.005097159,-0.000001651,-0.000011023,0.000154863,0.999999988,2363,1993,0.843419382,0.012500469,0.002012691,0.001784265,0.113180086,113.436737703,1699,0.972733606,153.427681839,329.849065533,1169.397649651,0.092836001,0.090304698,0,0,0,0,1.000000000,0,1,0.001366109,0.000230282,0.001366109,0.000230282,0.100000000,0.030000000,0.945118241,0.012500469,0.000000000,0.000000589,0.000001708,0.000003755,-0.098614133,-0.995106941,0.006117936,0.000000001,0.000000001,0.000000008,0.006075663,-0.011740391,0.999912621,0.000000000,0.118974752,0.033313548,0.052462550,0.002153186,115.773689518,0,0.095702451,0.093245766,143,142,1,0.060516293,52,0,0,0,0,0,2168,52,5750,13078,3149,0,0,85157
44,1624181094.561742306,1624181094.661679745,48,48,0,0.013109002,0.024582997,1,0,0,0,1,-0.007313904,-0.017642064,-0.004824525,0.000016212,0.000001016,0.000059640,0.999999998,2312,1962,0.848615917,0.012303080,0.001937835,0.001743357,0.117109647,112.577015784,1678,0.972183753,152.896656197,327.820141512,1150.607539884,0.093725480,0.091118389,0,0,0,0,1.000000000,0,1,0.001551334,0.000210416,0.001551334,0.000210416,0.100000000,0.030000000,0.957269074,0.012303080,0.000000000,0.000000587,0.000001709,0.000003738,-0.096084515,-0.995360791,0.004966061,0.000000001,0.000000002,0.000000008,0.005855523,-0.015849409,0.999857244,0.000000000,0.118537109,0.033197343,0.051868377,0.002305999,115.734591501,0,0.095464430,0.093004275,96,93,3,0.041522491,41,0,0,0,0,0,2172,44,5782,13174,3190,0,0,87329
45,1624181094.761737585,1624181094.861746788,50,49,0,0.013002529,0.026014521,1,0,0,0,1,-0.007284847,-0.018456730,-0.005153655,0.000006415,-0.000006277,-0.000042919,0.999999999,2342,1986,0.847993168,0.012396597,0.002071820,0.001773285,0.114646562,117.866002410,1717,0.974551601,151.354955778,324.440269454,1197.509873381,0.090452695,0.088150819,0,0,0,0,1.000000000,0,1,0.003422922,0.000189624,0.003422922,0.000189624,0.100000000,0.030000000,0.930137696,0.012396597,0.000000000,0.000000712,0.000002214,0.000004920,-0.123351526,-0.992329349,0.008177050,0.000000001,0.000000002,0.000000009,-0.011232050,0.011913880,-0.999865941,0.000000000,0.117865255,0.033681511,0.050810179,0.002471184,116.123522254,0,0.095101905,0.092646710,148,143,5,0.063193851,61,0,0,0,0,0,2133,61,5821,13322,3251,0,0,89462
46,1624181094.861735106,1624181094.961675882,51,50,0,0.013119309,0.027656959,1,0,0,0,1,-0.007263049,-0.016680567,-0.005287869,0.000003516,-0.000011679,-0.000038431,0.999999999,2328,1984,0.852233677,0.012777125,0.002145283,0.001859789,0.116419598,115.581104496,1691,0.974005796,153.678794253,314.735632127,1178.629374659,0.093305833,0.090880422,0,0,0,0,1.000000000,0,1,0.001791327,0.000020803,0.001791327,0.000020803,0.100000000,0.030000000,0.963306499,0.012777125,0.000000000,0.000000586,0.000001825,0.000004050,0.127137350,0.991843419,-0.009095382,0.000000001,0.000000002,0.000000008,-0.008084683,0.013428669,-0.999877147,0.000000000,0.117456219,0.032094536,0.051200539,0.002464288,116.191222294,0,0.094977810,0.092519297,134,129,5,0.057560137,49,0,0,0,0,0,2144,50,5854,13456,3300,0,0,91606
47,1624181094.961732626,1624181095.061641693,52,51,0,0.013356225,0.027471872,1,0,0,0,1,-0.008905643,-0.017777592,-0.004761646,0.000019838,-0.000005079,0.000041543,0.999999999,2345,1993,0.849893390,0.012051858,0.001898419,0.001660075,0.115464237,117.416183224,1696,0.973512826,153.228014841,319.327166652,1178.522571365,0.092804845,0.090346707,0,0,0,0,1.000000000,0,1,0.002587816,0.000145594,0.002587816,0.000145594,0.100000000,0.030000000,0.962038073,0.012051858,0.000000000,0.000000574,0.000001746,0.000003765,-0.119307697,-0.992824232,0.008106683,0.000000001,0.000000002,0.000000008,-0.006383750,0.007521167,-0.999951339,0.000000000,0.116963393,0.031071581,0.049813947,0.002494623,116.453146152,0,0.094647023,0.092199243,116,112,4,0.049466951,50,0,0,0,0,0,2178,51,5894,13572,3350,0,0,93784
48,1624181095.061730146,1624181095.161641359,53,52,0,0.013088723,0.025437718,1,0,0,0,1,-0.010257212,-0.018314100,-0.004426212,0.000001432,-0.000010215,0.000108926,0.999999994,2329,1988,0.853585230,0.012807123,0.001901807,0.001695045,0.121179655,112.695288277,1674,0.973884410,153.070630805,317.151898239,1160.059972591,0.093892090,0.091440042,0,0,0,0,1.000000000,0,1,0.000914001,0.000149046,0.000914001,0.000149046,0.100000000,0.030000000,0.977451933,0.012807123,0.000000000,0.000000576,0.000001725,0.000003607,-0.129416817,-0.991574523,0.005590346,0.000000001,0.000000002,0.000000008,-0.006886200,0.012232410,-0.999901469,0.000000000,0.117058724,0.030775120,0.051187762,0.002556694,116.353942879,0,0.094654571,0.092200839,118,117,1,0.050665522,71,0,0,0,0,0,2140,71,5926,13690,3421,0,0,95924
49,1624181095.161727667,1624181095.261631966,53,53,0,0.013139941,0.026142534,1,0,0,0,1,-0.011909430,-0.018729978,-0.004710379,-0.000002655,-0.000019214,0.000135745,0.999999991,2323,1978,0.851485149,0.012626157,0.001970047,0.001757865,0.119404191,115.852026332,1699,0.974027360,157.082676753,322.985661213,1174.804146710,0.094921318,0.092455960,0,0,0,0,1.000000000,0,1,0.000861745,0.000059031,0.000861745,0.000059031,0.100000000,0.030000000,0.989057315,0.012626157,0.000000000,0.000000580,0.000001719,0.000003675,0.138752433,0.990297034,-0.007716657,0.000000001,0.000000002,0.000000009,0.009315944,-0.012212765,0.999882024,0.000000000,0.116730531,0.030204958,0.051133677,0.002470618,116.514755298,0,0.094683283,0.092222317,115,113,2,0.049504950,57,0,0,0,0,0,2150,58,5953,13805,3478,0,0,98074
50,1624181095.461720467,1624181095.561677456,55,54,0,0.013149430,0.027154046,1,0,0,0,1,-0.011987834,-0.020131566,-0.004147032,0.000018274,-0.000007735,0.000001470,1.000000000,2325,1987,0.854623656,0.012151167,0.002057144,0.001836238,0.113835155,115.543158392,1731,0.974320772,155.051110107,326.749790337,1204.748356578,0.091933935,0.089573143,0,0,0,0,1.000000000,0,1,0.003895949,0.000291566,0.003895949,0.000291566,0.100000000,0.030000000,0.959204889,0.012151167,0.000000000,0.000000755,0.000002447,0.000005625,-0.096566258,-0.995306208,0.006364769,0.000000001,0.000000002,0.000000008,-0.010321377,0.017279332,-0.999797426,0.000000000,0.116441969,0.029757239,0.049286551,0.002683090,116.421500302,0,0.094602289,0.092135042,129,129,0,0.055483871,51,0,0,0,0,0,2145,51,5988,13934,3529,0,0,100219
51,1624181095.561717987,1624181095.661695719,56,55,0,0.013463745,0.026579720,1,0,0,0,1,-0.011754982,-0.021413007,-0.004941072,0.000005595,-0.000023898,0.000097421,0.999999995,2357,2026,0.859567246,0.012554449,0.002041599,0.001805910,0.113422256,119.613076757,1729,0.974324114,158.849281857,317.250267666,1208.506843679,0.094294598,0.091873500,0,0,0,0,1.000000000,0,1,0.001348753,0.000182018,0.001348753,0.000182018,0.100000000,0.030000000,0.988884348,0.012554449,0.000000000,0.000000571,0.000001861,0.000004231,-0.111069471,-0.993746394,0.011475031,0.000000000,0.000000002,0.000000008,-0.010304909,0.013333011,-0.999858010,0.000000000,0.116041992,0.028020401,0.049088579,0.002661401,116.643159773,0,0.094475823,0.092005009,117,116,1,0.049639372,70,0,0,0,0,0,2169,71,6013,14051,3599,0,0,102388
52,1624181095.661715508,1624181095.761759281,57,56,0,0.013033472,0.026397480,1,0,0,0,1,-0.012343948,-0.016258231,-0.005074325,0.000026653,-0.000001816,0.000101748,0.999999994,2347,2023,0.861951427,0.012556289,0.002240949,0.001902071,0.110216089,125.131923110,1748,0.974849427,154.590967531,313.244123048,1236.201708357,0.090720440,0.088438769,0,0,0,0,1.000000000,0,1,0.005965777,0.000079408,0.005965777,0.000079408,0.100000000,0.030000000,0.958643289,0.012556289,0.000000000,0.000000567,0.000001792,0.000004022,0.135403761,0.990727252,-0.011195228,0.000000000,0.000000002,0.000000009,-0.011002020,0.012779634,-0.999857808,0.000000000,0.115551658,0.025359983,0.051654749,0.002604568,117.159185662,0,0.094137351,0.091673476,120,120,0,0.051129101,58,0,0,0,0,0,2169,58,6049,14171,3657,0,0,104557
53,1624181095.761713266,1624181095.861711264,58,57,0,0.012984128,0.025800569,1,0,0,0,1,-0.010634766,-0.016504133,-0.004715942,0.000012311,-0.000018956,-0.000032768,0.999999999,2341,2000,0.854335754,0.012769157,0.002139629,0.001860078,0.115105648,119.723094554,1724,0.972436106,155.450844603,305.796411357,1215.232590693,0.092724553,0.090168703,0,0,0,0,1.000000000,0,1,0.002700066,0.000293252,0.002700066,0.000293252,0.100000000,0.030000000,0.980628119,0.012769157,0.000000000,0.000000572,0.000001787,0.000003813,-0.126665024,-0.991879659,0.011432984,0.000000000,0.000000002,0.000000009,-0.007806261,0.010165049,-0.999917864,0.000000000,0.115468164,0.024949992,0.050527090,0.002819027,117.393918002,0,0.094085532,0.091610986,113,111,2,0.048269970,58,0,0,0,0,0,2170,58,6080,14284,3715,0,0,106727
54,1624181095.861710787,1624181095.961697817,58,58,0,0.012974672,0.024651363,1,0,0,0,1,-0.012771966,-0.020103674,-0.004835332,0.000021400,-0.000019544,0.000127601,0.999999991,2341,2028,0.866296455,0.012573433,0.001984041,0.001754846,0.114563523,118.386862898,1725,0.974619033,153.332059857,307.598155844,1220.287616395,0.091202970,0.088888151,0,0,0,0,1.000000000,0,1,0.005276099,0.000303498,0.005276099,0.000303498,0.100000000,0.030000000,0.969281851,0.012573433,0.000000000,0.000000568,0.000001746,0.000003699,-0.114570809,-0.993337739,0.012396210,0.000000000,0.000000002,0.000000008,0.009164133,-0.011875490,0.999887489,0.000000000,0.115238058,0.024623694,0.049969936,0.002970184,117.551164125,0,0.093846752,0.091378941,126,125,1,0.053823152,64,0,0,0,0,0,2151,64,6112,14410,3779,0,0,108878
55,1624181096.061705828,1624181096.161587715,60,59,0,0.013370007,0.026724508,1,0,0,0,1,-0.014591864,-0.023793703,-0.004920761,0.000027931,-0.000015479,0.000126600,0.999999991,2340,1998,0.853846154,0.012287356,0.002198625,0.001937430,0.116186994,117.740124866,1716,0.973006399,153.286543197,314.199503716,1202.192933465,0.091805997,0.089327822,0,0,0,0,1.000000000,0,1,0.002193194,0.000138513,0.002193194,0.000138513,0.100000000,0.030000000,0.977015560,0.012287356,0.000000000,0.000000696,0.000002255,0.000004836,-0.132819679,-0.991069883,0.011807657,0.000000001,0.000000002,0.000000009,0.011395782,-0.016593893,0.999797369,0.000000000,0.115367618,0.022618211,0.052087570,0.002806619,117.390776011,0,0.093773828,0.091300935,145,142,3,0.061965812,60,0,0,0,0,0,2134,61,6136,14555,3839,0,0,111012
